species_id,sciname,kingdom,phylum,tot_count_cells,num_countries,xbd
Fis-27769,Photonectes albipennis,Animalia,Chordata,37533,66,transboundary
Fis-27770,Diaphus coeruleus,Animalia,Chordata,30598,75,transboundary
Fis-27771,Lophiocharon trisignatus,Animalia,Chordata,1447,11,transboundary
Fis-27772,Halieutaea stellata,Animalia,Chordata,2855,29,transboundary
Fis-27773,Cyttopsis cypho,Animalia,Chordata,2696,36,transboundary
Fis-27774,Suggrundus macracanthus,Animalia,Chordata,4587,59,transboundary
Fis-27776,Synagrops philippinensis,Animalia,Chordata,2763,54,transboundary
Fis-27777,Centrogenys vaigiensis,Animalia,Chordata,2672,36,transboundary
Fis-27779,Johnius macropterus,Animalia,Chordata,1693,31,transboundary
Fis-27781,Acanthocepola abbreviata,Animalia,Chordata,3089,40,transboundary
Fis-27784,Argyrosomus amoyensis,Animalia,Chordata,2828,44,transboundary
Fis-27791,Setarches longimanus,Animalia,Chordata,3259,56,transboundary
Fis-27792,Ebosia bleekeri,Animalia,Chordata,2106,27,transboundary
Fis-27801,Ophichthus urolophus,Animalia,Chordata,2524,26,transboundary
Fis-27804,Achirus mazatlanus,Animalia,Chordata,276,11,transboundary
Fis-27805,Diapterus peruvianus,Animalia,Chordata,240,10,transboundary
Fis-27807,Sebastiscus tertius,Animalia,Chordata,1019,11,transboundary
Fis-27808,Lepidotrigla japonica,Animalia,Chordata,2787,32,transboundary
Fis-27810,Plectranthias sagamiensis,Animalia,Chordata,1134,14,transboundary
Fis-27813,Taractes rubescens,Animalia,Chordata,7174,138,transboundary
Fis-27816,Parupeneus chrysopleuron,Animalia,Chordata,3047,33,transboundary
Fis-27818,Cirrhitichthys aureus,Animalia,Chordata,1915,24,transboundary
Fis-27823,Ariomma brevimanum,Animalia,Chordata,2765,73,transboundary
Fis-27827,Cynoglossus abbreviatus,Animalia,Chordata,2668,23,transboundary
Fis-27829,Ophidion muraenolepis,Animalia,Chordata,3271,57,transboundary
Fis-27830,Sirembo jerdoni,Animalia,Chordata,4060,61,transboundary
Fis-27831,Cottapistus cottoides,Animalia,Chordata,2846,36,transboundary
Fis-27834,Inimicus sinensis,Animalia,Chordata,3897,55,transboundary
Fis-27837,Johnius coitor,Animalia,Chordata,3008,32,transboundary
Fis-27840,Pseudomonacanthus peroni,Animalia,Chordata,1779,29,transboundary
Fis-27841,Bathycongrus guttulatus,Animalia,Chordata,5502,88,transboundary
Fis-27844,Paralichthys adspersus,Animalia,Chordata,61,3,transboundary
Fis-27846,Plectranthias japonicus,Animalia,Chordata,2896,33,transboundary
Fis-27847,Aseraggodes cyaneus,Animalia,Chordata,1226,18,transboundary
Fis-27848,Arnoglossus debilis,Animalia,Chordata,1229,28,transboundary
Fis-27849,Centrodraco insolitus,Animalia,Chordata,293,5,transboundary
Fis-27852,Thamnaconus striatus,Animalia,Chordata,1347,24,transboundary
Fis-27853,Pseudomonacanthus macrurus,Animalia,Chordata,2335,35,transboundary
Fis-27858,Synchiropus altivelis,Animalia,Chordata,3067,35,transboundary
Fis-27860,Parapercis sexfasciata,Animalia,Chordata,1162,18,transboundary
Fis-27862,Filimanus xanthonema,Animalia,Chordata,691,12,transboundary
Fis-27864,Pennahia pawak,Animalia,Chordata,1376,14,transboundary
Fis-27872,Erisphex philippinus,Animalia,Chordata,1257,18,transboundary
Fis-27873,Neomerinthe megalepis,Animalia,Chordata,2355,29,transboundary
Fis-27874,Inimicus cuvieri,Animalia,Chordata,2355,25,transboundary
Fis-27875,Aulotrachichthys latus,Animalia,Chordata,7359,24,transboundary
Fis-27876,Lophiodes gracilimanus,Animalia,Chordata,1364,31,transboundary
Fis-27881,Metavelifer multiradiatus,Animalia,Chordata,1922,51,transboundary
Fis-27883,Hoplostethus melanopus,Animalia,Chordata,4217,69,transboundary
Fis-27884,Zenion leptolepis,Animalia,Chordata,6210,34,transboundary
Fis-27888,Congiopodus spinifer,Animalia,Chordata,127,2,transboundary
Fis-27890,Congiopodus torvus,Animalia,Chordata,122,2,transboundary
Fis-27893,Myctophum brachygnathum,Animalia,Chordata,18832,48,transboundary
Fis-27896,Psychrolutes macrocephalus,Animalia,Chordata,260,15,transboundary
Fis-27898,Coccotropsis gymnoderma,Animalia,Chordata,52,3,transboundary
Fis-27901,Oxyconger leptognathus,Animalia,Chordata,2535,32,transboundary
Fis-27902,Euristhmus nudiceps,Animalia,Chordata,2186,33,transboundary
Fis-27910,Batrachomoeus trispinosus,Animalia,Chordata,93,7,transboundary
Fis-27911,Halophryne diemensis,Animalia,Chordata,2741,36,transboundary
Fis-27912,Erosa erosa,Animalia,Chordata,2528,36,transboundary
Fis-27915,Paracallionymus costatus,Animalia,Chordata,211,4,transboundary
Fis-27920,Epigonus pandionis,Animalia,Chordata,1192,62,transboundary
Fis-27922,Pterygotrigla leptacanthus,Animalia,Chordata,2996,35,transboundary
Fis-27923,Cymbacephalus nematophthalmus,Animalia,Chordata,2643,36,transboundary
Fis-27924,Uranoscopus tosae,Animalia,Chordata,618,9,transboundary
Fis-27925,Inegocia harrisii,Animalia,Chordata,2180,30,transboundary
Fis-27929,Conocara microlepis,Animalia,Chordata,8348,58,transboundary
Fis-27930,Glaucosoma magnificum,Animalia,Chordata,624,15,transboundary
Fis-27931,Conocara murrayi,Animalia,Chordata,2886,12,transboundary
Fis-27933,Thamnaconus arenaceus,Animalia,Chordata,224,13,transboundary
Fis-27934,Macrorhamphosodes uradoi,Animalia,Chordata,2212,46,transboundary
Fis-27941,Einara edentula,Animalia,Chordata,11676,34,transboundary
Fis-27943,Zabidius novemaculeatus,Animalia,Chordata,1940,30,transboundary
Fis-27957,Chromis fumea,Animalia,Chordata,2697,33,transboundary
Fis-27969,Opistognathus latitabundus,Animalia,Chordata,2332,32,transboundary
Fis-27977,Einara macrolepis,Animalia,Chordata,7257,81,transboundary
Fis-27984,Herwigia kreffti,Animalia,Chordata,42278,126,transboundary
Fis-27991,Genicanthus semicinctus,Animalia,Chordata,4,2,transboundary
Fis-28018,Callionymus goodladi,Animalia,Chordata,969,16,transboundary
Fis-28023,Parupeneus forsskali,Animalia,Chordata,3153,58,transboundary
Fis-28024,Zebrias craticula,Animalia,Chordata,954,16,transboundary
Fis-28025,Cynoscion stolzmanni,Animalia,Chordata,205,10,transboundary
Fis-28056,Antennarius biocellatus,Animalia,Chordata,941,14,transboundary
Fis-28075,Antennatus tuberosus,Animalia,Chordata,2722,61,transboundary
Fis-28095,Rinoctes nasutus,Animalia,Chordata,5231,28,transboundary
Fis-28096,Tragulichthys jaculiferus,Animalia,Chordata,595,4,transboundary
Fis-28098,Cyclichthys hardenbergi,Animalia,Chordata,945,13,transboundary
Fis-28100,Grammatobothus pennatus,Animalia,Chordata,751,7,transboundary
Fis-28101,Talismania antillarum,Animalia,Chordata,25956,126,transboundary
Fis-28102,Onigocia oligolepis,Animalia,Chordata,1675,41,transboundary
Fis-28109,Barbantus curvifrons,Animalia,Chordata,96253,136,transboundary
Fis-28112,Holtbyrnia innesi,Animalia,Chordata,64968,119,transboundary
Fis-28120,Sagamichthys schnakenbecki,Animalia,Chordata,8927,42,transboundary
Fis-28129,Aristostomias scintillans,Animalia,Chordata,3908,4,transboundary
Fis-28135,Lestidiops ringens,Animalia,Chordata,1087,3,transboundary
Fis-28136,Scopelosaurus harryi,Animalia,Chordata,7791,11,transboundary
Fis-28147,Amblyeleotris gymnocephala,Animalia,Chordata,2549,30,transboundary
Fis-28156,Bothrocara brunneum,Animalia,Chordata,1567,12,transboundary
Fis-28160,Minous trachycephalus,Animalia,Chordata,3019,38,transboundary
Fis-28161,Neomerinthe amplisquamiceps,Animalia,Chordata,2723,29,transboundary
Fis-28162,Satyrichthys welchi,Animalia,Chordata,2942,36,transboundary
Fis-28163,Siphamia roseigaster,Animalia,Chordata,1737,21,transboundary
Fis-28165,Crossorhombus azureus,Animalia,Chordata,2830,47,transboundary
Fis-28166,Kamoharaia megastoma,Animalia,Chordata,5144,36,transboundary
Fis-28170,Valenciennellus tripunctulatus,Animalia,Chordata,80166,169,transboundary
Fis-28171,Hymenocephalus longibarbis,Animalia,Chordata,2774,34,transboundary
Fis-28172,Ratabulus diversidens,Animalia,Chordata,605,8,transboundary
Fis-28173,Congresox talabon,Animalia,Chordata,2247,29,transboundary
Fis-28175,Sebastolobus macrochir,Animalia,Chordata,582,8,transboundary
Fis-28178,Rhadinesthes decimus,Animalia,Chordata,31859,81,transboundary
Fis-28180,Congresox talabonoides,Animalia,Chordata,1267,32,transboundary
Fis-28181,Gymnocanthus pistilliger,Animalia,Chordata,1655,6,transboundary
Fis-28182,Stomias longibarbatus,Animalia,Chordata,6002,157,transboundary
Fis-28183,Bathophilus ater,Animalia,Chordata,11344,15,transboundary
Fis-28184,Bathophilus digitatus,Animalia,Chordata,46164,133,transboundary
Fis-28185,Bathophilus longipinnis,Animalia,Chordata,72329,149,transboundary
Fis-28186,Hemitripterus villosus,Animalia,Chordata,1216,9,transboundary
Fis-28187,Lamnostoma orientalis,Animalia,Chordata,3867,86,transboundary
Fis-28188,Bathophilus vaillanti,Animalia,Chordata,25264,45,transboundary
Fis-28189,Zesticelus profundorum,Animalia,Chordata,1583,7,transboundary
Fis-28191,Eustomias filifer,Animalia,Chordata,17059,76,transboundary
Fis-28192,Flagellostomias boureei,Animalia,Chordata,75426,158,transboundary
Fis-28193,Tetraroge barbata,Animalia,Chordata,1765,27,transboundary
Fis-28194,Tetraroge niger,Animalia,Chordata,2722,37,transboundary
Fis-28196,Leptostomias gladiator,Animalia,Chordata,72444,156,transboundary
Fis-28200,Melanostomias tentaculatus,Animalia,Chordata,58033,143,transboundary
Fis-28201,Pachystomias microdon,Animalia,Chordata,55398,137,transboundary
Fis-28203,Photonectes margarita,Animalia,Chordata,30269,122,transboundary
Fis-28204,Butis amboinensis,Animalia,Chordata,2544,34,transboundary
Fis-28208,Glossogobius bicirrhosus,Animalia,Chordata,2045,26,transboundary
Fis-28209,Hemanthias signifer,Animalia,Chordata,396,11,transboundary
Fis-28214,Pseudogobius javanicus,Animalia,Chordata,3774,52,transboundary
Fis-28215,Redigobius balteatus,Animalia,Chordata,1401,25,transboundary
Fis-28216,Redigobius bikolanus,Animalia,Chordata,655,22,transboundary
Fis-28224,Caristius macropus,Animalia,Chordata,9063,14,transboundary
Fis-28226,Amphiprion ephippium,Animalia,Chordata,683,11,transboundary
Fis-28228,Chromis axillaris,Animalia,Chordata,838,30,transboundary
Fis-28230,Chromis cinerascens,Animalia,Chordata,2193,43,transboundary
Fis-28232,Chromis dasygenys,Animalia,Chordata,294,14,transboundary
Fis-28233,Chromis dimidiata,Animalia,Chordata,622,33,transboundary
Fis-28238,Bolinichthys indicus,Animalia,Chordata,51978,128,transboundary
Fis-28239,Bolinichthys photothorax,Animalia,Chordata,97660,161,transboundary
Fis-28240,Centrobranchus nigroocellatus,Animalia,Chordata,84108,154,transboundary
Fis-28255,Uropterygius macularius,Animalia,Chordata,909,42,transboundary
Fis-28270,Gymnura japonica,Animalia,Chordata,2836,21,transboundary
Fis-28283,Chrysiptera niger,Animalia,Chordata,591,16,transboundary
Fis-28284,Chrysiptera rapanui,Animalia,Chordata,11,3,transboundary
Fis-28290,Argyrosomus japonicus,Animalia,Chordata,1777,32,transboundary
Fis-28292,Aspericorvina jubata,Animalia,Chordata,828,16,transboundary
Fis-28293,Dascyllus marginatus,Animalia,Chordata,962,37,transboundary
Fis-28294,Neoglyphidodon oxyodon,Animalia,Chordata,1915,30,transboundary
Fis-28300,Optivus elongatus,Animalia,Chordata,130,5,transboundary
Fis-28301,Paratrachichthys trailli,Animalia,Chordata,1352,4,transboundary
Fis-28304,Bovichtus variegatus,Animalia,Chordata,211,5,transboundary
Fis-28308,Neogobius melanostomus,Animalia,Chordata,194,12,transboundary
Fis-28309,Proterorhinus marmoratus,Animalia,Chordata,212,11,transboundary
Fis-28313,Glyptauchen panduratus,Animalia,Chordata,300,1,singlecountry
Fis-28314,Inimicus caledonicus,Animalia,Chordata,2314,34,transboundary
Fis-28321,Johnius trachycephalus,Animalia,Chordata,1917,19,transboundary
Fis-28323,Otolithoides pama,Animalia,Chordata,3013,47,transboundary
Fis-28341,Aetapcus maculatus,Animalia,Chordata,281,2,transboundary
Fis-28343,Neopataecus waterhousii,Animalia,Chordata,243,1,singlecountry
Fis-28346,Cnidoglanis macrocephalus,Animalia,Chordata,197,3,transboundary
Fis-28351,Paraplotosus albilabris,Animalia,Chordata,2573,32,transboundary
Fis-28380,Chirodactylus grandis,Animalia,Chordata,56,1,singlecountry
Fis-28408,Kyphosus elegans,Animalia,Chordata,192,9,transboundary
Fis-28411,Scorpis violacea,Animalia,Chordata,81,3,transboundary
Fis-28432,Pteraclis velifera,Animalia,Chordata,27406,43,transboundary
Fis-28436,Pterycombus petersii,Animalia,Chordata,67477,84,transboundary
Fis-28451,Decapterus muroadsi,Animalia,Chordata,62174,76,transboundary
Fis-28467,Serranus flaviventris,Animalia,Chordata,940,38,transboundary
Fis-28471,Liopropoma carmabi,Animalia,Chordata,792,40,transboundary
Fis-28473,Evistias acutirostris,Animalia,Chordata,384,19,transboundary
Fis-28475,Paristiopterus labiosus,Animalia,Chordata,350,4,transboundary
Fis-28476,Pentaceropsis recurvirostris,Animalia,Chordata,423,4,transboundary
Fis-28479,Zanclistius elevatus,Animalia,Chordata,499,4,transboundary
Fis-28503,Chromis opercularis,Animalia,Chordata,3165,51,transboundary
Fis-28504,Chrysiptera annulata,Animalia,Chordata,616,34,transboundary
Fis-28505,Chrysiptera galba,Animalia,Chordata,72,7,transboundary
Fis-28506,Dactyloscopus moorei,Animalia,Chordata,152,3,transboundary
Fis-28508,Ginsburgellus novemlineatus,Animalia,Chordata,710,40,transboundary
Fis-28510,Chrysiptera parasema,Animalia,Chordata,1595,20,transboundary
Fis-28511,Chrysiptera springeri,Animalia,Chordata,726,9,transboundary
Fis-28512,Chrysiptera taupou,Animalia,Chordata,852,34,transboundary
Fis-28513,Mecaenichthys immaculatus,Animalia,Chordata,24,1,singlecountry
Fis-28515,Phenacoscorpius nebris,Animalia,Chordata,556,41,transboundary
Fis-28517,Neopomacentrus bankieri,Animalia,Chordata,2512,36,transboundary
Fis-28518,Neopomacentrus filamentosus,Animalia,Chordata,2449,31,transboundary
Fis-28519,Neopomacentrus fuliginosus,Animalia,Chordata,202,13,transboundary
Fis-28520,Neopomacentrus nemurus,Animalia,Chordata,1659,26,transboundary
Fis-28521,Neopomacentrus sindensis,Animalia,Chordata,486,18,transboundary
Fis-28523,Parma unifasciata,Animalia,Chordata,55,2,transboundary
Fis-28524,Parma victoriae,Animalia,Chordata,324,4,transboundary
Fis-28525,Pomacentrus imitator,Animalia,Chordata,634,32,transboundary
Fis-28534,Stegastes rocasensis,Animalia,Chordata,48,1,singlecountry
Fis-28536,Chrysiptera bleekeri,Animalia,Chordata,406,8,transboundary
Fis-28541,Oneirodes acanthias,Animalia,Chordata,1195,4,transboundary
Fis-28543,Hoplobrotula armata,Animalia,Chordata,2343,37,transboundary
Fis-28546,Arnoglossus polyspilus,Animalia,Chordata,3398,38,transboundary
Fis-28548,Parabothus kiensis,Animalia,Chordata,1906,34,transboundary
Fis-28549,Psettina iijimae,Animalia,Chordata,3570,39,transboundary
Fis-28551,Owstonia pectinifer,Animalia,Chordata,1792,30,transboundary
Fis-28552,Rhinobatos thouin,Animalia,Chordata,3838,57,transboundary
Fis-28553,Himantura undulata,Animalia,Chordata,2472,30,transboundary
Fis-28555,Himantura granulata,Animalia,Chordata,2189,34,transboundary
Fis-28559,Gymnura zonura,Animalia,Chordata,2180,34,transboundary
Fis-28560,Aetomylaeus maculatus,Animalia,Chordata,2433,37,transboundary
Fis-28561,Aetomylaeus milvus,Animalia,Chordata,2647,37,transboundary
Fis-28562,Aetomylaeus vespertilio,Animalia,Chordata,4098,49,transboundary
Fis-28563,Aetobatus ocellatus,Animalia,Chordata,4435,83,transboundary
Fis-28564,Parupeneus chrysonemus,Animalia,Chordata,89,9,transboundary
Fis-28565,Parupeneus porphyreus,Animalia,Chordata,30,1,singlecountry
Fis-28566,Valenciennea immaculata,Animalia,Chordata,3571,62,transboundary
Fis-28567,Valenciennea wardii,Animalia,Chordata,4118,65,transboundary
Fis-28569,Heteroconger hassi,Animalia,Chordata,3491,76,transboundary
Fis-28570,Cheilodipterus novemstriatus,Animalia,Chordata,445,18,transboundary
Fis-28574,Synchiropus splendidus,Animalia,Chordata,1842,24,transboundary
Fis-28575,Cypho purpurascens,Animalia,Chordata,1377,37,transboundary
Fis-28576,Pseudochromis bitaeniatus,Animalia,Chordata,2091,30,transboundary
Fis-28577,Calloplesiops altivelis,Animalia,Chordata,3488,79,transboundary
Fis-28579,Labracinus cyclophthalmus,Animalia,Chordata,2161,29,transboundary
Fis-28581,Parapercis xanthozona,Animalia,Chordata,3269,56,transboundary
Fis-28582,Trichonotus setiger,Animalia,Chordata,3717,55,transboundary
Fis-28584,Cryptocentrus fasciatus,Animalia,Chordata,3143,56,transboundary
Fis-28586,Pseudanthias pictilis,Animalia,Chordata,522,20,transboundary
Fis-28587,Cirrhitops hubbardi,Animalia,Chordata,1606,41,transboundary
Fis-28588,Amblyeleotris aurora,Animalia,Chordata,1082,38,transboundary
Fis-28589,Amblyeleotris sungami,Animalia,Chordata,1015,43,transboundary
Fis-28590,Pseudanthias ventralis,Animalia,Chordata,1193,37,transboundary
Fis-28600,Pseudanthias bartlettorum,Animalia,Chordata,209,13,transboundary
Fis-28603,Kyphosus sydneyanus,Animalia,Chordata,93,3,transboundary
Fis-28604,Hyporhamphus australis,Animalia,Chordata,39,3,transboundary
Fis-28605,Pogonoperca punctata,Animalia,Chordata,4361,74,transboundary
Fis-28606,Pseudanthias bimaculatus,Animalia,Chordata,3704,52,transboundary
Fis-28608,Synchiropus picturatus,Animalia,Chordata,988,14,transboundary
Fis-28611,Cryptocentrus caeruleopunctatus,Animalia,Chordata,106,10,transboundary
Fis-28612,Gonorynchus greyi,Animalia,Chordata,446,4,transboundary
Fis-28613,Pristilepis oligolepis,Animalia,Chordata,3529,68,transboundary
Fis-28614,Hypoplectrus puella,Animalia,Chordata,766,40,transboundary
Fis-28615,Hypoplectrus chlorurus,Animalia,Chordata,859,41,transboundary
Fis-28616,Hypoplectrus indigo,Animalia,Chordata,685,39,transboundary
Fis-28617,Scorpaenopsis barbata,Animalia,Chordata,883,31,transboundary
Fis-28620,Ptereleotris helenae,Animalia,Chordata,732,40,transboundary
Fis-28624,Onuxodon fowleri,Animalia,Chordata,2472,64,transboundary
Fis-28630,Pseudolabrus japonicus,Animalia,Chordata,307,6,transboundary
Fis-28632,Plectranthias gardineri,Animalia,Chordata,25,3,transboundary
Fis-28633,Plectranthias winniensis,Animalia,Chordata,2715,72,transboundary
Fis-28634,Periophthalmus barbarus,Animalia,Chordata,235,18,transboundary
Fis-28638,Priolepis boreus,Animalia,Chordata,163,4,transboundary
Fis-28639,Cymbacephalus beauforti,Animalia,Chordata,1749,23,transboundary
Fis-28648,Liopropoma swalesi,Animalia,Chordata,1060,16,transboundary
Fis-28649,Liopropoma maculatum,Animalia,Chordata,1266,31,transboundary
Fis-28651,Leviprora inops,Animalia,Chordata,222,1,singlecountry
Fis-28652,Pelates octolineatus,Animalia,Chordata,43,1,singlecountry
Fis-28658,Paralabrax albomaculatus,Animalia,Chordata,18,1,singlecountry
Fis-28660,Liopropoma lunulatum,Animalia,Chordata,2773,70,transboundary
Fis-28661,Liopropoma africanum,Animalia,Chordata,598,24,transboundary
Fis-28663,Luzonichthys microlepis,Animalia,Chordata,128,12,transboundary
Fis-28664,Luzonichthys whitleyi,Animalia,Chordata,471,22,transboundary
Fis-28665,Moringua ferruginea,Animalia,Chordata,2878,71,transboundary
Fis-28666,Apterichtus klazingai,Animalia,Chordata,3148,72,transboundary
Fis-28668,Brachysomophis cirrocheilos,Animalia,Chordata,1925,31,transboundary
Fis-28669,Brachysomophis crocodilinus,Animalia,Chordata,3035,74,transboundary
Fis-28671,Callechelys marmorata,Animalia,Chordata,2420,62,transboundary
Fis-28672,Diademichthys lineatus,Animalia,Chordata,2672,57,transboundary
Fis-28673,Plectrypops lima,Animalia,Chordata,3143,103,transboundary
Fis-28674,Hyporhamphus dussumieri,Animalia,Chordata,3450,77,transboundary
