iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,num_countries,xbd
21132622,Serranus sanctaehelenae,ANIMALIA,CHORDATA,LC,120,4,transboundary
21132654,Serranus africanus,ANIMALIA,CHORDATA,LC,4191,19,transboundary
21132659,Trachinus armatus,ANIMALIA,CHORDATA,LC,5345,21,transboundary
21132662,Trachinus collignoni,ANIMALIA,CHORDATA,DD,3338,17,transboundary
21132665,Trachinus lineolatus,ANIMALIA,CHORDATA,LC,1639,9,transboundary
21132668,Trachinus pellegrini,ANIMALIA,CHORDATA,LC,4757,21,transboundary
21132672,Aphanopus intermedius,ANIMALIA,CHORDATA,LC,7682,14,transboundary
21132679,Lepidopus dubius,ANIMALIA,CHORDATA,LC,2075,6,transboundary
21132707,Uranoscopus albesca,ANIMALIA,CHORDATA,LC,7628,19,transboundary
21132710,Uranoscopus cadenati,ANIMALIA,CHORDATA,LC,9095,20,transboundary
21132724,Pachycara crossacanthum,ANIMALIA,CHORDATA,LC,967,17,transboundary
21132825,Cyclothone obscura,ANIMALIA,CHORDATA,LC,956730,132,transboundary
21132859,Argyropelecus sladeni,ANIMALIA,CHORDATA,LC,1622164,145,transboundary
21132898,Aristostomias polydactylus,ANIMALIA,CHORDATA,LC,153349,69,transboundary
21132901,Aristostomias xenostoma,ANIMALIA,CHORDATA,LC,146195,78,transboundary
21132906,Astronesthes caulophorus,ANIMALIA,CHORDATA,LC,40863,26,transboundary
21132910,Astronesthes indicus,ANIMALIA,CHORDATA,LC,1153178,128,transboundary
21132914,Astronesthes micropogon,ANIMALIA,CHORDATA,LC,99523,65,transboundary
21132928,Bathophilus brevis,ANIMALIA,CHORDATA,LC,238355,33,transboundary
21132935,Bathophilus longipinnis,ANIMALIA,CHORDATA,LC,91647,44,transboundary
21132953,Bathophilus pawneei,ANIMALIA,CHORDATA,LC,118499,40,transboundary
21132963,Borostomias elucens,ANIMALIA,CHORDATA,LC,505264,110,transboundary
21132976,Chauliodus minimus,ANIMALIA,CHORDATA,LC,109854,10,transboundary
21132979,Chauliodus schmidti,ANIMALIA,CHORDATA,LC,129590,26,transboundary
21132986,Eustomias enbarbatus,ANIMALIA,CHORDATA,LC,548665,72,transboundary
21132989,Eustomias fissibarbis,ANIMALIA,CHORDATA,LC,107814,57,transboundary
21133003,Eustomias melanonema,ANIMALIA,CHORDATA,LC,7355,12,transboundary
21133006,Eustomias patulus,ANIMALIA,CHORDATA,DD,3273,4,transboundary
21133013,Eustomias triramis,ANIMALIA,CHORDATA,LC,6614,4,transboundary
21133172,Aulostomus strigosus,ANIMALIA,CHORDATA,LC,6028,28,transboundary
21133184,Cosmocampus retropinnis,ANIMALIA,CHORDATA,DD,2169,7,transboundary
22678576,Macrocephalon maleo,ANIMALIA,CHORDATA,EN,277,1,singlecountry
22678588,Megapodius cumingii,ANIMALIA,CHORDATA,LC,1142,3,transboundary
22678611,Megapodius eremita,ANIMALIA,CHORDATA,LC,393,2,transboundary
22678625,Megapodius pritchardii,ANIMALIA,CHORDATA,EN,1,1,singlecountry
22678632,Eulipoa wallacei,ANIMALIA,CHORDATA,VU,196,1,singlecountry
22679830,Biziura lobata,ANIMALIA,CHORDATA,LC,655,1,singlecountry
22679846,Cygnus melancoryphus,ANIMALIA,CHORDATA,LC,1616,5,transboundary
22679859,Cygnus buccinator,ANIMALIA,CHORDATA,LC,968,2,transboundary
22679869,Anser cygnoid,ANIMALIA,CHORDATA,VU,626,4,transboundary
22679872,Anser brachyrhynchus,ANIMALIA,CHORDATA,LC,872,9,transboundary
22679881,Anser albifrons,ANIMALIA,CHORDATA,LC,6858,30,transboundary
22679896,Anser caerulescens,ANIMALIA,CHORDATA,LC,5296,7,transboundary
22679919,Anser canagicus,ANIMALIA,CHORDATA,NT,705,2,transboundary
22679943,Branta leucopsis,ANIMALIA,CHORDATA,LC,1077,12,transboundary
22679946,Branta bernicla,ANIMALIA,CHORDATA,LC,10290,17,transboundary
22679958,Cereopsis novaehollandiae,ANIMALIA,CHORDATA,LC,525,2,transboundary
22679978,Chloephaga hybrida,ANIMALIA,CHORDATA,LC,1065,3,transboundary
22680011,Tadorna tadornoides,ANIMALIA,CHORDATA,LC,1074,2,transboundary
22680015,Tadorna variegata,ANIMALIA,CHORDATA,LC,413,1,singlecountry
22680024,Tadorna tadorna,ANIMALIA,CHORDATA,LC,3995,40,transboundary
22680029,Radjah radjah,ANIMALIA,CHORDATA,LC,1570,4,transboundary
22680033,Tachyeres pteneres,ANIMALIA,CHORDATA,LC,2751,2,transboundary
22680038,Tachyeres leucocephalus,ANIMALIA,CHORDATA,VU,364,1,singlecountry
22680047,Tachyeres brachypterus,ANIMALIA,CHORDATA,LC,91,1,singlecountry
22680052,Tachyeres patachonicus,ANIMALIA,CHORDATA,LC,1293,2,transboundary
22680130,Lophonetta specularioides,ANIMALIA,CHORDATA,LC,768,3,transboundary
22680145,Anas capensis,ANIMALIA,CHORDATA,LC,367,4,transboundary
22680153,Mareca falcata,ANIMALIA,CHORDATA,NT,2300,10,transboundary
22680157,Mareca penelope,ANIMALIA,CHORDATA,LC,8981,57,transboundary
22680163,Mareca americana,ANIMALIA,CHORDATA,LC,5502,32,transboundary
22680170,Anas sparsa,ANIMALIA,CHORDATA,LC,690,9,transboundary
22680174,Anas rubripes,ANIMALIA,CHORDATA,LC,2204,4,transboundary
22680178,Anas fulvigula,ANIMALIA,CHORDATA,LC,471,2,transboundary
22680214,Anas luzonica,ANIMALIA,CHORDATA,VU,683,1,singlecountry
22680217,Anas superciliosa,ANIMALIA,CHORDATA,LC,4716,19,transboundary
22680221,Anas undulata,ANIMALIA,CHORDATA,LC,392,5,transboundary
22680229,Spatula discors,ANIMALIA,CHORDATA,LC,4368,36,transboundary
22680236,Spatula smithii,ANIMALIA,CHORDATA,LC,306,4,transboundary
22680243,Spatula rhynchotis,ANIMALIA,CHORDATA,LC,1146,2,transboundary
22680247,Spatula clypeata,ANIMALIA,CHORDATA,LC,11700,92,transboundary
22680252,Anas bernieri,ANIMALIA,CHORDATA,EN,158,1,singlecountry
22680287,Anas bahamensis,ANIMALIA,CHORDATA,LC,1738,22,transboundary
22680301,Anas acuta,ANIMALIA,CHORDATA,LC,12997,81,transboundary
22680306,Anas eatoni,ANIMALIA,CHORDATA,VU,55,2,transboundary
22680310,Anas georgica,ANIMALIA,CHORDATA,LC,1855,7,transboundary
22680313,Spatula querquedula,ANIMALIA,CHORDATA,LC,7554,63,transboundary
22680358,Aythya ferina,ANIMALIA,CHORDATA,VU,5129,52,transboundary
22680364,Aythya valisineria,ANIMALIA,CHORDATA,LC,1812,3,transboundary
22680367,Aythya americana,ANIMALIA,CHORDATA,LC,2261,8,transboundary
22680387,Aythya australis,ANIMALIA,CHORDATA,LC,1403,1,singlecountry
22680391,Aythya fuligula,ANIMALIA,CHORDATA,LC,7173,60,transboundary
22680398,Aythya marila,ANIMALIA,CHORDATA,LC,28080,36,transboundary
22680402,Aythya affinis,ANIMALIA,CHORDATA,LC,4214,27,transboundary
22680405,Somateria mollissima,ANIMALIA,CHORDATA,NT,43539,22,transboundary
22680409,Somateria spectabilis,ANIMALIA,CHORDATA,LC,28447,7,transboundary
22680412,Somateria fischeri,ANIMALIA,CHORDATA,NT,4425,2,transboundary
22680415,Polysticta stelleri,ANIMALIA,CHORDATA,VU,17905,10,transboundary
22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,LC,22953,10,transboundary
22680427,Clangula hyemalis,ANIMALIA,CHORDATA,VU,30519,24,transboundary
22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,LC,8107,3,transboundary
22680455,Bucephala clangula,ANIMALIA,CHORDATA,LC,10398,34,transboundary
22680462,Bucephala albeola,ANIMALIA,CHORDATA,LC,8686,3,transboundary
22680465,Mergellus albellus,ANIMALIA,CHORDATA,LC,2300,28,transboundary
22680472,Lophodytes cucullatus,ANIMALIA,CHORDATA,LC,2464,3,transboundary
22680485,Mergus serrator,ANIMALIA,CHORDATA,LC,36942,40,transboundary
22680492,Mergus merganser,ANIMALIA,CHORDATA,LC,8038,30,transboundary
22683027,Alcedo atthis,ANIMALIA,CHORDATA,LC,10636,68,transboundary
22683033,Alcedo semitorquata,ANIMALIA,CHORDATA,LC,368,5,transboundary
22683037,Alcedo quadribrachys,ANIMALIA,CHORDATA,LC,621,17,transboundary
22683042,Alcedo meninting,ANIMALIA,CHORDATA,LC,2482,12,transboundary
22683045,Ceyx azureus,ANIMALIA,CHORDATA,LC,1995,4,transboundary
22683093,Corythornis vintsioides,ANIMALIA,CHORDATA,LC,310,3,transboundary
22683099,Corythornis thomensis,ANIMALIA,CHORDATA,LC,5,1,singlecountry
22683106,Corythornis nais,ANIMALIA,CHORDATA,LC,2,1,singlecountry
22683112,Corythornis leucogaster,ANIMALIA,CHORDATA,LC,370,9,transboundary
22683117,Alcedo coerulescens,ANIMALIA,CHORDATA,LC,350,1,singlecountry
22683213,Pelargopsis amauroptera,ANIMALIA,CHORDATA,NT,506,4,transboundary
22683227,Pelargopsis capensis,ANIMALIA,CHORDATA,LC,3268,13,transboundary
22683230,Pelargopsis melanorhyncha,ANIMALIA,CHORDATA,LC,428,1,singlecountry
22683249,Halcyon pileata,ANIMALIA,CHORDATA,LC,4765,17,transboundary
22683265,Halcyon senegaloides,ANIMALIA,CHORDATA,LC,420,5,transboundary
22683368,Todiramphus recurvirostris,ANIMALIA,CHORDATA,LC,21,1,singlecountry
22683399,Todiramphus chloris,ANIMALIA,CHORDATA,LC,5901,29,transboundary
22683422,Todiramphus saurophagus,ANIMALIA,CHORDATA,LC,854,3,transboundary
22683442,Todiramphus sanctus,ANIMALIA,CHORDATA,LC,4976,9,transboundary
22683616,Megaceryle maxima,ANIMALIA,CHORDATA,LC,1149,21,transboundary
22683634,Megaceryle torquata,ANIMALIA,CHORDATA,LC,3906,23,transboundary
22683645,Ceryle rudis,ANIMALIA,CHORDATA,LC,3340,41,transboundary
22683649,Chloroceryle amazona,ANIMALIA,CHORDATA,LC,1938,17,transboundary
22683652,Chloroceryle americana,ANIMALIA,CHORDATA,LC,2912,20,transboundary
22683744,Merops superciliosus,ANIMALIA,CHORDATA,LC,771,11,transboundary
22683982,Chalcites basalis,ANIMALIA,CHORDATA,LC,2973,9,transboundary
22685200,Neophema petrophila,ANIMALIA,CHORDATA,LC,288,1,singlecountry
22686806,Apus unicolor,ANIMALIA,CHORDATA,LC,90,3,transboundary
22686815,Apus pallidus,ANIMALIA,CHORDATA,LC,2442,46,transboundary
22686831,Apus berliozi,ANIMALIA,CHORDATA,LC,264,4,transboundary
22686839,Apus balstoni,ANIMALIA,CHORDATA,LC,310,3,transboundary
22689032,Scotopelia peli,ANIMALIA,CHORDATA,LC,574,15,transboundary
22689535,Asio capensis,ANIMALIA,CHORDATA,LC,504,8,transboundary
22689714,Chordeiles minor,ANIMALIA,CHORDATA,LC,5108,38,transboundary
22689985,Caprimulgus affinis,ANIMALIA,CHORDATA,LC,3287,13,transboundary
22692146,Grus grus,ANIMALIA,CHORDATA,LC,1901,27,transboundary
22692151,Grus monacha,ANIMALIA,CHORDATA,VU,134,4,transboundary
22692167,Grus japonensis,ANIMALIA,CHORDATA,EN,392,4,transboundary
22692384,Gallirallus australis,ANIMALIA,CHORDATA,VU,145,2,transboundary
22692425,Hypotaenidia philippensis,ANIMALIA,CHORDATA,LC,3406,18,transboundary
22692521,Lewinia pectoralis,ANIMALIA,CHORDATA,LC,540,3,transboundary
22692535,Dryolimnas cuvieri,ANIMALIA,CHORDATA,LC,287,2,transboundary
22692667,Zapornia pusilla,ANIMALIA,CHORDATA,LC,5532,40,transboundary
22692680,Porzana fluminea,ANIMALIA,CHORDATA,LC,554,1,singlecountry
22692705,Zapornia tabuensis,ANIMALIA,CHORDATA,LC,1965,18,transboundary
22692778,Eulabeornis castaneoventris,ANIMALIA,CHORDATA,LC,250,2,transboundary
22692913,Fulica atra,ANIMALIA,CHORDATA,LC,8179,70,transboundary
22693102,Gallinago nigripennis,ANIMALIA,CHORDATA,LC,310,3,transboundary
22693133,Lymnocryptes minimus,ANIMALIA,CHORDATA,LC,3511,49,transboundary
22693150,Limosa limosa,ANIMALIA,CHORDATA,NT,14438,102,transboundary
22693154,Limosa haemastica,ANIMALIA,CHORDATA,LC,3058,11,transboundary
22693158,Limosa lapponica,ANIMALIA,CHORDATA,NT,12879,94,transboundary
22693162,Limosa fedoa,ANIMALIA,CHORDATA,LC,1617,7,transboundary
22693178,Numenius phaeopus,ANIMALIA,CHORDATA,LC,20872,135,transboundary
22693182,Numenius tahitiensis,ANIMALIA,CHORDATA,VU,340,13,transboundary
22693185,Numenius tenuirostris,ANIMALIA,CHORDATA,CR,463,12,transboundary
22693190,Numenius arquata,ANIMALIA,CHORDATA,NT,12669,108,transboundary
22693195,Numenius americanus,ANIMALIA,CHORDATA,LC,966,5,transboundary
22693199,Numenius madagascariensis,ANIMALIA,CHORDATA,EN,6745,17,transboundary
22693207,Tringa erythropus,ANIMALIA,CHORDATA,LC,4316,60,transboundary
22693211,Tringa totanus,ANIMALIA,CHORDATA,LC,13690,99,transboundary
22693216,Tringa stagnatilis,ANIMALIA,CHORDATA,LC,4993,63,transboundary
22693220,Tringa nebularia,ANIMALIA,CHORDATA,LC,12469,88,transboundary
22693225,Tringa guttifer,ANIMALIA,CHORDATA,EN,721,7,transboundary
22693231,Tringa melanoleuca,ANIMALIA,CHORDATA,LC,9015,44,transboundary
22693251,Xenus cinereus,ANIMALIA,CHORDATA,LC,4564,38,transboundary
22693264,Actitis hypoleucos,ANIMALIA,CHORDATA,LC,15791,97,transboundary
22693277,Actitis macularius,ANIMALIA,CHORDATA,LC,7863,44,transboundary
22693289,Tringa brevipes,ANIMALIA,CHORDATA,NT,6724,22,transboundary
22693305,Tringa incana,ANIMALIA,CHORDATA,LC,4474,34,transboundary
22693319,Tringa semipalmata,ANIMALIA,CHORDATA,LC,4362,41,transboundary
22693336,Arenaria interpres,ANIMALIA,CHORDATA,LC,24801,159,transboundary
22693341,Arenaria melanocephala,ANIMALIA,CHORDATA,LC,4329,3,transboundary
22693344,Limnodromus griseus,ANIMALIA,CHORDATA,LC,5853,41,transboundary
22693348,Limnodromus scolopaceus,ANIMALIA,CHORDATA,LC,4815,10,transboundary
22693351,Limnodromus semipalmatus,ANIMALIA,CHORDATA,NT,1521,10,transboundary
22693356,Calidris virgata,ANIMALIA,CHORDATA,LC,5269,13,transboundary
22693359,Calidris tenuirostris,ANIMALIA,CHORDATA,EN,5157,24,transboundary
22693363,Calidris canutus,ANIMALIA,CHORDATA,NT,14131,85,transboundary
22693369,Calidris alba,ANIMALIA,CHORDATA,LC,24342,147,transboundary
22693373,Calidris pusilla,ANIMALIA,CHORDATA,NT,9199,43,transboundary
22693376,Calidris mauri,ANIMALIA,CHORDATA,LC,4137,40,transboundary
22693379,Calidris minuta,ANIMALIA,CHORDATA,LC,6360,66,transboundary
22693383,Calidris ruficollis,ANIMALIA,CHORDATA,NT,11578,32,transboundary
22693388,Calidris temminckii,ANIMALIA,CHORDATA,LC,5188,46,transboundary
22693392,Calidris subminuta,ANIMALIA,CHORDATA,LC,4273,23,transboundary
22693396,Calidris minutilla,ANIMALIA,CHORDATA,LC,8619,41,transboundary
22693399,Calidris fuscicollis,ANIMALIA,CHORDATA,LC,8887,40,transboundary
22693404,Calidris bairdii,ANIMALIA,CHORDATA,LC,8390,17,transboundary
22693408,Calidris melanotos,ANIMALIA,CHORDATA,LC,8947,46,transboundary
22693414,Calidris acuminata,ANIMALIA,CHORDATA,LC,7314,26,transboundary
22693420,Calidris maritima,ANIMALIA,CHORDATA,LC,8663,20,transboundary
22693424,Calidris ptilocnemis,ANIMALIA,CHORDATA,LC,2700,5,transboundary
22693427,Calidris alpina,ANIMALIA,CHORDATA,LC,14215,72,transboundary
22693431,Calidris ferruginea,ANIMALIA,CHORDATA,NT,9091,74,transboundary
22693452,Calidris pygmaea,ANIMALIA,CHORDATA,CR,906,7,transboundary
22693464,Calidris falcinellus,ANIMALIA,CHORDATA,LC,4199,28,transboundary
22693468,Calidris pugnax,ANIMALIA,CHORDATA,LC,8486,69,transboundary
22693472,Steganopus tricolor,ANIMALIA,CHORDATA,LC,3419,22,transboundary
22693490,Phalaropus lobatus,ANIMALIA,CHORDATA,LC,102401,32,transboundary
22693494,Phalaropus fulicarius,ANIMALIA,CHORDATA,LC,125246,45,transboundary
22693520,Nycticryphes semicollaris,ANIMALIA,CHORDATA,LC,487,4,transboundary
22693528,Actophilornis africanus,ANIMALIA,CHORDATA,LC,1341,23,transboundary
22693556,Chionis albus,ANIMALIA,CHORDATA,LC,3835,5,transboundary
22693567,Chionis minor,ANIMALIA,CHORDATA,LC,63,4,transboundary
22693584,Burhinus vermiculatus,ANIMALIA,CHORDATA,LC,978,15,transboundary
22693627,Haematopus moquini,ANIMALIA,CHORDATA,LC,267,3,transboundary
22693644,Haematopus palliatus,ANIMALIA,CHORDATA,LC,4171,28,transboundary
22693647,Haematopus longirostris,ANIMALIA,CHORDATA,LC,1580,3,transboundary
22693663,Haematopus fuliginosus,ANIMALIA,CHORDATA,LC,1223,1,singlecountry
22693669,Haematopus leucopodus,ANIMALIA,CHORDATA,LC,1309,3,transboundary
22693690,Himantopus novaezelandiae,ANIMALIA,CHORDATA,CR,9,1,singlecountry
22693709,Cladorhynchus leucocephalus,ANIMALIA,CHORDATA,LC,476,1,singlecountry
22693712,Recurvirostra avosetta,ANIMALIA,CHORDATA,LC,3423,51,transboundary
22693717,Recurvirostra americana,ANIMALIA,CHORDATA,LC,1673,6,transboundary
22693720,Recurvirostra novaehollandiae,ANIMALIA,CHORDATA,LC,826,1,singlecountry
22693727,Pluvialis apricaria,ANIMALIA,CHORDATA,LC,3840,36,transboundary
22693735,Pluvialis fulva,ANIMALIA,CHORDATA,LC,11604,32,transboundary
22693740,Pluvialis dominica,ANIMALIA,CHORDATA,LC,9790,41,transboundary
22693749,Pluvialis squatarola,ANIMALIA,CHORDATA,LC,24620,137,transboundary
22693759,Charadrius hiaticula,ANIMALIA,CHORDATA,LC,11886,82,transboundary
22693764,Charadrius semipalmatus,ANIMALIA,CHORDATA,LC,10573,44,transboundary
22693767,Charadrius placidus,ANIMALIA,CHORDATA,LC,1682,6,transboundary
22693770,Charadrius dubius,ANIMALIA,CHORDATA,LC,9883,82,transboundary
22693774,Charadrius wilsonia,ANIMALIA,CHORDATA,LC,2787,34,transboundary
22693777,Charadrius vociferus,ANIMALIA,CHORDATA,LC,4652,32,transboundary
22693780,Charadrius thoracicus,ANIMALIA,CHORDATA,VU,82,1,singlecountry
22693793,Charadrius pecuarius,ANIMALIA,CHORDATA,LC,1577,23,transboundary
22693814,Charadrius pallidus,ANIMALIA,CHORDATA,NT,264,4,transboundary
22693828,Charadrius marginatus,ANIMALIA,CHORDATA,LC,1388,25,transboundary
22693832,Charadrius ruficapillus,ANIMALIA,CHORDATA,LC,1623,4,transboundary
22693836,Charadrius peronii,ANIMALIA,CHORDATA,NT,2710,10,transboundary
22693839,Charadrius javanicus,ANIMALIA,CHORDATA,NT,371,2,transboundary
22693842,Charadrius collaris,ANIMALIA,CHORDATA,LC,2309,20,transboundary
22693845,Charadrius bicinctus,ANIMALIA,CHORDATA,LC,1122,2,transboundary
22693852,Charadrius falklandicus,ANIMALIA,CHORDATA,LC,1541,5,transboundary
22693855,Charadrius mongolus,ANIMALIA,CHORDATA,LC,9119,46,transboundary
22693862,Charadrius leschenaultii,ANIMALIA,CHORDATA,LC,7671,39,transboundary
22693868,Charadrius asiaticus,ANIMALIA,CHORDATA,LC,1396,23,transboundary
22693872,Charadrius veredus,ANIMALIA,CHORDATA,LC,3217,10,transboundary
22693879,Charadrius modestus,ANIMALIA,CHORDATA,LC,1498,5,transboundary
22693928,Anarhynchus frontalis,ANIMALIA,CHORDATA,VU,59,1,singlecountry
22693949,Vanellus vanellus,ANIMALIA,CHORDATA,NT,5300,50,transboundary
22693978,Vanellus armatus,ANIMALIA,CHORDATA,LC,336,3,transboundary
22693983,Vanellus spinosus,ANIMALIA,CHORDATA,LC,575,23,transboundary
22694038,Vanellus melanopterus,ANIMALIA,CHORDATA,LC,127,2,transboundary
22694081,Dromas ardeola,ANIMALIA,CHORDATA,LC,2141,29,transboundary
22694086,Pluvianus aegyptius,ANIMALIA,CHORDATA,LC,301,11,transboundary
22694127,Glareola pratincola,ANIMALIA,CHORDATA,LC,1842,47,transboundary
22694132,Glareola maldivarum,ANIMALIA,CHORDATA,LC,5461,29,transboundary
22694140,Glareola ocularis,ANIMALIA,CHORDATA,VU,514,5,transboundary
22694148,Glareola cinerea,ANIMALIA,CHORDATA,LC,352,10,transboundary
22694152,Glareola lactea,ANIMALIA,CHORDATA,LC,848,6,transboundary
22694160,Catharacta skua,ANIMALIA,CHORDATA,LC,201397,34,transboundary
22694210,Catharacta chilensis,ANIMALIA,CHORDATA,LC,17353,4,transboundary
22694218,Catharacta maccormicki,ANIMALIA,CHORDATA,LC,81236,4,transboundary
22694240,Stercorarius pomarinus,ANIMALIA,CHORDATA,LC,814619,135,transboundary
22694245,Stercorarius parasiticus,ANIMALIA,CHORDATA,LC,167516,34,transboundary
22694251,Stercorarius longicaudus,ANIMALIA,CHORDATA,LC,460495,19,transboundary
22694256,Rynchops niger,ANIMALIA,CHORDATA,LC,3370,21,transboundary
22694271,Larus scoresbii,ANIMALIA,CHORDATA,LC,3925,3,transboundary
22694279,Larus pacificus,ANIMALIA,CHORDATA,LC,659,1,singlecountry
22694282,Larus belcheri,ANIMALIA,CHORDATA,LC,1213,3,transboundary
22694286,Larus atlanticus,ANIMALIA,CHORDATA,NT,340,4,transboundary
22694289,Larus crassirostris,ANIMALIA,CHORDATA,LC,14980,7,transboundary
22694292,Larus modestus,ANIMALIA,CHORDATA,LC,2509,3,transboundary
22694296,Larus heermanni,ANIMALIA,CHORDATA,NT,3266,4,transboundary
22694299,Larus leucophthalmus,ANIMALIA,CHORDATA,LC,2810,9,transboundary
22694303,Larus hemprichii,ANIMALIA,CHORDATA,LC,6779,16,transboundary
22694308,Larus canus,ANIMALIA,CHORDATA,LC,55261,51,transboundary
22694313,Larus audouinii,ANIMALIA,CHORDATA,LC,14530,20,transboundary
22694317,Larus delawarensis,ANIMALIA,CHORDATA,LC,3473,23,transboundary
22694321,Larus californicus,ANIMALIA,CHORDATA,LC,3471,3,transboundary
22694324,Larus marinus,ANIMALIA,CHORDATA,LC,41463,29,transboundary
22694329,Larus dominicanus,ANIMALIA,CHORDATA,LC,16884,22,transboundary
22694334,Larus glaucescens,ANIMALIA,CHORDATA,LC,21477,6,transboundary
22694337,Larus occidentalis,ANIMALIA,CHORDATA,LC,1272,3,transboundary
22694340,Larus livens,ANIMALIA,CHORDATA,LC,1058,1,singlecountry
22694343,Larus hyperboreus,ANIMALIA,CHORDATA,LC,61072,28,transboundary
22694357,Larus armenicus,ANIMALIA,CHORDATA,NT,1022,11,transboundary
22694362,Larus schistisagus,ANIMALIA,CHORDATA,LC,12332,7,transboundary
22694373,Larus fuscus,ANIMALIA,CHORDATA,LC,108008,91,transboundary
22694379,Larus ichthyaetus,ANIMALIA,CHORDATA,LC,13118,24,transboundary
22694384,Larus brunnicephalus,ANIMALIA,CHORDATA,LC,1961,12,transboundary
22694387,Larus cirrocephalus,ANIMALIA,CHORDATA,LC,18659,40,transboundary
22694393,Larus hartlaubii,ANIMALIA,CHORDATA,LC,119,2,transboundary
22694413,Larus bulleri,ANIMALIA,CHORDATA,EN,225,1,singlecountry
22694417,Larus maculipennis,ANIMALIA,CHORDATA,LC,2142,5,transboundary
22694420,Larus ridibundus,ANIMALIA,CHORDATA,LC,58611,92,transboundary
22694428,Larus genei,ANIMALIA,CHORDATA,LC,15757,46,transboundary
22694432,Larus philadelphia,ANIMALIA,CHORDATA,LC,10837,5,transboundary
22694436,Saundersilarus saundersi,ANIMALIA,CHORDATA,VU,810,5,transboundary
22694443,Larus melanocephalus,ANIMALIA,CHORDATA,LC,9486,35,transboundary
22694447,Larus relictus,ANIMALIA,CHORDATA,VU,61,2,transboundary
22694452,Larus fuliginosus,ANIMALIA,CHORDATA,VU,21,1,singlecountry
22694455,Larus atricilla,ANIMALIA,CHORDATA,LC,14208,42,transboundary
22694462,Larus pipixcan,ANIMALIA,CHORDATA,LC,7969,12,transboundary
22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,LC,22735,41,transboundary
22694473,Pagophila eburnea,ANIMALIA,CHORDATA,NT,156992,9,transboundary
22694476,Rhodostethia rosea,ANIMALIA,CHORDATA,LC,24258,5,transboundary
22694479,Xema sabini,ANIMALIA,CHORDATA,LC,598862,62,transboundary
22694493,Creagrus furcatus,ANIMALIA,CHORDATA,LC,245,3,transboundary
22694497,Rissa tridactyla,ANIMALIA,CHORDATA,VU,409777,49,transboundary
22694502,Rissa brevirostris,ANIMALIA,CHORDATA,VU,122365,6,transboundary
22694524,Hydroprogne caspia,ANIMALIA,CHORDATA,LC,7868,72,transboundary
