iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,cell_cutoff,num_countries,xbd
133676,Psammocora vaughani,ANIMALIA,CNIDARIA,NT,3422,171.1,15,transboundary
133677,Acropora massawensis,ANIMALIA,CNIDARIA,DD,2318,115.9,6,transboundary
133678,Acropora copiosa,ANIMALIA,CNIDARIA,DD,38214,1910.7,29,transboundary
133679,Heteropsammia cochlea,ANIMALIA,CNIDARIA,LC,71231,3561.55,52,transboundary
133680,Porites astreoides,ANIMALIA,CNIDARIA,LC,16572,828.6,52,transboundary
133681,Acropora torresiana,ANIMALIA,CNIDARIA,DD,3871,193.55,4,transboundary
133682,Acropora subulata,ANIMALIA,CNIDARIA,LC,62125,3106.25,42,transboundary
133683,Pectinia maxima,ANIMALIA,CNIDARIA,EN,21561,1078.05,7,transboundary
133684,Coscinaraea hahazimaensis,ANIMALIA,CNIDARIA,VU,760,38,1,singlecountry
133685,Stylophora pistillata,ANIMALIA,CNIDARIA,NT,71228,3561.4,62,transboundary
133686,Leptoseris cailleti,ANIMALIA,CNIDARIA,LC,8882,444.1,33,transboundary
133687,Echinopora forskaliana,ANIMALIA,CNIDARIA,NT,7400,370,20,transboundary
133688,Acropora elegans,ANIMALIA,CNIDARIA,VU,9393,469.65,7,transboundary
133689,Anacropora reticulata,ANIMALIA,CNIDARIA,VU,28021,1401.05,16,transboundary
133690,Cyphastrea japonica,ANIMALIA,CNIDARIA,LC,32581,1629.05,13,transboundary
133691,Pocillopora effusus,ANIMALIA,CNIDARIA,DD,1150,57.5,2,transboundary
133692,Parasimplastrea sheppardi,ANIMALIA,CNIDARIA,EN,2407,120.35,9,transboundary
133693,Sandalolitha robusta,ANIMALIA,CNIDARIA,LC,52132,2606.6,23,transboundary
133694,Pectinia ayleni,ANIMALIA,CNIDARIA,NT,32921,1646.05,13,transboundary
133695,Caulastrea curvata,ANIMALIA,CNIDARIA,VU,47209,2360.45,19,transboundary
133696,Montipora altasepta,ANIMALIA,CNIDARIA,VU,26481,1324.05,18,transboundary
133697,Turbinaria reniformis,ANIMALIA,CNIDARIA,VU,73133,3656.65,62,transboundary
133698,Acropora nana,ANIMALIA,CNIDARIA,NT,57567,2878.35,35,transboundary
133699,Acropora filiformis,ANIMALIA,CNIDARIA,DD,1051,52.55,2,transboundary
133700,Montipora hoffmeisteri,ANIMALIA,CNIDARIA,LC,59351,2967.55,40,transboundary
133701,Ctenella chagius,ANIMALIA,CNIDARIA,EN,448,22.4,3,transboundary
133702,Pavona duerdeni,ANIMALIA,CNIDARIA,LC,76586,3829.3,70,transboundary
133703,Porites ericacea,ANIMALIA,CNIDARIA,DD,123,6.15,1,singlecountry
135525,Pomatoschistus microps,ANIMALIA,CHORDATA,LC,15742,787.1,20,transboundary
135567,Mugil cephalus,ANIMALIA,CHORDATA,LC,133627,6681.35,128,transboundary
135579,Chelon auratus,ANIMALIA,CHORDATA,LC,22552,1127.6,41,transboundary
135606,Dicentrarchus labrax,ANIMALIA,CHORDATA,LC,21417,1070.85,40,transboundary
135644,Alosa algeriensis,ANIMALIA,CHORDATA,DD,698,34.9,5,transboundary
135681,Chelon saliens,ANIMALIA,CHORDATA,LC,15148,757.4,44,transboundary
135689,Chelon labrosus,ANIMALIA,CHORDATA,LC,22779,1138.95,44,transboundary
135714,Chelon ramada,ANIMALIA,CHORDATA,LC,16935,846.75,37,transboundary
136315,Orcaella heinsohni,ANIMALIA,CHORDATA,VU,3573,178.65,1,singlecountry
136623,Balaenoptera omurai,ANIMALIA,CHORDATA,DD,148616,7430.8,42,transboundary
153534,Posidonia oceanica,PLANTAE,TRACHEOPHYTA,LC,2054,102.7,13,transboundary
153535,Cymodocea nodosa,PLANTAE,TRACHEOPHYTA,LC,7964,398.2,27,transboundary
153538,Zostera marina,PLANTAE,TRACHEOPHYTA,LC,59643,2982.15,45,transboundary
154616,Diaphus diadematus,ANIMALIA,CHORDATA,LC,329,16.45,2,transboundary
154617,Bryx veleronis,ANIMALIA,CHORDATA,DD,851,42.55,3,transboundary
154621,Amblygobius tekomaji,ANIMALIA,CHORDATA,LC,3477,173.85,14,transboundary
154623,Cheilinus trilobatus,ANIMALIA,CHORDATA,LC,58103,2905.15,54,transboundary
154624,Peprilus paru,ANIMALIA,CHORDATA,LC,20899,1044.95,22,transboundary
154626,Helcogramma striata,ANIMALIA,CHORDATA,LC,22513,1125.65,20,transboundary
154629,Siokunichthys nigrolineatus,ANIMALIA,CHORDATA,DD,9738,486.9,5,transboundary
154630,Canthigaster inframacula,ANIMALIA,CHORDATA,LC,688,34.4,2,transboundary
154632,Uranoscopus oligolepis,ANIMALIA,CHORDATA,LC,1922,96.1,2,transboundary
154636,Hemerocoetes monopterygius,ANIMALIA,CHORDATA,LC,1033,51.65,1,singlecountry
154637,Callionymus leucobranchialis,ANIMALIA,CHORDATA,DD,3189,159.45,1,singlecountry
154641,Gobiodon histrio,ANIMALIA,CHORDATA,LC,91521,4576.05,19,transboundary
154643,Parenchelyurus hepburni,ANIMALIA,CHORDATA,LC,38952,1947.6,30,transboundary
154647,Coelorinchus occa,ANIMALIA,CHORDATA,LC,8321,416.05,17,transboundary
154649,Lophius gastrophysus,ANIMALIA,CHORDATA,LC,33184,1659.2,18,transboundary
154651,Bathygobius aeolosoma,ANIMALIA,CHORDATA,LC,65,3.25,2,transboundary
154657,Bathygobius lineatus,ANIMALIA,CHORDATA,VU,240,12,2,transboundary
154658,Plectranthias bilaticlavia,ANIMALIA,CHORDATA,LC,14,0.7,1,singlecountry
154660,Genyagnus monopterygius,ANIMALIA,CHORDATA,LC,2581,129.05,3,transboundary
154666,Stemonosudis bullisi,ANIMALIA,CHORDATA,DD,85,4.25,1,singlecountry
154667,Spicara axillaris,ANIMALIA,CHORDATA,LC,1691,84.55,2,transboundary
154670,Parupeneus multifasciatus,ANIMALIA,CHORDATA,LC,29596,1479.8,34,transboundary
154676,Scarus prasiognathos,ANIMALIA,CHORDATA,LC,41445,2072.25,23,transboundary
154677,Scarus festivus,ANIMALIA,CHORDATA,LC,14785,739.25,30,transboundary
154678,Apogon sealei,ANIMALIA,CHORDATA,LC,44926,2246.3,10,transboundary
154680,Dentex barnardi,ANIMALIA,CHORDATA,LC,1352,67.6,6,transboundary
154681,Oplegnathus insignis,ANIMALIA,CHORDATA,DD,1238,61.9,3,transboundary
154682,Pristipomoides freemani,ANIMALIA,CHORDATA,LC,13090,654.5,14,transboundary
154684,Stegastes fuscus,ANIMALIA,CHORDATA,LC,3830,191.5,1,singlecountry
154688,Apogon semilineatus,ANIMALIA,CHORDATA,DD,6813,340.65,5,transboundary
154691,Synchiropus claudiae,ANIMALIA,CHORDATA,LC,2194,109.7,2,transboundary
154692,Schindleria brevipinguis,ANIMALIA,CHORDATA,LC,289,14.45,1,singlecountry
154694,Blennodesmus scapularis,ANIMALIA,CHORDATA,LC,4779,238.95,1,singlecountry
154695,Luzonichthys earlei,ANIMALIA,CHORDATA,LC,1014,50.7,4,transboundary
154696,Grammonus robustus,ANIMALIA,CHORDATA,LC,16058,802.9,12,transboundary
154697,Xyrichtys martinicensis,ANIMALIA,CHORDATA,LC,12311,615.55,35,transboundary
154700,Enneapterygius namarrgon,ANIMALIA,CHORDATA,EN,1721,86.05,1,singlecountry
154701,Pseudolabrus luculentus,ANIMALIA,CHORDATA,LC,666,33.3,3,transboundary
154702,Coryphaenoides nasutus,ANIMALIA,CHORDATA,LC,6892,344.6,4,transboundary
154703,Siganus magnificus,ANIMALIA,CHORDATA,LC,1344,67.2,2,transboundary
154704,Johnius laevis,ANIMALIA,CHORDATA,DD,6671,333.55,4,transboundary
154705,Lethrinus enigmaticus,ANIMALIA,CHORDATA,LC,539,26.95,1,singlecountry
154706,Scarus dubius,ANIMALIA,CHORDATA,LC,248,12.4,1,singlecountry
154707,Polydactylus multiradiatus,ANIMALIA,CHORDATA,LC,13140,657,3,transboundary
154708,Diplodus cervinus,ANIMALIA,CHORDATA,LC,9665,483.25,25,transboundary
154709,Hetereleotris vulgaris,ANIMALIA,CHORDATA,LC,6624,331.2,17,transboundary
154712,Coryphaena hippurus,ANIMALIA,CHORDATA,LC,2122336,106116.8,168,transboundary
154713,Stathmonotus sinuscalifornici,ANIMALIA,CHORDATA,LC,491,24.55,1,singlecountry
154714,Erotelis armiger,ANIMALIA,CHORDATA,DD,2606,130.3,7,transboundary
154717,Anchoa choerostoma,ANIMALIA,CHORDATA,EN,9,0.45,1,singlecountry
154718,Parma victoriae,ANIMALIA,CHORDATA,LC,5083,254.15,1,singlecountry
154719,Paracheilinus togeanensis,ANIMALIA,CHORDATA,LC,177,8.85,1,singlecountry
154720,Suezichthys bifurcatus,ANIMALIA,CHORDATA,DD,1996,99.8,1,singlecountry
154723,Anodontostoma selangkat,ANIMALIA,CHORDATA,LC,29604,1480.2,11,transboundary
154724,Myripristis clarionensis,ANIMALIA,CHORDATA,VU,4,0.2,1,singlecountry
154725,Caulolatilus williamsi,ANIMALIA,CHORDATA,DD,1961,98.05,9,transboundary
154729,Diaphus rafinesquii,ANIMALIA,CHORDATA,LC,317538,15876.9,72,transboundary
154730,Luzonichthys williamsi,ANIMALIA,CHORDATA,LC,82,4.1,1,singlecountry
154732,Stegastes gascoynei,ANIMALIA,CHORDATA,LC,2125,106.25,4,transboundary
154734,Pagrus auratus,ANIMALIA,CHORDATA,LC,22652,1132.6,4,transboundary
154737,Atherinella serrivomer,ANIMALIA,CHORDATA,LC,860,43,3,transboundary
154738,Callionymus comptus,ANIMALIA,CHORDATA,VU,66,3.3,1,singlecountry
154741,Girella simplicidens,ANIMALIA,CHORDATA,LC,690,34.5,1,singlecountry
154742,Lutjanus notatus,ANIMALIA,CHORDATA,LC,2605,130.25,6,transboundary
154743,Coilia neglecta,ANIMALIA,CHORDATA,LC,9455,472.75,7,transboundary
154744,Kestratherina brevirostris,ANIMALIA,CHORDATA,LC,3023,151.15,1,singlecountry
154746,Trimma fraena,ANIMALIA,CHORDATA,LC,261,13.05,1,singlecountry
154748,Lophius vomerinus,ANIMALIA,CHORDATA,NT,3961,198.05,4,transboundary
154749,Petrotyx sanguineus,ANIMALIA,CHORDATA,LC,5378,268.9,31,transboundary
154753,Hypleurochilus bananensis,ANIMALIA,CHORDATA,LC,722,36.1,3,transboundary
154755,Genyonemus lineatus,ANIMALIA,CHORDATA,NT,1790,89.5,3,transboundary
154757,Callionymus platycephalus,ANIMALIA,CHORDATA,DD,3194,159.7,1,singlecountry
154759,Spratelloides gracilis,ANIMALIA,CHORDATA,LC,73341,3667.05,33,transboundary
154760,Chromis alpha,ANIMALIA,CHORDATA,LC,45720,2286,27,transboundary
154763,Axoclinus multicinctus,ANIMALIA,CHORDATA,VU,8,0.4,1,singlecountry
154764,Opistognathus maxillosus,ANIMALIA,CHORDATA,LC,7061,353.05,31,transboundary
154767,Membras martinica,ANIMALIA,CHORDATA,LC,8120,406,2,transboundary
154769,Silhouettea evanida,ANIMALIA,CHORDATA,DD,44,2.2,1,singlecountry
154770,Pariah scotius,ANIMALIA,CHORDATA,LC,1976,98.8,7,transboundary
154774,Nematalosa nasus,ANIMALIA,CHORDATA,LC,18895,944.75,20,transboundary
154775,Emblemariopsis signifer,ANIMALIA,CHORDATA,LC,2610,130.5,21,transboundary
154777,Ophidion fulvum,ANIMALIA,CHORDATA,NT,1155,57.75,5,transboundary
154780,Siphonognathus beddomei,ANIMALIA,CHORDATA,LC,5370,268.5,1,singlecountry
154781,Coryphaenoides ariommus,ANIMALIA,CHORDATA,LC,4412,220.6,3,transboundary
154782,Cynoscion praedatorius,ANIMALIA,CHORDATA,DD,838,41.9,3,transboundary
154784,Cryptocentrus leonis,ANIMALIA,CHORDATA,DD,102,5.1,1,singlecountry
154786,Amblyeleotris callopareia,ANIMALIA,CHORDATA,DD,53,2.65,1,singlecountry
154788,Hemitaurichthys thompsoni,ANIMALIA,CHORDATA,LC,893,44.65,10,transboundary
154792,Anodontostoma thailandiae,ANIMALIA,CHORDATA,LC,24185,1209.25,11,transboundary
154793,Jenkinsia lamprotaenia,ANIMALIA,CHORDATA,LC,9207,460.35,32,transboundary
154796,Chaenopsis coheni,ANIMALIA,CHORDATA,DD,440,22,1,singlecountry
154797,Eptatretus mendozai,ANIMALIA,CHORDATA,LC,390,19.5,3,transboundary
154799,Serranus tigrinus,ANIMALIA,CHORDATA,LC,11166,558.3,33,transboundary
154801,Talismania mekistonema,ANIMALIA,CHORDATA,LC,28682,1434.1,48,transboundary
154802,Secutor hanedai,ANIMALIA,CHORDATA,LC,14685,734.25,6,transboundary
154806,Zalieutes mcgintyi,ANIMALIA,CHORDATA,LC,12326,616.3,24,transboundary
154807,Caranx crysos,ANIMALIA,CHORDATA,LC,80224,4011.2,87,transboundary
154809,Apolemichthys kingi,ANIMALIA,CHORDATA,LC,504,25.2,2,transboundary
154811,Starksia leucovitta,ANIMALIA,CHORDATA,DD,14,0.7,1,singlecountry
154812,Amphiprion sandaracinos,ANIMALIA,CHORDATA,LC,21162,1058.1,11,transboundary
154814,Sardinella fijiense,ANIMALIA,CHORDATA,LC,2925,146.25,4,transboundary
154815,Astronesthes richardsoni,ANIMALIA,CHORDATA,LC,60517,3025.85,42,transboundary
154817,Malacoctenus zonogaster,ANIMALIA,CHORDATA,VU,182,9.1,1,singlecountry
154818,Acanthurus gahhm,ANIMALIA,CHORDATA,LC,3053,152.65,8,transboundary
154819,Hoplolatilus fourmanoiri,ANIMALIA,CHORDATA,LC,21506,1075.3,7,transboundary
154820,Alepisaurus ferox,ANIMALIA,CHORDATA,LC,1209124,60456.2,117,transboundary
154822,Pterotolithus maculatus,ANIMALIA,CHORDATA,LC,11073,553.65,9,transboundary
154825,Eptatretus cirrhatus,ANIMALIA,CHORDATA,LC,17762,888.1,5,transboundary
154828,Umbrina broussonnetii,ANIMALIA,CHORDATA,LC,900,45,8,transboundary
154829,Parablennius yatabei,ANIMALIA,CHORDATA,LC,4724,236.2,5,transboundary
154831,Chromis punctipinnis,ANIMALIA,CHORDATA,LC,649,32.45,2,transboundary
154832,Gymnapogon melanogaster,ANIMALIA,CHORDATA,DD,2309,115.45,6,transboundary
154834,Helcogramma inclinata,ANIMALIA,CHORDATA,LC,821,41.05,4,transboundary
154835,Cabillus macrophthalmus,ANIMALIA,CHORDATA,DD,4617,230.85,4,transboundary
154837,Nemaclinus atelestos,ANIMALIA,CHORDATA,LC,449,22.45,9,transboundary
154838,Lepidion eques,ANIMALIA,CHORDATA,DD,8940,447,11,transboundary
154840,Bollmannia stigmatura,ANIMALIA,CHORDATA,DD,3162,158.1,8,transboundary
154841,Dotalabrus alleni,ANIMALIA,CHORDATA,LC,953,47.65,1,singlecountry
154842,Tomicodon rhabdotus,ANIMALIA,CHORDATA,LC,416,20.8,12,transboundary
154844,Platybelone argalus,ANIMALIA,CHORDATA,LC,317023,15851.15,126,transboundary
154846,Barbuligobius boehlkei,ANIMALIA,CHORDATA,LC,17524,876.2,22,transboundary
154848,Gnatholepis cauerensis,ANIMALIA,CHORDATA,LC,45243,2262.15,86,transboundary
154849,Helcogramma springeri,ANIMALIA,CHORDATA,LC,27316,1365.8,11,transboundary
154850,Myripristis pralinia,ANIMALIA,CHORDATA,LC,24261,1213.05,43,transboundary
154853,Syngnathus floridae,ANIMALIA,CHORDATA,LC,9090,454.5,10,transboundary
154855,Hippichthys spicifer,ANIMALIA,CHORDATA,LC,6536,326.8,25,transboundary
154856,Chromis pembae,ANIMALIA,CHORDATA,LC,5595,279.75,13,transboundary
154857,Silhouettea nuchipunctatus,ANIMALIA,CHORDATA,DD,2,0.1,1,singlecountry
154859,Lampadena pontifex,ANIMALIA,CHORDATA,LC,8959,447.95,11,transboundary
154861,Istigobius rigilius,ANIMALIA,CHORDATA,LC,22166,1108.3,20,transboundary
154862,Scartelaos cantoris,ANIMALIA,CHORDATA,DD,243,12.15,2,transboundary
154863,Parioglossus taeniatus,ANIMALIA,CHORDATA,LC,5096,254.8,9,transboundary
154868,Cirrhilabrus rhomboidalis,ANIMALIA,CHORDATA,DD,420,21,4,transboundary
154870,Parapercis colias,ANIMALIA,CHORDATA,LC,2676,133.8,1,singlecountry
154871,Ctenogobius thoropsis,ANIMALIA,CHORDATA,LC,2337,116.85,3,transboundary
154872,Apogon compressus,ANIMALIA,CHORDATA,LC,85860,4293,19,transboundary
154873,Porichthys oculellus,ANIMALIA,CHORDATA,DD,170,8.5,2,transboundary
154874,Hetereleotris georgegilli,ANIMALIA,CHORDATA,NT,45,2.25,2,transboundary
154875,Cynoscion acoupa,ANIMALIA,CHORDATA,LC,9495,474.75,9,transboundary
154876,Aioliops brachypterus,ANIMALIA,CHORDATA,VU,748,37.4,1,singlecountry
154877,Apodocreedia vanderhorsti,ANIMALIA,CHORDATA,DD,164,8.2,2,transboundary
154878,Pomacentrus smithi,ANIMALIA,CHORDATA,LC,12159,607.95,4,transboundary
154880,Gaidropsarus macrophthalmus,ANIMALIA,CHORDATA,LC,5592,279.6,6,transboundary
154881,Porichthys oculofrenum,ANIMALIA,CHORDATA,DD,286,14.3,3,transboundary
154888,Pomacentrus wardi,ANIMALIA,CHORDATA,LC,2660,133,1,singlecountry
154889,Pseudanthias ventralis,ANIMALIA,CHORDATA,LC,32276,1613.8,8,transboundary
154890,Coryphaenoides subserrulatus,ANIMALIA,CHORDATA,LC,9306,465.3,4,transboundary
154891,Cirrhilabrus lineatus,ANIMALIA,CHORDATA,LC,3321,166.05,2,transboundary
154892,Eugerres axillaris,ANIMALIA,CHORDATA,LC,1670,83.5,4,transboundary
154898,Eviota storthynx,ANIMALIA,CHORDATA,LC,22229,1111.45,10,transboundary
154900,Nemipterus virgatus,ANIMALIA,CHORDATA,VU,42435,2121.75,10,transboundary
154901,Gazza achlamys,ANIMALIA,CHORDATA,LC,16463,823.15,22,transboundary
154904,Halichoeres ornatissimus,ANIMALIA,CHORDATA,LC,244,12.2,1,singlecountry
154906,Brama dussumieri,ANIMALIA,CHORDATA,LC,64131,3206.55,88,transboundary
154910,Apogon neotes,ANIMALIA,CHORDATA,LC,10134,506.7,6,transboundary
154912,Apogon fleurieu,ANIMALIA,CHORDATA,LC,105017,5250.85,40,transboundary
154915,Teixeirichthys jordani,ANIMALIA,CHORDATA,LC,7698,384.9,11,transboundary
154916,Chaenophryne longiceps,ANIMALIA,CHORDATA,LC,2225171,111258.55,169,transboundary
154917,Favonigobius exquisitus,ANIMALIA,CHORDATA,LC,3316,165.8,1,singlecountry
154920,Chrysiptera flavipinnis,ANIMALIA,CHORDATA,LC,5110,255.5,5,transboundary
154921,Liopropoma longilepis,ANIMALIA,CHORDATA,DD,2092,104.6,3,transboundary
154924,Notopogon macrosolen,ANIMALIA,CHORDATA,LC,1367,68.35,2,transboundary
154926,Xenopoclinus leprosus,ANIMALIA,CHORDATA,LC,73,3.65,1,singlecountry
154927,Entomacrodus macrospilus,ANIMALIA,CHORDATA,LC,32,1.6,1,singlecountry
154928,Antigonia combatia,ANIMALIA,CHORDATA,LC,16356,817.8,37,transboundary
154929,Benthocometes robustus,ANIMALIA,CHORDATA,LC,45458,2272.9,61,transboundary
154930,Batrachoides surinamensis,ANIMALIA,CHORDATA,LC,9026,451.3,12,transboundary
154931,Pseudochromis sankeyi,ANIMALIA,CHORDATA,LC,1952,97.6,6,transboundary
154932,Parupeneus posteli,ANIMALIA,CHORDATA,LC,15,0.75,1,singlecountry
154934,Congrogadus winterbottomi,ANIMALIA,CHORDATA,DD,932,46.6,1,singlecountry
154938,Bhanotia nuda,ANIMALIA,CHORDATA,LC,36,1.8,2,transboundary
154940,Pseudanthias pictilis,ANIMALIA,CHORDATA,LC,1374,68.7,3,transboundary
154943,Heteroclinus whiteleggii,ANIMALIA,CHORDATA,LC,471,23.55,1,singlecountry
154945,Pseudanthias cichlops,ANIMALIA,CHORDATA,LC,115,5.75,1,singlecountry
154946,Scomberomorus queenslandicus,ANIMALIA,CHORDATA,LC,33169,1658.45,5,transboundary
154947,Ecsenius trilineatus,ANIMALIA,CHORDATA,LC,5438,271.9,5,transboundary
154950,Acyrtops amplicirrus,ANIMALIA,CHORDATA,LC,4767,238.35,30,transboundary
154951,Lethrinus genivittatus,ANIMALIA,CHORDATA,LC,46029,2301.45,12,transboundary
154952,Apogonichthys ocellatus,ANIMALIA,CHORDATA,LC,38352,1917.6,41,transboundary
154954,Thalassoma lucasanum,ANIMALIA,CHORDATA,LC,3956,197.8,9,transboundary
154955,Sillago indica,ANIMALIA,CHORDATA,DD,366,18.3,1,singlecountry
154957,Hypsoblennius striatus,ANIMALIA,CHORDATA,NT,663,33.15,2,transboundary
154958,Heteroclinus roseus,ANIMALIA,CHORDATA,LC,8684,434.2,3,transboundary
154959,Bryaninops amplus,ANIMALIA,CHORDATA,LC,106311,5315.55,30,transboundary
154960,Scarus oviceps,ANIMALIA,CHORDATA,LC,20997,1049.85,29,transboundary
154963,Priolepis sticta,ANIMALIA,CHORDATA,DD,102,5.1,1,singlecountry
154967,Amblygobius buanensis,ANIMALIA,CHORDATA,LC,19500,975,8,transboundary
154968,Etrumeus whiteheadi,ANIMALIA,CHORDATA,LC,2154,107.7,2,transboundary
154970,Trachinotus goodei,ANIMALIA,CHORDATA,LC,29588,1479.4,41,transboundary
154971,Scarus viridifucatus,ANIMALIA,CHORDATA,LC,11588,579.4,22,transboundary
154972,Parablennius zvonimiri,ANIMALIA,CHORDATA,LC,4522,226.1,16,transboundary
154975,Anchoa delicatissima,ANIMALIA,CHORDATA,LC,590,29.5,2,transboundary
154976,Drombus halei,ANIMALIA,CHORDATA,LC,11887,594.35,3,transboundary
154978,Apogon indicus,ANIMALIA,CHORDATA,LC,7684,384.2,29,transboundary
154979,Bahaba chaptis,ANIMALIA,CHORDATA,DD,1229,61.45,3,transboundary
154980,Chirodactylus jessicalenorum,ANIMALIA,CHORDATA,LC,196,9.8,1,singlecountry
154982,Daector dowi,ANIMALIA,CHORDATA,LC,1284,64.2,5,transboundary
154986,Paraclinus magdalenae,ANIMALIA,CHORDATA,EN,49,2.45,1,singlecountry
154989,Sardinella longiceps,ANIMALIA,CHORDATA,LC,4494,224.7,9,transboundary
154990,Calamopteryx jeb,ANIMALIA,CHORDATA,LC,104,5.2,1,singlecountry
154992,Lophiodes caulinaris,ANIMALIA,CHORDATA,LC,13882,694.1,11,transboundary
154993,Pteraclis aesticola,ANIMALIA,CHORDATA,LC,186121,9306.05,9,transboundary
154995,Diaphus holti,ANIMALIA,CHORDATA,LC,148793,7439.65,33,transboundary
154996,Calumia godeffroyi,ANIMALIA,CHORDATA,LC,4481,224.05,12,transboundary
154997,Bregmaceros atlanticus,ANIMALIA,CHORDATA,LC,116880,5844,71,transboundary
154998,Argyropelecus hemigymnus,ANIMALIA,CHORDATA,LC,2831003,141550.15,186,transboundary
154999,Etelis carbunculus,ANIMALIA,CHORDATA,LC,195543,9777.15,79,transboundary
155001,Chalixodytes tauensis,ANIMALIA,CHORDATA,LC,1739,86.95,10,transboundary
155004,Congrogadus amplimaculatus,ANIMALIA,CHORDATA,DD,1383,69.15,1,singlecountry
155006,Coris caudimacula,ANIMALIA,CHORDATA,LC,10951,547.55,29,transboundary
155008,Myripristis seychellensis,ANIMALIA,CHORDATA,LC,2303,115.15,4,transboundary
155013,Parablennius parvicornis,ANIMALIA,CHORDATA,LC,4215,210.75,24,transboundary
155014,Alectis ciliaris,ANIMALIA,CHORDATA,LC,292325,14616.25,130,transboundary
155016,Orthopristis reddingi,ANIMALIA,CHORDATA,LC,1396,69.8,1,singlecountry
155017,Labroides phthirophagus,ANIMALIA,CHORDATA,LC,248,12.4,1,singlecountry
155019,Calliclinus nudiventris,ANIMALIA,CHORDATA,LC,88,4.4,1,singlecountry
155020,Anchoa walkeri,ANIMALIA,CHORDATA,LC,2985,149.25,8,transboundary
155021,Coryphopterus hyalinus,ANIMALIA,CHORDATA,VU,8650,432.5,33,transboundary
155022,Uranoscopus polli,ANIMALIA,CHORDATA,LC,3095,154.75,16,transboundary
155023,Callionymus sagitta,ANIMALIA,CHORDATA,LC,28213,1410.65,13,transboundary
155024,Amphichthys cryptocentrus,ANIMALIA,CHORDATA,LC,6007,300.35,7,transboundary
155025,Siganus rivulatus,ANIMALIA,CHORDATA,LC,3386,169.3,15,transboundary
155026,Pelates sexlineatus,ANIMALIA,CHORDATA,LC,21863,1093.15,8,transboundary
155029,Salarias ceramensis,ANIMALIA,CHORDATA,LC,20966,1048.3,8,transboundary
155030,Macroramphosus scolopax,ANIMALIA,CHORDATA,LC,211557,10577.85,50,transboundary
155031,Callionymus whiteheadi,ANIMALIA,CHORDATA,DD,17980,899,3,transboundary
155032,Cirrhilabrus rubripinnis,ANIMALIA,CHORDATA,LC,4716,235.8,3,transboundary
155033,Halichoeres melas,ANIMALIA,CHORDATA,DD,192,9.6,1,singlecountry
155034,Crossosalarias macrospilus,ANIMALIA,CHORDATA,LC,18886,944.3,18,transboundary
155035,Parapercis signata,ANIMALIA,CHORDATA,LC,434,21.7,1,singlecountry
155036,Caulolatilus hubbsi,ANIMALIA,CHORDATA,LC,4484,224.2,9,transboundary
155042,Plesiops nigricans,ANIMALIA,CHORDATA,LC,3136,156.8,9,transboundary
155043,Decapterus russelli,ANIMALIA,CHORDATA,LC,134152,6707.6,44,transboundary
155046,Apogon margaritophorus,ANIMALIA,CHORDATA,LC,24492,1224.6,7,transboundary
155050,Callogobius clitellus,ANIMALIA,CHORDATA,LC,13150,657.5,10,transboundary
155051,Microgobius tabogensis,ANIMALIA,CHORDATA,LC,3068,153.4,9,transboundary
155059,Gillellus healae,ANIMALIA,CHORDATA,LC,3371,168.55,4,transboundary
155061,Pomacentrus callainus,ANIMALIA,CHORDATA,LC,423,21.15,2,transboundary
155062,Dactylanthias aplodactylus,ANIMALIA,CHORDATA,DD,595,29.75,1,singlecountry
155064,Apogon notatus,ANIMALIA,CHORDATA,LC,736,36.8,1,singlecountry
155067,Pseudanthias caudalis,ANIMALIA,CHORDATA,LC,153,7.65,1,singlecountry
155068,Remora brachyptera,ANIMALIA,CHORDATA,LC,2199219,109960.95,158,transboundary
155073,Doryrhamphus janssi,ANIMALIA,CHORDATA,LC,51036,2551.8,16,transboundary
155075,Remora albescens,ANIMALIA,CHORDATA,LC,2007740,100387,153,transboundary
155076,Halichoeres notospilus,ANIMALIA,CHORDATA,LC,3297,164.85,9,transboundary
155079,Torquigener tuberculiferus,ANIMALIA,CHORDATA,LC,23556,1177.8,6,transboundary
