species_id,sciname,kingdom,phylum,class,tot_count_cells,num_countries,xbd
Fis-115746,Champsodon nudivittis,Animalia,Chordata,Actinopterygii,918700,73,transboundary
Fis-115790,Parahucho perryi,Animalia,Chordata,Actinopterygii,294,3,transboundary
Fis-115798,Eustomias brevibarbatus,Animalia,Chordata,Actinopterygii,326942,67,transboundary
Fis-115821,Polyipnus laternatus,Animalia,Chordata,Actinopterygii,26032,53,transboundary
Fis-115864,Diaphus minax,Animalia,Chordata,Actinopterygii,1589,4,transboundary
Fis-115865,Scopelarchoides nicholsi,Animalia,Chordata,Actinopterygii,489940,60,transboundary
Fis-115873,Astronesthes similus,Animalia,Chordata,Actinopterygii,145420,44,transboundary
Fis-115888,Symphurus jenynsi,Animalia,Chordata,Actinopterygii,3572,3,transboundary
Fis-115957,Physiculus kaupi,Animalia,Chordata,Actinopterygii,12944,43,transboundary
Fis-115963,Ogcocephalus vespertilio,Animalia,Chordata,Actinopterygii,12779,35,transboundary
Fis-11598,Sillago robusta,Animalia,Chordata,Actinopterygii,3391,1,singlecountry
Fis-115986,Polyipnus asteroides,Animalia,Chordata,Actinopterygii,180641,50,transboundary
Fis-115989,Polyipnus clarus,Animalia,Chordata,Actinopterygii,21097,42,transboundary
Fis-116241,Tribolodon brandtii,Animalia,Chordata,Actinopterygii,5993,6,transboundary
Fis-116279,Pholidichthys anguis,Animalia,Chordata,Actinopterygii,34264,27,transboundary
Fis-116293,Idiastion pacificum,Animalia,Chordata,Actinopterygii,5593,10,transboundary
Fis-116296,Andriashevia aptera,Animalia,Chordata,Actinopterygii,800,1,singlecountry
Fis-116302,Davidijordania jordaniana,Animalia,Chordata,Actinopterygii,6222,7,transboundary
Fis-116311,Gymnelopsis brevifenestrata,Animalia,Chordata,Actinopterygii,9174,8,transboundary
Fis-116315,Gymnelus hemifasciatus,Animalia,Chordata,Actinopterygii,47398,8,transboundary
Fis-116318,Gymnelus pauciporus,Animalia,Chordata,Actinopterygii,145,2,transboundary
Fis-116321,Gymnelus popovi,Animalia,Chordata,Actinopterygii,3889,4,transboundary
Fis-116363,Nalbantichthys elongatus,Animalia,Chordata,Actinopterygii,1816,5,transboundary
Fis-116365,Opaeophacus acrogeneius,Animalia,Chordata,Actinopterygii,980,3,transboundary
Fis-116371,Aiakas kreffti,Animalia,Chordata,Actinopterygii,1999,5,transboundary
Fis-116375,Symphurus microrhynchus,Animalia,Chordata,Actinopterygii,77920,73,transboundary
Fis-11641,Pseudopleuronectes herzensteini,Animalia,Chordata,Actinopterygii,3299,6,transboundary
Fis-116449,Austrolycus depressiceps,Animalia,Chordata,Actinopterygii,5272,4,transboundary
Fis-116458,Austrolycus laticinctus,Animalia,Chordata,Actinopterygii,1861,3,transboundary
Fis-116472,Crossostomus chilensis,Animalia,Chordata,Actinopterygii,5035,8,transboundary
Fis-116477,Dadyanos insignis,Animalia,Chordata,Actinopterygii,4265,6,transboundary
Fis-116479,Exechodontes daidaleus,Animalia,Chordata,Actinopterygii,16748,42,transboundary
Fis-116558,Hadropogonichthys lindbergi,Animalia,Chordata,Actinopterygii,4641,7,transboundary
Fis-116585,Letholycus microphthalmus,Animalia,Chordata,Actinopterygii,4131,3,transboundary
Fis-116592,Lycodapus derjugini,Animalia,Chordata,Actinopterygii,955,4,transboundary
Fis-116597,Lycodes nakamurae,Animalia,Chordata,Actinopterygii,3762,7,transboundary
Fis-116691,Lycenchelys albomaculata,Animalia,Chordata,Actinopterygii,1356,4,transboundary
Fis-116692,Lycenchelys alba,Animalia,Chordata,Actinopterygii,41700,15,transboundary
Fis-116714,Alosa tanaica,Animalia,Chordata,Actinopterygii,1486,6,transboundary
Fis-116725,Lycenchelys squamosa,Animalia,Chordata,Actinopterygii,871,3,transboundary
Fis-116726,Lycenchelys verrillii,Animalia,Chordata,Actinopterygii,8567,4,transboundary
Fis-116731,Lycenchelys bachmanni,Animalia,Chordata,Actinopterygii,480,2,transboundary
Fis-116737,Lycenchelys bullisi,Animalia,Chordata,Actinopterygii,13999,38,transboundary
Fis-116739,Lycenchelys camchatica,Animalia,Chordata,Actinopterygii,15403,6,transboundary
Fis-116742,Lycenchelys cicatrifer,Animalia,Chordata,Actinopterygii,15351,12,transboundary
Fis-116747,Lycenchelys incisa,Animalia,Chordata,Actinopterygii,10894,12,transboundary
Fis-116754,Lycenchelys makushok,Animalia,Chordata,Actinopterygii,1720,6,transboundary
Fis-116755,Lycenchelys micropora,Animalia,Chordata,Actinopterygii,10393,7,transboundary
Fis-116901,Lycenchelys monstrosa,Animalia,Chordata,Actinopterygii,27734,15,transboundary
Fis-116902,Lycenchelys paxillus,Animalia,Chordata,Actinopterygii,10747,5,transboundary
Fis-116910,Lycenchelys porifer,Animalia,Chordata,Actinopterygii,11337,13,transboundary
Fis-116917,Lycenchelys ratmanovi,Animalia,Chordata,Actinopterygii,11349,11,transboundary
Fis-116919,Lycenchelys rosea,Animalia,Chordata,Actinopterygii,786,2,transboundary
Fis-116926,Lycenchelys scaurus,Animalia,Chordata,Actinopterygii,8949,11,transboundary
Fis-116935,Lycodapus dermatinus,Animalia,Chordata,Actinopterygii,4283,5,transboundary
Fis-116939,Lycodapus poecilus,Animalia,Chordata,Actinopterygii,5768,9,transboundary
Fis-116940,Lycodapus psarostomatus,Animalia,Chordata,Actinopterygii,5545,4,transboundary
Fis-116941,Lycodes adolfi,Animalia,Chordata,Actinopterygii,14886,13,transboundary
Fis-116962,Lycodes concolor,Animalia,Chordata,Actinopterygii,13684,5,transboundary
Fis-116964,Lycodes fasciatus,Animalia,Chordata,Actinopterygii,6915,7,transboundary
Fis-116970,Lycodes microlepidotus,Animalia,Chordata,Actinopterygii,595,3,transboundary
Fis-116972,Lycodes ocellatus,Animalia,Chordata,Actinopterygii,2103,4,transboundary
Fis-116973,Lycodes paucilepidotus,Animalia,Chordata,Actinopterygii,6819,7,transboundary
Fis-116974,Lycodes pectoralis,Animalia,Chordata,Actinopterygii,4597,8,transboundary
Fis-116994,Coregonus maraena,Animalia,Chordata,Actinopterygii,2354,9,transboundary
Fis-117079,Lycodes raridens,Animalia,Chordata,Actinopterygii,25260,3,transboundary
Fis-117083,Lycodes schmidti,Animalia,Chordata,Actinopterygii,6339,7,transboundary
Fis-117085,Lycodonus malvinensis,Animalia,Chordata,Actinopterygii,2122,5,transboundary
Fis-117088,Lycodonus mirabilis,Animalia,Chordata,Actinopterygii,5029,5,transboundary
Fis-117092,Notolycodes schmidti,Animalia,Chordata,Actinopterygii,5899,6,transboundary
Fis-117094,Oidiphorus brevis,Animalia,Chordata,Actinopterygii,4745,5,transboundary
Fis-117105,Ophthalmolycus macrops,Animalia,Chordata,Actinopterygii,1303,1,singlecountry
Fis-117113,Pachycara gymninium,Animalia,Chordata,Actinopterygii,5907,3,transboundary
Fis-117115,Pachycara lepinium,Animalia,Chordata,Actinopterygii,2228,3,transboundary
Fis-117119,Pachycara mesoporum,Animalia,Chordata,Actinopterygii,3346,4,transboundary
Fis-117121,Pachycara pammelas,Animalia,Chordata,Actinopterygii,2535,3,transboundary
Fis-117126,Pachycara sulaki,Animalia,Chordata,Actinopterygii,10350,34,transboundary
Fis-117130,Pachycara suspectum,Animalia,Chordata,Actinopterygii,8879,16,transboundary
Fis-117134,Piedrabuenia ringueleti,Animalia,Chordata,Actinopterygii,1091,4,transboundary
Fis-117143,Plesienchelys stehmanni,Animalia,Chordata,Actinopterygii,2357,5,transboundary
Fis-117150,Pogonolycus elegans,Animalia,Chordata,Actinopterygii,7443,6,transboundary
Fis-117153,Pogonolycus marinae,Animalia,Chordata,Actinopterygii,5871,5,transboundary
Fis-117220,Johnsonina eriomma,Animalia,Chordata,Actinopterygii,15462,38,transboundary
Fis-117350,Neomerinthe beanorum,Animalia,Chordata,Actinopterygii,15999,39,transboundary
Fis-117358,Bothrocara elongatum,Animalia,Chordata,Actinopterygii,1809,6,transboundary
Fis-117370,Peristedion imberbe,Animalia,Chordata,Actinopterygii,19414,45,transboundary
Fis-117375,Peristedion longispatha,Animalia,Chordata,Actinopterygii,38569,42,transboundary
Fis-117378,Gymnelopsis ocellata,Animalia,Chordata,Actinopterygii,3593,5,transboundary
Fis-117422,Lycenchelys alta,Animalia,Chordata,Actinopterygii,503,1,singlecountry
Fis-117773,Ophichthus cylindroideus,Animalia,Chordata,Actinopterygii,23134,41,transboundary
Fis-117866,Lycodes luetkenii,Animalia,Chordata,Actinopterygii,14106,16,transboundary
Fis-118052,Idiastion kyphos,Animalia,Chordata,Actinopterygii,7186,27,transboundary
Fis-118058,Scorpaena bergii,Animalia,Chordata,Actinopterygii,12717,32,transboundary
Fis-118106,Scorpaena melasma,Animalia,Chordata,Actinopterygii,7238,36,transboundary
Fis-118261,Ernogrammus walkeri,Animalia,Chordata,Actinopterygii,144,1,singlecountry
Fis-118279,Torpedo fairchildi,Animalia,Chordata,Elasmobranchii,5137,3,transboundary
Fis-118509,Favonigobius gymnauchen,Animalia,Chordata,Actinopterygii,53304,24,transboundary
Fis-118529,Pseudophycis barbata,Animalia,Chordata,Actinopterygii,8554,4,transboundary
Fis-11870,Fowleria isostigma,Animalia,Chordata,Actinopterygii,41062,24,transboundary
Fis-118742,Tylosurus fodiator,Animalia,Chordata,Actinopterygii,18668,8,transboundary
Fis-119017,Artediellus dydymovi,Animalia,Chordata,Actinopterygii,3851,7,transboundary
Fis-119200,Crystallias matsushimae,Animalia,Chordata,Actinopterygii,11310,7,transboundary
Fis-119482,Hymenocephalus torvus,Animalia,Chordata,Actinopterygii,24821,23,transboundary
Fis-119508,Upeneus japonicus,Animalia,Chordata,Actinopterygii,10537,9,transboundary
Fis-119586,Ichthyscopus sannio,Animalia,Chordata,Actinopterygii,9139,7,transboundary
Fis-119913,Acanthaluteres vittiger,Animalia,Chordata,Actinopterygii,4844,1,singlecountry
Fis-120072,Nannobrachium nigrum,Animalia,Chordata,Actinopterygii,1009025,56,transboundary
Fis-120428,Yongeichthys criniger,Animalia,Chordata,Actinopterygii,84825,73,transboundary
Fis-120470,Kuronezumia bubonis,Animalia,Chordata,Actinopterygii,80544,88,transboundary
Fis-120669,Notacanthus sexspinis,Animalia,Chordata,Actinopterygii,70349,53,transboundary
Fis-120720,Trachyrincus longirostris,Animalia,Chordata,Actinopterygii,12431,4,transboundary
Fis-120768,Cepola haastii,Animalia,Chordata,Actinopterygii,4823,3,transboundary
Fis-120785,Neophrynichthys latus,Animalia,Chordata,Actinopterygii,3120,1,singlecountry
Fis-120794,Capromimus abbreviatus,Animalia,Chordata,Actinopterygii,5160,2,transboundary
Fis-120888,Pseudoscopelus sagamianus,Animalia,Chordata,Actinopterygii,354485,32,transboundary
Fis-120906,Macroparalepis danae,Animalia,Chordata,Actinopterygii,53271,13,transboundary
Fis-120908,Lestidiops pacificus,Animalia,Chordata,Actinopterygii,1313464,60,transboundary
Fis-120985,Girella fimbriata,Animalia,Chordata,Actinopterygii,292,5,transboundary
Fis-120986,Thamnaconus analis,Animalia,Chordata,Actinopterygii,2837,4,transboundary
Fis-120991,Peltorhamphus tenuis,Animalia,Chordata,Actinopterygii,2341,2,transboundary
Fis-121000,Crapatalus novaezelandiae,Animalia,Chordata,Actinopterygii,2463,2,transboundary
Fis-121002,Leptoscopus macropygus,Animalia,Chordata,Actinopterygii,1711,2,transboundary
Fis-121247,Conger orbignianus,Animalia,Chordata,Actinopterygii,4235,5,transboundary
Fis-121312,Echelus uropterus,Animalia,Chordata,Actinopterygii,47096,58,transboundary
Fis-121460,Lepadogaster candolii,Animalia,Chordata,Actinopterygii,9489,23,transboundary
Fis-121492,Choerodon azurio,Animalia,Chordata,Actinopterygii,39437,21,transboundary
Fis-121574,Callionymus pleurostictus,Animalia,Chordata,Actinopterygii,50546,26,transboundary
Fis-121626,Lindbergichthys mizops,Animalia,Chordata,Actinopterygii,920,2,transboundary
Fis-121646,Suttonia suttoni,Animalia,Chordata,Actinopterygii,3011,13,transboundary
Fis-121672,Diplogrammus randalli,Animalia,Chordata,Actinopterygii,1124,7,transboundary
Fis-121821,Bidenichthys beeblebroxi,Animalia,Chordata,Actinopterygii,598,1,singlecountry
Fis-122026,Acentronura breviperula,Animalia,Chordata,Actinopterygii,64540,35,transboundary
Fis-122288,Platycephalus fuscus,Animalia,Chordata,Actinopterygii,7479,8,transboundary
Fis-122362,Cyprinodon variegatus variegatus,Animalia,Chordata,Actinopterygii,13833,38,transboundary
Fis-122909,Paracetonurus flagellicauda,Animalia,Chordata,Actinopterygii,26748,11,transboundary
Fis-122912,Pterygotrigla guezei,Animalia,Chordata,Actinopterygii,8527,23,transboundary
Fis-123048,Plectorhinchus lessonii,Animalia,Chordata,Actinopterygii,47628,27,transboundary
Fis-123096,Coryphaenoides fernandezianus,Animalia,Chordata,Actinopterygii,17804,8,transboundary
Fis-123114,Bathyclupea hoskynii,Animalia,Chordata,Actinopterygii,46849,14,transboundary
Fis-123121,Chlorophthalmus mento,Animalia,Chordata,Actinopterygii,5370,14,transboundary
Fis-123123,Hoplunnis pacifica,Animalia,Chordata,Actinopterygii,6696,10,transboundary
Fis-123128,Peristedion barbiger,Animalia,Chordata,Actinopterygii,6851,14,transboundary
Fis-123164,Chromis jubauna,Animalia,Chordata,Actinopterygii,2183,1,singlecountry
Fis-123198,Pseudopercis semifasciata,Animalia,Chordata,Actinopterygii,6242,4,transboundary
Fis-123205,Sphyraena tome,Animalia,Chordata,Actinopterygii,1898,3,transboundary
Fis-123220,Parapercis dockinsi,Animalia,Chordata,Actinopterygii,47,1,singlecountry
Fis-123648,Hypomesus japonicus,Animalia,Chordata,Actinopterygii,8214,8,transboundary
Fis-123652,Icelus rastrinoides,Animalia,Chordata,Actinopterygii,8731,9,transboundary
Fis-123653,Icelus stenosomus,Animalia,Chordata,Actinopterygii,3056,4,transboundary
Fis-123665,Podothecus sturioides,Animalia,Chordata,Actinopterygii,13313,9,transboundary
Fis-123667,Podothecus veternus,Animalia,Chordata,Actinopterygii,7580,5,transboundary
Fis-123670,Brachyopsis segaliensis,Animalia,Chordata,Actinopterygii,6821,7,transboundary
Fis-123700,Hypsagonus corniger,Animalia,Chordata,Actinopterygii,3471,6,transboundary
Fis-123702,Liparis latifrons,Animalia,Chordata,Actinopterygii,324,1,singlecountry
Fis-123713,Pseudalectrias tarasovi,Animalia,Chordata,Actinopterygii,3297,6,transboundary
Fis-123716,Askoldia variegata,Animalia,Chordata,Actinopterygii,5655,7,transboundary
Fis-123718,Pholidapus dybowskii,Animalia,Chordata,Actinopterygii,5404,5,transboundary
Fis-123738,Limanda sakhalinensis,Animalia,Chordata,Actinopterygii,8608,4,transboundary
Fis-12375,Pseudopleuronectes americanus,Animalia,Chordata,Actinopterygii,7689,3,transboundary
Fis-123779,Allenbatrachus grunniens,Animalia,Chordata,Actinopterygii,79381,57,transboundary
Fis-123785,Allenbatrachus reticulatus,Animalia,Chordata,Actinopterygii,26748,15,transboundary
Fis-123790,Pterygotrigla spirai,Animalia,Chordata,Actinopterygii,271,3,transboundary
Fis-123795,Gramma brasiliensis,Animalia,Chordata,Actinopterygii,1483,1,singlecountry
Fis-123824,Callionymus brevianalis,Animalia,Chordata,Actinopterygii,44743,28,transboundary
Fis-123892,Callionymus leucopoecilus,Animalia,Chordata,Actinopterygii,580,3,transboundary
Fis-123959,Astronesthes luetkeni,Animalia,Chordata,Actinopterygii,1442853,83,transboundary
Fis-123968,Enchelybrotula paucidens,Animalia,Chordata,Actinopterygii,46831,39,transboundary
Fis-123975,Astronesthes lampara,Animalia,Chordata,Actinopterygii,133466,7,transboundary
Fis-124020,Gadella thysthlon,Animalia,Chordata,Actinopterygii,907,3,transboundary
Fis-124079,Elacatinus figaro,Animalia,Chordata,Actinopterygii,2001,1,singlecountry
Fis-124120,Gymnothorax annulatus,Animalia,Chordata,Actinopterygii,40316,20,transboundary
Fis-124123,Gymnothorax mccoskeri,Animalia,Chordata,Actinopterygii,24418,17,transboundary
Fis-124132,Gymnothorax minor,Animalia,Chordata,Actinopterygii,70190,41,transboundary
Fis-124148,Gymnothorax randalli,Animalia,Chordata,Actinopterygii,28227,47,transboundary
Fis-124158,Chelon melinopterus,Animalia,Chordata,Actinopterygii,4741,12,transboundary
Fis-124167,Callechelys catostoma,Animalia,Chordata,Actinopterygii,65199,69,transboundary
Fis-124168,Callechelys eristigma,Animalia,Chordata,Actinopterygii,2393,7,transboundary
Fis-124191,Plesiops auritus,Animalia,Chordata,Actinopterygii,32247,21,transboundary
Fis-124204,Benthosema panamense,Animalia,Chordata,Actinopterygii,24170,7,transboundary
Fis-124208,Ophichthus remiger,Animalia,Chordata,Actinopterygii,3950,6,transboundary
Fis-124211,Peristedion crustosum,Animalia,Chordata,Actinopterygii,9069,13,transboundary
Fis-124272,Careproctus spectrum,Animalia,Chordata,Actinopterygii,4318,1,singlecountry
Fis-124273,Careproctus ostentum,Animalia,Chordata,Actinopterygii,15349,5,transboundary
Fis-124274,Paraliparis holomelas,Animalia,Chordata,Actinopterygii,3889,5,transboundary
Fis-124275,Paraliparis ulochir,Animalia,Chordata,Actinopterygii,13973,14,transboundary
Fis-124276,Rhinoliparis barbulifer,Animalia,Chordata,Actinopterygii,18981,11,transboundary
Fis-124280,Careproctus ectenes,Animalia,Chordata,Actinopterygii,880,2,transboundary
Fis-124298,Plesiops gracilis,Animalia,Chordata,Actinopterygii,38819,33,transboundary
Fis-124322,Plesiops polydactylus,Animalia,Chordata,Actinopterygii,15304,26,transboundary
Fis-124324,Plesiops verecundus,Animalia,Chordata,Actinopterygii,54984,54,transboundary
Fis-124350,Uropterygius xenodontus,Animalia,Chordata,Actinopterygii,29244,36,transboundary
Fis-124361,Lethotremus muticus,Animalia,Chordata,Actinopterygii,3721,1,singlecountry
Fis-124363,Eumicrotremus gyrinops,Animalia,Chordata,Actinopterygii,768,1,singlecountry
Fis-124376,Lasiognathus beebei,Animalia,Chordata,Actinopterygii,747445,91,transboundary
Fis-124377,Lasiognathus waltoni,Animalia,Chordata,Actinopterygii,58965,3,transboundary
Fis-124378,Lasiognathus intermedius,Animalia,Chordata,Actinopterygii,170734,16,transboundary
Fis-124381,Careproctus phasma,Animalia,Chordata,Actinopterygii,13937,4,transboundary
Fis-124392,Lepidotrigla annamarae,Animalia,Chordata,Actinopterygii,13505,14,transboundary
Fis-124393,Icelus euryops,Animalia,Chordata,Actinopterygii,8521,5,transboundary
Fis-124394,Lepidotrigla musorstom,Animalia,Chordata,Actinopterygii,2869,10,transboundary
Fis-124396,Lepidotrigla nana,Animalia,Chordata,Actinopterygii,7098,13,transboundary
Fis-124406,Pterygotrigla robertsi,Animalia,Chordata,Actinopterygii,6239,12,transboundary
Fis-124410,Dactyloptena tiltoni,Animalia,Chordata,Actinopterygii,54257,33,transboundary
Fis-124414,Dactyloptena macracantha,Animalia,Chordata,Actinopterygii,89546,56,transboundary
Fis-124492,Crystallichthys mirabilis,Animalia,Chordata,Actinopterygii,1217,3,transboundary
Fis-124543,Odontesthes platensis,Animalia,Chordata,Actinopterygii,653,2,transboundary
Fis-124778,Gazza dentex,Animalia,Chordata,Actinopterygii,58255,54,transboundary
Fis-124920,Bembras japonica,Animalia,Chordata,Actinopterygii,45781,27,transboundary
Fis-124925,Bembras macrolepis,Animalia,Chordata,Actinopterygii,11198,10,transboundary
Fis-124926,Bembras longipinnis,Animalia,Chordata,Actinopterygii,21400,17,transboundary
Fis-125038,Bembras megacephala,Animalia,Chordata,Actinopterygii,4024,6,transboundary
Fis-125057,Pomadasys unimaculatus,Animalia,Chordata,Actinopterygii,5037,7,transboundary
Fis-125137,Pristis perotteti,Animalia,Chordata,Elasmobranchii,11985,34,transboundary
Fis-125140,Astronesthes tchuvasovi,Animalia,Chordata,Actinopterygii,396538,42,transboundary
Fis-125146,Astronesthes quasiindicus,Animalia,Chordata,Actinopterygii,579391,55,transboundary
Fis-125160,Astronesthes lucibucca,Animalia,Chordata,Actinopterygii,29222,2,transboundary
Fis-125167,Raneya brasiliensis,Animalia,Chordata,Actinopterygii,7240,3,transboundary
Fis-125170,Astronesthes bilobatus,Animalia,Chordata,Actinopterygii,882541,65,transboundary
Fis-125177,Cataetyx messieri,Animalia,Chordata,Actinopterygii,4455,4,transboundary
Fis-125186,Helicolenus lengerichi,Animalia,Chordata,Actinopterygii,5311,3,transboundary
Fis-125190,Cottunculus granulosus,Animalia,Chordata,Actinopterygii,4611,4,transboundary
Fis-125192,Cottoperca gobio,Animalia,Chordata,Actinopterygii,4162,5,transboundary
Fis-125235,Zenopsis nebulosa,Animalia,Chordata,Actinopterygii,62776,34,transboundary
Fis-125479,Acanthaluteres spilomelanurus,Animalia,Chordata,Actinopterygii,5435,1,singlecountry
Fis-125488,Alabes dorsalis,Animalia,Chordata,Actinopterygii,5305,3,transboundary
Fis-125495,Alabes hoesei,Animalia,Chordata,Actinopterygii,5285,3,transboundary
Fis-125529,Girella elevata,Animalia,Chordata,Actinopterygii,1021,2,transboundary
Fis-125530,Artediellus gomojunovi,Animalia,Chordata,Actinopterygii,5253,3,transboundary
Fis-125533,Artediellus miacanthus,Animalia,Chordata,Actinopterygii,8374,3,transboundary
Fis-125561,Careproctus abbreviatus,Animalia,Chordata,Actinopterygii,6554,6,transboundary
Fis-125565,Careproctus attenuatus,Animalia,Chordata,Actinopterygii,4424,6,transboundary
