species_id,sciname,kingdom,phylum,class,tot_count_cells,num_eez,xbd,category,tax_group,eez_bins_2
SLB-67653,Lichenopora radiata,ANIMALIA,BRYOZOA,GYMNOLAEMATA,1397,6,transboundary,None,Invertebrate,"[3,10)"
SLB-67684,Stomatopora granulata,ANIMALIA,BRYOZOA,GYMNOLAEMATA,3638,10,transboundary,None,Invertebrate,"[10,25)"
SLB-67776,Chaetonotus aegilonensis,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,5684,17,transboundary,None,Invertebrate,"[10,25)"
SLB-67788,Chaetonotus apechochaetus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,6389,18,transboundary,None,Invertebrate,"[10,25)"
SLB-67794,Chaetonotus atrox,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,39320,78,transboundary,None,Invertebrate,"[51,221]"
SLB-67871,Chaetonotus lacunosus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,7835,21,transboundary,None,Invertebrate,"[10,25)"
SLB-68023,Halichaetonotus marivagus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,6858,18,transboundary,None,Invertebrate,"[10,25)"
SLB-68240,Mesodasys adenotubulatus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,6435,17,transboundary,None,Invertebrate,"[10,25)"
SLB-68321,Platydasys maximus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,11992,24,transboundary,None,Invertebrate,"[10,25)"
SLB-68322,Platydasys ocellatus,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,5595,17,transboundary,None,Invertebrate,"[10,25)"
SLB-68368,Tetranchyroderma heterotubulatum,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,5211,16,transboundary,None,Invertebrate,"[10,25)"
SLB-68388,Tetranchyroderma polyprobolostomum,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,3132,10,transboundary,None,Invertebrate,"[10,25)"
SLB-68412,Thaumastoderma mediterraneum,ANIMALIA,GASTROTRICHA,NOT ASSIGNED,5215,15,transboundary,None,Invertebrate,"[10,25)"
SLB-68475,Austrognatharia pecten,ANIMALIA,GNATHOSTOMULIDA,NOT ASSIGNED,3966,10,transboundary,None,Invertebrate,"[10,25)"
SLB-68484,Austrognathia nannulifera,ANIMALIA,GNATHOSTOMULIDA,NOT ASSIGNED,3727,10,transboundary,None,Invertebrate,"[10,25)"
SLB-68552,Cosmognathia manubrium,ANIMALIA,GNATHOSTOMULIDA,NOT ASSIGNED,3482,9,transboundary,None,Invertebrate,"[3,10)"
SLB-68784,Anadara baughmani,ANIMALIA,MOLLUSCA,BIVALVIA,9457,5,transboundary,None,Invertebrate,"[3,10)"
SLB-68814,Bathyarca grenophia,ANIMALIA,MOLLUSCA,BIVALVIA,1837,5,transboundary,None,Invertebrate,"[3,10)"
SLB-68857,Noetia ponderosa,ANIMALIA,MOLLUSCA,BIVALVIA,5385,5,transboundary,None,Invertebrate,"[3,10)"
SLB-68869,Lima hians,ANIMALIA,MOLLUSCA,BIVALVIA,10491,19,transboundary,None,Invertebrate,"[10,25)"
SLB-68887,Limatula hyalina,ANIMALIA,MOLLUSCA,BIVALVIA,14674,20,transboundary,None,Invertebrate,"[10,25)"
SLB-68926,Gastrochaena hians,ANIMALIA,MOLLUSCA,BIVALVIA,15891,29,transboundary,None,Invertebrate,"[25,51)"
SLB-68942,Panopea abrupta,ANIMALIA,MOLLUSCA,BIVALVIA,5792,9,transboundary,None,Invertebrate,"[3,10)"
SLB-68969,Barnea truncata,ANIMALIA,MOLLUSCA,BIVALVIA,11871,46,transboundary,None,Invertebrate,"[25,51)"
SLB-69041,Amygdalum papyrium,ANIMALIA,MOLLUSCA,BIVALVIA,3873,4,transboundary,None,Invertebrate,"[3,10)"
SLB-69053,Crenella fragilis,ANIMALIA,MOLLUSCA,BIVALVIA,10003,12,transboundary,None,Invertebrate,"[10,25)"
SLB-69054,Crenella glandula,ANIMALIA,MOLLUSCA,BIVALVIA,7123,15,transboundary,None,Invertebrate,"[10,25)"
SLB-69065,Geukensia granosissima,ANIMALIA,MOLLUSCA,BIVALVIA,4903,17,transboundary,None,Invertebrate,"[10,25)"
SLB-69074,Lithophaga antillarum,ANIMALIA,MOLLUSCA,BIVALVIA,19514,51,transboundary,None,Invertebrate,"[51,221]"
SLB-69077,Lithophaga bisulcata,ANIMALIA,MOLLUSCA,BIVALVIA,38860,52,transboundary,None,Invertebrate,"[51,221]"
SLB-69078,Lithophaga nigra,ANIMALIA,MOLLUSCA,BIVALVIA,52756,67,transboundary,None,Invertebrate,"[51,221]"
SLB-69084,Modiolus adriaticus,ANIMALIA,MOLLUSCA,BIVALVIA,24335,32,transboundary,None,Invertebrate,"[25,51)"
SLB-69207,Adrana scaphoides,ANIMALIA,MOLLUSCA,BIVALVIA,1025,11,transboundary,None,Invertebrate,"[10,25)"
SLB-69235,Nucula turgida,ANIMALIA,MOLLUSCA,BIVALVIA,12674,20,transboundary,None,Invertebrate,"[10,25)"
SLB-69256,Portlandia intermedia,ANIMALIA,MOLLUSCA,BIVALVIA,41373,15,transboundary,None,Invertebrate,"[10,25)"
SLB-69306,Yoldiella subaequilatera,ANIMALIA,MOLLUSCA,BIVALVIA,10347,14,transboundary,None,Invertebrate,"[10,25)"
SLB-69318,Pododesmus patelliformis,ANIMALIA,MOLLUSCA,BIVALVIA,5920,10,transboundary,None,Invertebrate,"[10,25)"
SLB-69330,Crassostrea angulata,ANIMALIA,MOLLUSCA,BIVALVIA,5684,20,transboundary,None,Invertebrate,"[10,25)"
SLB-69349,Ostreola equestris,ANIMALIA,MOLLUSCA,BIVALVIA,1938,10,transboundary,None,Invertebrate,"[10,25)"
SLB-69427,Leptopecten bavayi,ANIMALIA,MOLLUSCA,BIVALVIA,4805,21,transboundary,None,Invertebrate,"[10,25)"
SLB-69469,Cyclopecten imbrifer,ANIMALIA,MOLLUSCA,BIVALVIA,7285,5,transboundary,None,Invertebrate,"[3,10)"
SLB-69472,Cyclopecten nanus,ANIMALIA,MOLLUSCA,BIVALVIA,34297,52,transboundary,None,Invertebrate,"[51,221]"
SLB-69489,Propeamussium pourtalesianum,ANIMALIA,MOLLUSCA,BIVALVIA,9132,16,transboundary,None,Invertebrate,"[10,25)"
SLB-69510,Cardiomya perrostrata,ANIMALIA,MOLLUSCA,BIVALVIA,8157,14,transboundary,None,Invertebrate,"[10,25)"
SLB-69558,Myonera paucistriata,ANIMALIA,MOLLUSCA,BIVALVIA,15710,36,transboundary,None,Invertebrate,"[25,51)"
SLB-69719,Pteria vitrea,ANIMALIA,MOLLUSCA,BIVALVIA,17718,16,transboundary,None,Invertebrate,"[10,25)"
SLB-69725,Solemya grandis,ANIMALIA,MOLLUSCA,BIVALVIA,36361,26,transboundary,None,Invertebrate,"[25,51)"
SLB-69726,Solemya occidentalis,ANIMALIA,MOLLUSCA,BIVALVIA,15051,38,transboundary,None,Invertebrate,"[25,51)"
SLB-69728,Solemya reidi,ANIMALIA,MOLLUSCA,BIVALVIA,6449,14,transboundary,None,Invertebrate,"[10,25)"
SLB-70118,Clinocardium ciliatum,ANIMALIA,MOLLUSCA,BIVALVIA,69943,27,transboundary,None,Invertebrate,"[25,51)"
SLB-70148,Trachycardium muricatum,ANIMALIA,MOLLUSCA,BIVALVIA,13460,37,transboundary,None,Invertebrate,"[25,51)"
SLB-70155,Carditamera floridana,ANIMALIA,MOLLUSCA,BIVALVIA,3534,14,transboundary,None,Invertebrate,"[10,25)"
SLB-70222,Donax denticulatus,ANIMALIA,MOLLUSCA,BIVALVIA,6009,34,transboundary,None,Invertebrate,"[25,51)"
SLB-70235,Mytilopsis leucophaeata,ANIMALIA,MOLLUSCA,BIVALVIA,4111,16,transboundary,None,Invertebrate,"[10,25)"
SLB-70334,Anodontia edentula,ANIMALIA,MOLLUSCA,BIVALVIA,92690,88,transboundary,None,Invertebrate,"[51,221]"
SLB-70336,Anodontia philippiana,ANIMALIA,MOLLUSCA,BIVALVIA,77877,111,transboundary,None,Invertebrate,"[51,221]"
SLB-70374,Lucina pectinata,ANIMALIA,MOLLUSCA,BIVALVIA,5854,28,transboundary,None,Invertebrate,"[25,51)"
SLB-70386,Lucinoma blakeanum,ANIMALIA,MOLLUSCA,BIVALVIA,39230,28,transboundary,None,Invertebrate,"[25,51)"
SLB-70391,Myrtea compressa,ANIMALIA,MOLLUSCA,BIVALVIA,15060,15,transboundary,None,Invertebrate,"[10,25)"
SLB-70565,Cumingia coarctata,ANIMALIA,MOLLUSCA,BIVALVIA,8109,18,transboundary,None,Invertebrate,"[10,25)"
SLB-70615,Leporimetis intastriata,ANIMALIA,MOLLUSCA,BIVALVIA,2911,9,transboundary,None,Invertebrate,"[3,10)"
SLB-70660,Strigilla carnaria,ANIMALIA,MOLLUSCA,BIVALVIA,9785,40,transboundary,None,Invertebrate,"[25,51)"
SLB-70685,Tellina donacina,ANIMALIA,MOLLUSCA,BIVALVIA,5443,10,transboundary,None,Invertebrate,"[10,25)"
SLB-70734,Tellina tenuis,ANIMALIA,MOLLUSCA,BIVALVIA,5843,20,transboundary,None,Invertebrate,"[10,25)"
SLB-70758,Thyasira brevis,ANIMALIA,MOLLUSCA,BIVALVIA,1479,4,transboundary,None,Invertebrate,"[3,10)"
SLB-70815,Anomalocardia brasiliana,ANIMALIA,MOLLUSCA,BIVALVIA,5413,28,transboundary,None,Invertebrate,"[25,51)"
SLB-70846,Circomphalus strigillinus,ANIMALIA,MOLLUSCA,BIVALVIA,8887,26,transboundary,None,Invertebrate,"[25,51)"
SLB-70850,Dosinia discus,ANIMALIA,MOLLUSCA,BIVALVIA,39570,57,transboundary,None,Invertebrate,"[51,221]"
SLB-70872,Macrocallista maculata,ANIMALIA,MOLLUSCA,BIVALVIA,13874,37,transboundary,None,Invertebrate,"[25,51)"
SLB-70888,Pitar morrhuanus,ANIMALIA,MOLLUSCA,BIVALVIA,2439,11,transboundary,None,Invertebrate,"[10,25)"
SLB-70916,Timoclea pygmaea,ANIMALIA,MOLLUSCA,BIVALVIA,4915,26,transboundary,None,Invertebrate,"[25,51)"
SLB-70919,Tivela mactroides,ANIMALIA,MOLLUSCA,BIVALVIA,7062,36,transboundary,None,Invertebrate,"[25,51)"
SLB-70923,Transennella cubaniana,ANIMALIA,MOLLUSCA,BIVALVIA,8109,33,transboundary,None,Invertebrate,"[25,51)"
SLB-70949,Vesicomya vesica,ANIMALIA,MOLLUSCA,BIVALVIA,7938,23,transboundary,None,Invertebrate,"[10,25)"
SLB-70952,Nautilus belauensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,3726,7,transboundary,None,Invertebrate,"[3,10)"
SLB-70953,Nautilus macromphalus,ANIMALIA,MOLLUSCA,CEPHALOPODA,8763,6,transboundary,None,Invertebrate,"[3,10)"
SLB-70957,Haliphron atlanticus,ANIMALIA,MOLLUSCA,CEPHALOPODA,1477395,189,transboundary,None,Invertebrate,"[51,221]"
SLB-70958,Amphitretus pelagicus,ANIMALIA,MOLLUSCA,CEPHALOPODA,210874,97,transboundary,None,Invertebrate,"[51,221]"
SLB-70961,Argonauta cornuta,ANIMALIA,MOLLUSCA,CEPHALOPODA,4234,11,transboundary,None,Invertebrate,"[10,25)"
SLB-70964,Argonauta nouryi,ANIMALIA,MOLLUSCA,CEPHALOPODA,6564,15,transboundary,None,Invertebrate,"[10,25)"
SLB-70965,Argonauta pacifica,ANIMALIA,MOLLUSCA,CEPHALOPODA,1826,8,transboundary,None,Invertebrate,"[3,10)"
SLB-71004,Benthoctopus piscatorum,ANIMALIA,MOLLUSCA,CEPHALOPODA,103016,14,transboundary,None,Invertebrate,"[10,25)"
SLB-71059,Octopus burryi,ANIMALIA,MOLLUSCA,CEPHALOPODA,16779,46,transboundary,None,Invertebrate,"[25,51)"
SLB-71104,Octopus minor,ANIMALIA,MOLLUSCA,CEPHALOPODA,4885,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71163,Pteroctopus schmidti,ANIMALIA,MOLLUSCA,CEPHALOPODA,16178,35,transboundary,None,Invertebrate,"[25,51)"
SLB-71216,Sepioloidea lineolata,ANIMALIA,MOLLUSCA,CEPHALOPODA,5912,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71220,Sepia aculeata,ANIMALIA,MOLLUSCA,CEPHALOPODA,43058,21,transboundary,None,Invertebrate,"[10,25)"
SLB-71223,Sepia andreana,ANIMALIA,MOLLUSCA,CEPHALOPODA,6015,7,transboundary,None,Invertebrate,"[3,10)"
SLB-71227,Sepia arabica,ANIMALIA,MOLLUSCA,CEPHALOPODA,10080,15,transboundary,None,Invertebrate,"[10,25)"
SLB-71228,Sepia aureomaculata,ANIMALIA,MOLLUSCA,CEPHALOPODA,843,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71230,Sepia bandensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,10529,5,transboundary,None,Invertebrate,"[3,10)"
SLB-71235,Sepia braggi,ANIMALIA,MOLLUSCA,CEPHALOPODA,5536,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71237,Sepia burnupi,ANIMALIA,MOLLUSCA,CEPHALOPODA,4905,10,transboundary,None,Invertebrate,"[10,25)"
SLB-71239,Sepia chirotrema,ANIMALIA,MOLLUSCA,CEPHALOPODA,2031,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71242,Sepia cultrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,4168,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71247,Sepia elliptica,ANIMALIA,MOLLUSCA,CEPHALOPODA,43569,20,transboundary,None,Invertebrate,"[10,25)"
SLB-71250,Sepia erostrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,242,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71251,Sepia esculenta,ANIMALIA,MOLLUSCA,CEPHALOPODA,10682,9,transboundary,None,Invertebrate,"[3,10)"
SLB-71255,Sepia hedleyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,6561,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71262,Sepia joubini,ANIMALIA,MOLLUSCA,CEPHALOPODA,1434,5,transboundary,None,Invertebrate,"[3,10)"
SLB-71264,Sepia kobiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,44495,32,transboundary,None,Invertebrate,"[25,51)"
SLB-71265,Sepia latimanus,ANIMALIA,MOLLUSCA,CEPHALOPODA,94350,63,transboundary,None,Invertebrate,"[51,221]"
SLB-71266,Sepia limata,ANIMALIA,MOLLUSCA,CEPHALOPODA,328,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71267,Sepia longipes,ANIMALIA,MOLLUSCA,CEPHALOPODA,2422,5,transboundary,None,Invertebrate,"[3,10)"
SLB-7127,Ambasiopsis tumicornis,ANIMALIA,ARTHROPODA,MALACOSTRACA,362,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71270,Sepia madokai,ANIMALIA,MOLLUSCA,CEPHALOPODA,16207,11,transboundary,None,Invertebrate,"[10,25)"
SLB-71272,Sepia mestus,ANIMALIA,MOLLUSCA,CEPHALOPODA,453,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71273,Sepia mira,ANIMALIA,MOLLUSCA,CEPHALOPODA,135,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71276,Sepia novaehollandiae,ANIMALIA,MOLLUSCA,CEPHALOPODA,9509,4,transboundary,None,Invertebrate,"[3,10)"
SLB-71279,Sepia opipara,ANIMALIA,MOLLUSCA,CEPHALOPODA,13621,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71282,Sepia papuensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,33141,12,transboundary,None,Invertebrate,"[10,25)"
SLB-71291,Sepia recurvirostra,ANIMALIA,MOLLUSCA,CEPHALOPODA,37649,14,transboundary,None,Invertebrate,"[10,25)"
SLB-71294,Sepia rhoda,ANIMALIA,MOLLUSCA,CEPHALOPODA,18457,11,transboundary,None,Invertebrate,"[10,25)"
SLB-71295,Sepia robsoni,ANIMALIA,MOLLUSCA,CEPHALOPODA,3389,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71296,Sepia rozella,ANIMALIA,MOLLUSCA,CEPHALOPODA,682,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71297,Sepia savignyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,9596,19,transboundary,None,Invertebrate,"[10,25)"
SLB-71300,Sepia sewelli,ANIMALIA,MOLLUSCA,CEPHALOPODA,3186,9,transboundary,None,Invertebrate,"[3,10)"
SLB-71305,Sepia subtenuipes,ANIMALIA,MOLLUSCA,CEPHALOPODA,6085,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71306,Sepia sulcata,ANIMALIA,MOLLUSCA,CEPHALOPODA,4633,4,transboundary,None,Invertebrate,"[3,10)"
SLB-71311,Sepia trygonina,ANIMALIA,MOLLUSCA,CEPHALOPODA,20604,30,transboundary,None,Invertebrate,"[25,51)"
SLB-71313,Sepia typica,ANIMALIA,MOLLUSCA,CEPHALOPODA,3113,3,transboundary,None,Invertebrate,"[3,10)"
SLB-71317,Sepia vossi,ANIMALIA,MOLLUSCA,CEPHALOPODA,3637,2,transboundary,None,Invertebrate,"[2,3)"
SLB-71318,Sepia whitleyana,ANIMALIA,MOLLUSCA,CEPHALOPODA,5508,2,transboundary,None,Invertebrate,"[2,3)"
SLB-71329,Idiosepius notoides,ANIMALIA,MOLLUSCA,CEPHALOPODA,4147,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-71330,Idiosepius paradoxus,ANIMALIA,MOLLUSCA,CEPHALOPODA,14096,20,transboundary,None,Invertebrate,"[10,25)"
SLB-71332,Idiosepius pygmaeus,ANIMALIA,MOLLUSCA,CEPHALOPODA,42136,28,transboundary,None,Invertebrate,"[25,51)"
SLB-71334,Austrorossia antillensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,26326,37,transboundary,None,Invertebrate,"[25,51)"
SLB-71335,Austrorossia australis,ANIMALIA,MOLLUSCA,CEPHALOPODA,4752,2,transboundary,None,Invertebrate,"[2,3)"
SLB-71357,Inioteuthis maculosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,82072,53,transboundary,None,Invertebrate,"[51,221]"
SLB-71383,Sepiola birostrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,8490,10,transboundary,None,Invertebrate,"[10,25)"
SLB-71386,Sepiola ligulata,ANIMALIA,MOLLUSCA,CEPHALOPODA,6536,10,transboundary,None,Invertebrate,"[10,25)"
SLB-71412,Brachioteuthis picta,ANIMALIA,MOLLUSCA,CEPHALOPODA,532107,15,transboundary,None,Invertebrate,"[10,25)"
SLB-71422,Chiroteuthis veranyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,945312,76,transboundary,None,Invertebrate,"[51,221]"
SLB-71429,Chtenopteryx sicula,ANIMALIA,MOLLUSCA,CEPHALOPODA,2379292,190,transboundary,None,Invertebrate,"[51,221]"
SLB-71435,Egea inermis,ANIMALIA,MOLLUSCA,CEPHALOPODA,279507,166,transboundary,None,Invertebrate,"[51,221]"
SLB-71450,Liguriella podophthalma,ANIMALIA,MOLLUSCA,CEPHALOPODA,2608303,178,transboundary,None,Invertebrate,"[51,221]"
SLB-71462,Teuthowenia pellucida,ANIMALIA,MOLLUSCA,CEPHALOPODA,120241,50,transboundary,None,Invertebrate,"[25,51)"
SLB-71465,Discoteuthis discus,ANIMALIA,MOLLUSCA,CEPHALOPODA,241278,168,transboundary,None,Invertebrate,"[51,221]"
SLB-71490,Abraliopsis felis,ANIMALIA,MOLLUSCA,CEPHALOPODA,1606,3,transboundary,None,Invertebrate,"[3,10)"
SLB-71492,Abraliopsis hoylei,ANIMALIA,MOLLUSCA,CEPHALOPODA,14753,19,transboundary,None,Invertebrate,"[10,25)"
SLB-71496,Abraliopsis pfefferi,ANIMALIA,MOLLUSCA,CEPHALOPODA,23574,34,transboundary,None,Invertebrate,"[25,51)"
SLB-71508,Watasenia scintillans,ANIMALIA,MOLLUSCA,CEPHALOPODA,3751,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71509,Berryteuthis anonychus,ANIMALIA,MOLLUSCA,CEPHALOPODA,4961,3,transboundary,None,Invertebrate,"[3,10)"
SLB-71510,Berryteuthis magister,ANIMALIA,MOLLUSCA,CEPHALOPODA,44640,9,transboundary,None,Invertebrate,"[3,10)"
SLB-71523,Gonatus onyx,ANIMALIA,MOLLUSCA,CEPHALOPODA,10000,4,transboundary,None,Invertebrate,"[3,10)"
SLB-71543,Pholidoteuthis adami,ANIMALIA,MOLLUSCA,CEPHALOPODA,19695,40,transboundary,None,Invertebrate,"[25,51)"
SLB-71544,Pholidoteuthis boschmai,ANIMALIA,MOLLUSCA,CEPHALOPODA,370743,61,transboundary,None,Invertebrate,"[51,221]"
SLB-71550,Loligo media,ANIMALIA,MOLLUSCA,CEPHALOPODA,15064,19,transboundary,None,Invertebrate,"[10,25)"
SLB-71572,Lolliguncula panamensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,1587,8,transboundary,None,Invertebrate,"[3,10)"
SLB-71575,Sepioteuthis australis,ANIMALIA,MOLLUSCA,CEPHALOPODA,5264,3,transboundary,None,Invertebrate,"[3,10)"
SLB-71652,Ancistroteuthis lichtensteini,ANIMALIA,MOLLUSCA,CEPHALOPODA,67637,99,transboundary,None,Invertebrate,"[51,221]"
SLB-71671,Psychroteuthis glacialis,ANIMALIA,MOLLUSCA,CEPHALOPODA,13360,6,transboundary,None,Invertebrate,"[3,10)"
SLB-71681,Walvisteuthis virilis,ANIMALIA,MOLLUSCA,CEPHALOPODA,224102,189,transboundary,None,Invertebrate,"[51,221]"
SLB-71687,Hedylopsis riseri,ANIMALIA,MOLLUSCA,GASTROPODA,2654,4,transboundary,None,Invertebrate,"[3,10)"
SLB-71702,Aplysia cervina,ANIMALIA,MOLLUSCA,GASTROPODA,14201,35,transboundary,None,Invertebrate,"[25,51)"
SLB-71722,Phyllaplysia engeli,ANIMALIA,MOLLUSCA,GASTROPODA,10685,32,transboundary,None,Invertebrate,"[25,51)"
SLB-71725,Stylocheilus citrinus,ANIMALIA,MOLLUSCA,GASTROPODA,58185,64,transboundary,None,Invertebrate,"[51,221]"
SLB-71881,Fissurella fascicularis,ANIMALIA,MOLLUSCA,GASTROPODA,7538,34,transboundary,None,Invertebrate,"[25,51)"
SLB-71883,Fissurella nimbosa,ANIMALIA,MOLLUSCA,GASTROPODA,5505,27,transboundary,None,Invertebrate,"[25,51)"
SLB-71947,Puncturella sportella,ANIMALIA,MOLLUSCA,GASTROPODA,6453,8,transboundary,None,Invertebrate,"[3,10)"
SLB-72022,Ancistrobasis costulata,ANIMALIA,MOLLUSCA,GASTROPODA,20586,38,transboundary,None,Invertebrate,"[25,51)"
SLB-72043,Seguenzia monocingulata,ANIMALIA,MOLLUSCA,GASTROPODA,144008,66,transboundary,None,Invertebrate,"[51,221]"
SLB-72215,Norrisia norrisi,ANIMALIA,MOLLUSCA,GASTROPODA,783,2,transboundary,None,Invertebrate,"[2,3)"
SLB-72218,Pseudostomatella coccinea,ANIMALIA,MOLLUSCA,GASTROPODA,3099,22,transboundary,None,Invertebrate,"[10,25)"
SLB-72253,Solariella tiara,ANIMALIA,MOLLUSCA,GASTROPODA,2298,6,transboundary,None,Invertebrate,"[3,10)"
SLB-72312,Astralium phoebium,ANIMALIA,MOLLUSCA,GASTROPODA,13240,34,transboundary,None,Invertebrate,"[25,51)"
SLB-72364,Lithopoma gibberosa,ANIMALIA,MOLLUSCA,GASTROPODA,2626,3,transboundary,None,Invertebrate,"[3,10)"
SLB-72376,Turbo cailletii,ANIMALIA,MOLLUSCA,GASTROPODA,10452,30,transboundary,None,Invertebrate,"[25,51)"
SLB-72636,Siphonaria atra,ANIMALIA,MOLLUSCA,GASTROPODA,39131,28,transboundary,None,Invertebrate,"[25,51)"
SLB-72642,Siphonaria laciniosa,ANIMALIA,MOLLUSCA,GASTROPODA,43486,64,transboundary,None,Invertebrate,"[51,221]"
SLB-72669,Bulla gemma,ANIMALIA,MOLLUSCA,GASTROPODA,14166,15,transboundary,None,Invertebrate,"[10,25)"
SLB-72720,Diaphana lottae,ANIMALIA,MOLLUSCA,GASTROPODA,7082,38,transboundary,None,Invertebrate,"[25,51)"
SLB-72734,Diaphana globosa,ANIMALIA,MOLLUSCA,GASTROPODA,1339,6,transboundary,None,Invertebrate,"[3,10)"
SLB-72779,Philine cingulata,ANIMALIA,MOLLUSCA,GASTROPODA,13609,15,transboundary,None,Invertebrate,"[10,25)"
SLB-72781,Philine finmarchica,ANIMALIA,MOLLUSCA,GASTROPODA,67913,58,transboundary,None,Invertebrate,"[51,221]"
SLB-72782,Philine fragilis,ANIMALIA,MOLLUSCA,GASTROPODA,6773,5,transboundary,None,Invertebrate,"[3,10)"
SLB-72788,Philine polystrigma,ANIMALIA,MOLLUSCA,GASTROPODA,10153,9,transboundary,None,Invertebrate,"[3,10)"
SLB-72912,Pseudotorinia bullisi,ANIMALIA,MOLLUSCA,GASTROPODA,11729,36,transboundary,None,Invertebrate,"[25,51)"
SLB-72934,Mathilda yucatecana,ANIMALIA,MOLLUSCA,GASTROPODA,8931,14,transboundary,None,Invertebrate,"[10,25)"
SLB-7295,Socarnoides kergueleni,ANIMALIA,ARTHROPODA,MALACOSTRACA,475,1,singlecountry,None,Invertebrate,"[1,2)"
SLB-7296,Stomacontion acutibasalis,ANIMALIA,ARTHROPODA,MALACOSTRACA,534,2,transboundary,None,Invertebrate,"[2,3)"
SLB-72963,Eulimastoma engonium,ANIMALIA,MOLLUSCA,GASTROPODA,12885,22,transboundary,None,Invertebrate,"[10,25)"
SLB-72982,Ividia havanensis,ANIMALIA,MOLLUSCA,GASTROPODA,19799,36,transboundary,None,Invertebrate,"[25,51)"
SLB-73203,Pyramidella dolabrata,ANIMALIA,MOLLUSCA,GASTROPODA,15560,36,transboundary,None,Invertebrate,"[25,51)"
SLB-73256,Turbonilla belotheca,ANIMALIA,MOLLUSCA,GASTROPODA,6969,30,transboundary,None,Invertebrate,"[25,51)"
SLB-73350,Turbonilla levis,ANIMALIA,MOLLUSCA,GASTROPODA,6605,20,transboundary,None,Invertebrate,"[10,25)"
SLB-73395,Turbonilla portoricana,ANIMALIA,MOLLUSCA,GASTROPODA,17318,28,transboundary,None,Invertebrate,"[25,51)"
SLB-73448,Turbonilla unilirata,ANIMALIA,MOLLUSCA,GASTROPODA,8934,30,transboundary,None,Invertebrate,"[25,51)"
SLB-73503,Antillophos candeanus,ANIMALIA,MOLLUSCA,GASTROPODA,9055,34,transboundary,None,Invertebrate,"[25,51)"
SLB-73509,Bartschia canetae,ANIMALIA,MOLLUSCA,GASTROPODA,4207,24,transboundary,None,Invertebrate,"[10,25)"
SLB-73531,Buccinum belcheri,ANIMALIA,MOLLUSCA,GASTROPODA,1730,2,transboundary,None,Invertebrate,"[2,3)"
SLB-73571,Buccinum sericatum,ANIMALIA,MOLLUSCA,GASTROPODA,3494,2,transboundary,None,Invertebrate,"[2,3)"
SLB-73596,Colubraria testacea,ANIMALIA,MOLLUSCA,GASTROPODA,9690,27,transboundary,None,Invertebrate,"[25,51)"
SLB-73757,Agatrix agassizii,ANIMALIA,MOLLUSCA,GASTROPODA,10741,26,transboundary,None,Invertebrate,"[25,51)"
SLB-73890,Mitrella margarita,ANIMALIA,MOLLUSCA,GASTROPODA,27669,25,transboundary,None,Invertebrate,"[25,51)"
SLB-73939,Benthomangelia bandella,ANIMALIA,MOLLUSCA,GASTROPODA,9019,24,transboundary,None,Invertebrate,"[10,25)"
SLB-74062,Curtitoma violacea,ANIMALIA,MOLLUSCA,GASTROPODA,13647,11,transboundary,None,Invertebrate,"[10,25)"
