iucn_sid,sciname,category,kingdom,phylum,class
183459,Microgobius cyclolepis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183460,Abudefduf declivifrons,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183461,Syngnathus carinatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183462,Stegastes beebei,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183463,Bollmannia gomezi,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183464,Anchoa lucida,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183465,Hermosilla azurea,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183466,Gobiomorus maculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183468,Scarus compressus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183469,Starksia cremnobates,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183470,Anchoa exigua,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183471,Larimus argenteus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183472,Microspathodon bairdii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183473,Thalassoma virens,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183474,Dactyloscopus minutus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183475,Ctenogobius sagittula,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183476,Serranus stilbostigma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183478,Cilus gilberti,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183479,Protemblemaria bicirrus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183480,Dactyloscopus fimbriatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183481,Opistognathus smithvanizi,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183482,Dactyloscopus lacteus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183483,Abudefduf concolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183486,Malacoctenus margaritae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183488,Opistognathus panamaensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183489,Anisotremus interruptus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183490,Gobiosoma paradoxum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183492,Chriolepis zebra,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183493,Tomicodon bidens,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183494,Porichthys ephippiatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183497,Dactylagnus parvus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183500,Chaenopsis deltarrhis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183501,Stellifer ericymba,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183503,Paraclinus monophthalmus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183504,Arcos erythrops,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183505,Acanthemblemaria crockeri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183506,Porichthys analis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183507,Haemulopsis axillaris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183508,Synodus evermanni,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183510,Corvula macrops,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183512,Syngnathus macrobrachium,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183513,Paraclinus fehlmanni,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183515,Pseudupeneus grandisquamis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183516,Anchoa scofieldi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183517,Elacatinus puncticulatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183518,Gobiesox stenocephalus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183519,Halichoeres malpelo,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183520,Stromateus stellatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183521,Dactyloscopus pectoralis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183522,Antennatus strigatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183523,Ophioscion typicus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183525,Acanthemblemaria mangognatha,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183529,Halichoeres aestuaricola,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183530,Stegastes arcifrons,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183531,Lutjanus colorado,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183533,Batrachoides boulengeri,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183534,Orthopristis forbesi,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183535,Mccoskerichthys sandae,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183536,Macrodon mordax,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183538,Micropogonias megalops,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183539,Bodianus eclancheri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183540,Enypnias seminudus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183541,Dactyloscopus lunaticus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183542,Eugerres periche,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183543,Eucinostomus gracilis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183544,Dactyloscopus amnis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183545,Bathygobius andrei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183548,Cirriemblemaria lucasana,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183549,Peprilus snyderi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183551,Hypsoblennius maculipinna,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183552,Malacoctenus zacae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183553,Lonchopisthus sinuscalifornicus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183555,Malacoctenus tetranemus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183556,Melanorhinus cyanellus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183558,Pherallodiscus funebris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183559,Ctenosciaena peruviana,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183560,Parrella fusca,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183561,Bairdiella icistia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183562,Stellifer melanocheir,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183563,Arcos poecilophthalmus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183564,Brockius striatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183565,Sciaena deliciosa,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183566,Bregmaceros bathymaster,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183567,Stegastes redemptus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183568,Atherinella starksi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183569,Stellifer mancorensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183570,Ilypnus gilberti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183571,Ophidion galeoides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183572,Dialommus fuscus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183573,Elacatinus janssi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183575,Cheilopogon dorsomacula,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183576,Paralabrax maculatofasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183577,Micropogonias ectenes,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183578,Menticirrhus panamensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183579,Caranx caballus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183580,Elattarchus archidium,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183581,Paralonchurus peruanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183582,Halichoeres discolor,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183583,Acanthemblemaria atrata,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183584,Lepophidium prorates,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183585,Tomicodon chilensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183586,Stegastes rectifraenum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183587,Sphoeroides rosenblatti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183588,Stellifer wintersteenorum,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183589,Elacatinus limbaughi,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183590,Diplectrum macropoma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183592,Stellifer zestocarus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183593,Porichthys margaritatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183594,Gobionellus daguae,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183595,Hyporhamphus gilli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183596,Lutjanus viridis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183598,Chilara taylori,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183599,Tomicodon petersii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183600,Tomicodon eos,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183602,Menticirrhus undulatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183603,Gobiesox pinniger,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183604,Anchoa mundeoloides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183605,Ekemblemaria myersi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183607,Sphoeroides lispus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183608,Serranus tico,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183610,Microlepidotus inornatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183611,Hypsoblennius gentilis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183612,Axoclinus rubinoffi,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183613,Ogilbia nigromarginata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183615,Myxodagnus opercularis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183616,Serranus huascarii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183617,Haemulon sexfasciatum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183618,Medialuna californiensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183619,Anchoa curta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183620,Anisotremus taeniatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183622,Synodus sechurae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183623,Sphoeroides trichocephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183624,Bodianus diplotaenia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183626,Stathmonotus lugubris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183627,Evermannia zosterura,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183628,Emblemaria piratica,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183629,Acanthemblemaria exilispinus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183630,Paraclinus stephensi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183633,Gobionellus microdon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183634,Otophidium indefatigabile,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183635,Anchoa eigenmannia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183636,Selene brevoortii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183637,Tylosurus pacificus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183638,Dactylagnus mundus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183639,Paralonchurus goodei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183640,Apogon dovii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183641,Pherallodiscus varius,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183644,Cryptotrema seftoni,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183646,Prionurus punctatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183647,Ogilbia cocoensis,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183648,Menticirrhus elongatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183649,Bathygobius ramosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183650,Ptereleotris carinata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183651,Haemulon flaviguttatum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183652,Sphoeroides annulatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183653,Chromis atrilobata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183654,Paraclinus tanygnathus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183655,Malacoctenus hubbsi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183657,Anchoa nasus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183659,Cratinus agassizii,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183660,Antennatus sanguineus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183662,Opisthonema libertate,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183667,Polydactylus approximans,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183668,Gymneleotris seminudus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183669,Menticirrhus nasus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183670,Opisthopterus effulgens,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183672,Bollmannia ocellata,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183673,Elacatinus inornatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183674,Sciaena wieneri,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183675,Eucinostomus currani,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183676,Emblemaria nivipes,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183677,Rypticus bicolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183679,Enneanectes carminalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183681,Pycnomma semisquamatum,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183684,Trachinotus paitensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183685,Seriola peruana,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183686,Cynoscion nortoni,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183688,Hemicaranx zelotes,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183690,Xenichthys agassizii,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183691,Xenichthys xanti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183694,Platygillellus bussingi,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183697,Sargocentron suborbitalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183699,Emblemaria hypacanthus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183701,Paraclinus sini,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183702,Orthopristis lethopristis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183703,Thalassoma robertsoni,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183704,Synodus scituliceps,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183705,Platygillellus altivelis,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183707,Echiodon exsilium,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183708,Evermannia panamensis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183709,Ethmidium maculatum,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183710,Pomadasys empherus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183712,Paralabrax auroguttatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183713,Xenomugil thoburni,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183714,Orthopristis chalceus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183716,Chaenomugil proboscideus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183717,Gillellus ornatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183718,Physiculus nematopus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183719,Trachinotus kennedyi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183720,Opisthonema berlangai,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183721,Stellifer ephelis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183722,Gillichthys seta,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183723,Quietula guaymasiae,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183724,Porichthys notatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183725,Scartichthys variolatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183726,Micropogonias altipinnis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183727,Xenomedea rhodopyga,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183728,Malacoctenus costaricanus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183729,Trachurus symmetricus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183730,Starksia spinipenis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183731,Halichoeres melanotis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183732,Protemblemaria perla,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183733,Atherinella nepenthe,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183734,Aphos porosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183736,Anisotremus davidsonii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183737,Fowlerichthys avalonis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183738,Poeciliopsis prolifica,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183739,Xyrichtys wellingtoni,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183740,Stellifer chrysoleuca,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183741,Dialommus macrocephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183742,Anchoa analis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183743,Syngnathus auliscus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183744,Umbrina roncador,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183745,Ogilbia deroyi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183746,Paralabrax humeralis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183747,Stegastes flavilatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183748,Gobiosoma homochroma,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII
183749,Myripristis gildi,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183750,Seriphus politus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183752,Fodiator rostratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183754,Xyrichtys mundiceps,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183755,Strongylura scapularis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183756,Apogon guadalupensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183757,Ilisha fuerthii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183758,Brotula ordwayi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183760,Porichthys greenei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183763,Lutjanus aratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183764,Exerpes asper,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183766,Hypsoblennius sordidus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183767,Hemiramphus saltator,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183769,Paralabrax albomaculatus,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII
183770,Cerdale ionthas,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183771,Halichoeres adustus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183772,Membras gilberti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183773,Ogilbia boydwalkeri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183774,Azurina hirundo,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
183775,Engraulis ringens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183776,Hirundichthys rondeletii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183777,Lutjanus guttatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183778,Cynoscion albus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183779,Porichthys mimeticus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183780,Lutjanus jordani,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183781,Hypsoblennius gilberti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183782,Lythrypnus gilberti,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183784,Pareques perissa,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183785,Chriolepis dialepta,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183786,Hemanthias peruanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183788,Paraclinus mexicanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183789,Nexilosus latifrons,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183790,Lepophidium stigmatistium,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183792,Akko brevis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183793,Chromis intercrusma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183794,Platygillellus rubellulus,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183795,Pomadasys branickii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183798,Hemilutjanus macrophthalmos,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183799,Merluccius angustimanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183800,Akko rossi,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183802,Arcos decoris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183804,Starksia fulva,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183805,Girella freminvillei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183808,Carangoides otrynter,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183809,Diplectrum rostrum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183811,Anchoa mundeola,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183812,Odontoscion xanthops,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183813,Nicholsina denticulata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183814,Hemicaranx leucurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183815,Ogilbia davidsmithi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183816,Bollmannia umbrosa,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183817,Halichoeres semicinctus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183819,Tomicodon myersi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183821,Ogcocephalus darwini,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183822,Halichoeres dispilus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183824,Opistognathus fossoris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183825,Microspathodon dorsalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183827,Atherinopsis californiensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183831,Parrella lucretiae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183832,Gobulus birdsongi,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII
183833,Haemulopsis leuciscus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183835,Eucinostomus entomelas,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183837,Atherinella guatemalensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183838,Gillellus searcheri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183839,Scarus perrico,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183840,Labrisomus xanti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183841,Acanthemblemaria hancocki,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183843,Umbrina bussingi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183844,Batrachoides pacifici,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183845,Gillellus arenicola,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183846,Gobiesox papillifer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183848,Atractoscion nobilis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183849,Kyphosus elegans,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183851,Coralliozetus rosenblatti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183853,Starksia galapagensis,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183854,Labrisomus multiporosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183855,Axoclinus cocoensis,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183856,Engraulis mordax,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183857,Daector reticulata,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
183858,Paralabrax clathratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183861,Paralabrax nebulifer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183863,Pareques fuscovittatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183864,Bairdiella ensifera,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183865,Ekemblemaria lira,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
183867,Dactyloscopus byersi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183868,Prognichthys sealei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183869,Menticirrhus ophicephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183870,Chromis alta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183871,Ctenogobius manglicola,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
183872,Chloroscombrus orqueta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
