iucn_spp_group,iucn_sid,class,iucn_sciname,am_sid,am_sciname,am_reviewed,am_sid_old,kingdom,redlist_category,iucn_sid_other
NA,NA,Actinopterygii,NA,Fis-11401,Coelorinchus kaiyomaru,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11405,Coelorinchus karrerae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114086,Labichthys yanoi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114088,Serrivomer samoensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114098,Bathophilus filifer,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114103,Enneapterygius kermadecensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114108,Bathypterois longicauda,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114109,Bathypterois longifilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114110,Enneapterygius larsonae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114124,Diaphus pacificus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114131,Gadella norops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114147,Physiculus therosideros,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114150,Enneapterygius mirabilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114152,Coryphaenoides murrayi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114154,Gadomus aoteanus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114155,Idiolophorhynchus andriashevi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114166,Antipodocottus megalops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114167,Alertichthys blacki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114170,Scorpaena cardinalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114172,Enneapterygius paucifasciatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114174,Enneapterygius pyramis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114177,Phenacoscorpius megalops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114179,Enneapterygius rhabdotus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114181,Ectreposebastes niger,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114184,Forsterygion varium,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114187,Mendosoma lineatum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114188,Ruanoho whero,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114189,Gilloblennius tripennis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114191,Notoclinus fenestratus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114193,Notoclinus compressus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114195,Notoclinops yaldwyni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114196,Cristiceps aurantiacus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114197,Ericentrus rubrus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114201,Notothenia angustata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114202,Chironemus marmoratus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114203,Aplodactylus arctidens,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114204,Limnichthys polyactis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114207,Grahamichthys radiata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114213,Plectranthias bilaticlavia,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114214,Pempheris compressa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114217,Cheilodactylus fuscus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114232,Bembrops morelandi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114235,Minous longimanus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114245,Amblyeleotris rhyax,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114246,Amblyeleotris callopareia,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114247,Enneapterygius triserialis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114251,Enneapterygius tutuilae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114255,Amblyeleotris latifasciata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114257,Enneapterygius ziegleri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114270,Forsterygion flavonigrum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11429,Coelorinchus ventrilux,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114346,Bembrops cadenati,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114368,Bembrops macromma,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114378,Bembrops magnisquamis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114448,Bembrops nematopterus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114457,Forsterygion gymnotum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114510,Chauliodus pammelas,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114525,Lampanyctus macropterus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114531,Ateleopus indicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114550,Notacanthus indicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114552,Bathygadus furvescens,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114556,Bathygadus spongiceps,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114565,Coryphaenoides macrolophus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114576,Helcogramma novaecaledoniae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114584,Physiculus peregrinus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114586,Gadella edelmanni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114615,Ariosoma selenops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114618,Rhynchoconger guppyi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114623,Monolene atrimana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114639,Lepidoblennius haplodactylus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114644,Lepidoblennius marmoratus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114645,Plectrogenium barsukovi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114650,Norfolkia thomasi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114690,Trianectes bucephalus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114698,Trinorfolkia clarkei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114718,Trinorfolkia cristata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114720,Trinorfolkia incisa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114721,Ucla xenogrammus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114735,Neobythites steatiticus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114739,Bassozetus glutinosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114756,Poecilopsetta zanzibarensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114767,Paratriacanthodes herrei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114937,Symphurus billykrietei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114940,Symphurus stigmosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114945,Lipogramma rosea,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114946,Lipogramma trilineata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114960,Starksia occidentalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114973,Elacatinus chancei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114974,Elacatinus horsti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114976,Elacatinus oceanops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114977,Elacatinus prochilos,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114978,Elacatinus randalli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-114979,Elacatinus xanthiprora,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115015,Rhynchoconger gracilior,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11509,Sillaginodes punctatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115175,Polydactylus quadrifilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115192,Hemilepidotus spinosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115260,Acanthaphritis barbata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115342,Gymnachirus melas,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115352,Symphurus urospilus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115360,Acanthurus bariene,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115418,Ecsenius isos,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115461,Careproctus pycnosoma,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Elasmobranchii,NA,Fis-115472,Arhynchobatis asperrimus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Elasmobranchii,NA,Fis-115474,Bathyraja shuntovi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115496,Cottunculus nudus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115500,Pterygotrigla pauli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115501,Congiopodus coriaceus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115502,Helicolenus barathri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115511,Arnoglossus scapha,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115521,Favonigobius lateralis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115596,Aulotrachichthys novaezelandicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115604,Coelorinchus bollonsi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115610,Symphurus ginsburgi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115614,Coelorinchus kermadecus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11562,Sillago indica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115623,Symphurus marginatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115627,Lophiocharon lithinostomus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115629,Coelorinchus innotabilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115632,Coelorinchus oliverianus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115644,Symphurus trewavasae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115656,Koumansetta rainfordi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115669,Coelorinchus argentatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115683,Coelorinchus kamoharai,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115684,Coelorinchus labiatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115685,Coelorinchus macrochir,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115687,Coelorinchus scaphopsis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115697,Coelorinchus quadricristatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Elasmobranchii,NA,Fis-115735,Breviraja colesi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Elasmobranchii,NA,Fis-115739,Cruriraja poeyi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115746,Champsodon nudivittis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Holocephali,NA,Fis-115751,Chimaera cubana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115790,Parahucho perryi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115798,Eustomias brevibarbatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115821,Polyipnus laternatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115864,Diaphus minax,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115865,Scopelarchoides nicholsi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115873,Astronesthes similus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115888,Symphurus jenynsi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115957,Physiculus kaupi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115963,Ogcocephalus vespertilio,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Elasmobranchii,NA,Fis-115966,Cruriraja atlantis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11598,Sillago robusta,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115986,Polyipnus asteroides,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-115989,Polyipnus clarus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116143,Grammonus diagrammus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116241,Tribolodon brandtii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116262,Neobythites gilli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116271,Hypoplectrus aberrans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116279,Pholidichthys anguis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116293,Idiastion pacificum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116296,Andriashevia aptera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116302,Davidijordania jordaniana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116311,Gymnelopsis brevifenestrata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116314,Carapus dubius,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116315,Gymnelus hemifasciatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116318,Gymnelus pauciporus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116321,Gymnelus popovi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116363,Nalbantichthys elongatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116365,Opaeophacus acrogeneius,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116371,Aiakas kreffti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116375,Symphurus microrhynchus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-11641,Pseudopleuronectes herzensteini,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116449,Austrolycus depressiceps,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116458,Austrolycus laticinctus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116472,Crossostomus chilensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116477,Dadyanos insignis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116479,Exechodontes daidaleus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116558,Hadropogonichthys lindbergi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116585,Letholycus microphthalmus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116592,Lycodapus derjugini,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116597,Lycodes nakamurae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116691,Lycenchelys albomaculata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116692,Lycenchelys alba,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116714,Alosa tanaica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116725,Lycenchelys squamosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116726,Lycenchelys verrillii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116731,Lycenchelys bachmanni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116737,Lycenchelys bullisi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116739,Lycenchelys camchatica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116742,Lycenchelys cicatrifer,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116747,Lycenchelys incisa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116754,Lycenchelys makushok,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116755,Lycenchelys micropora,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116901,Lycenchelys monstrosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116902,Lycenchelys paxillus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116910,Lycenchelys porifer,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116917,Lycenchelys ratmanovi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116919,Lycenchelys rosea,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116926,Lycenchelys scaurus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116935,Lycodapus dermatinus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116939,Lycodapus poecilus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116940,Lycodapus psarostomatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116941,Lycodes adolfi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116962,Lycodes concolor,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116964,Lycodes fasciatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116970,Lycodes microlepidotus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116972,Lycodes ocellatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116973,Lycodes paucilepidotus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116974,Lycodes pectoralis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-116994,Coregonus maraena,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117035,Starksia culebrae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117037,Starksia variabilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117079,Lycodes raridens,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117083,Lycodes schmidti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117085,Lycodonus malvinensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117088,Lycodonus mirabilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117092,Notolycodes schmidti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117094,Oidiphorus brevis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117105,Ophthalmolycus macrops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117109,Pachycara crossacanthum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117113,Pachycara gymninium,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117115,Pachycara lepinium,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117119,Pachycara mesoporum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117121,Pachycara pammelas,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117126,Pachycara sulaki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117130,Pachycara suspectum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117134,Piedrabuenia ringueleti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117143,Plesienchelys stehmanni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117150,Pogonolycus elegans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117153,Pogonolycus marinae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117220,Johnsonina eriomma,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117350,Neomerinthe beanorum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117358,Bothrocara elongatum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117370,Peristedion imberbe,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117375,Peristedion longispatha,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117378,Gymnelopsis ocellata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117422,Lycenchelys alta,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117773,Ophichthus cylindroideus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Actinopterygii,NA,Fis-117866,Lycodes luetkenii,NA,NA,ANIMALIA,aquamaps_only,NA
