kingdom,phylum,class_iucn,iucn_sid,iucn_sciname,iucn_sid_other,redlist_category,am_sid,am_sciname,class_am,am_sid_old
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-197295,Conopea calceolus,Maxillopoda,SLB-197295
ANIMALIA,Mollusca,NA,NA,NA,NA,aquamaps_only,SLB-197365,Venus sinuosa,Bivalvia,SLB-197365
ANIMALIA,Mollusca,NA,NA,NA,NA,aquamaps_only,SLB-197731,Neotrapezium sublaevigatum,Bivalvia,SLB-197731
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2031,Eunice antennata,Polychaeta,SLB-2031
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-20751,Dynoides serratisinus,Malacostraca,SLB-20751
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-20832,Ischyromene menziesi,Malacostraca,SLB-20832
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2084,Nematonereis hebes,Polychaeta,SLB-2084
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2116,Glycera rouxi,Polychaeta,SLB-2116
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-22160,Lophogaster affinis,Malacostraca,SLB-22160
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-22174,Lophogaster typicus,Malacostraca,SLB-22174
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-22975,Squilla mantis,Malacostraca,SLB-22975
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-23025,Apseudes gallardoi,Malacostraca,SLB-23025
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-23034,Apseudes latreillei,Malacostraca,SLB-23034
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-23201,Leptognathia gracilis,Malacostraca,SLB-23201
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-23429,Pseudotanais jonesi,Malacostraca,SLB-23429
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2365,Ceratonereis singularis,Polychaeta,SLB-2365
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-23845,Centropages yamadai,Maxillopoda,SLB-23845
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2396,Neanthes succinea,Polychaeta,SLB-2396
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-2617,Anaitides madeirensis,Polychaeta,SLB-2617
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27209,Glyptelasma annandalei,Maxillopoda,SLB-27209
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27242,Annandaleum lambda,Maxillopoda,SLB-27242
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27827,Solidobalanus hawaiensis,Maxillopoda,SLB-27827
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27845,Balanus nubilis,Maxillopoda,SLB-27845
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27897,Chthamalus stellatus,Maxillopoda,SLB-27897
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27917,Tetraclita squamosa,Maxillopoda,SLB-27917
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-27940,Verruca stroemia,Maxillopoda,SLB-27940
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-28708,Bairdoppilata villosa,Ostracoda,SLB-28708
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-29409,Ascorhynchus pyrginospinum,Pycnogonida,SLB-29409
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-29572,Tanystylum oculospinosum,Pycnogonida,SLB-29572
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-29658,Austropallene tcherniae,Pycnogonida,SLB-29658
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-29685,Callipallene pectinata,Pycnogonida,SLB-29685
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-29803,Colossendeis gardineri,Pycnogonida,SLB-29803
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-30264,Anoplodactylus squalidus,Pycnogonida,SLB-30264
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-30365,Pallenopsis vanhoeffeni,Pycnogonida,SLB-30365
ANIMALIA,Brachiopoda,NA,NA,NA,NA,aquamaps_only,SLB-30554,Thecidellina barretti,Articulata,SLB-30554
ANIMALIA,Priapulida,NA,NA,NA,NA,aquamaps_only,SLB-30718,Priapulopsis bicaudatus,Priapulomorpha,SLB-30718
ANIMALIA,Chaetognatha,NA,NA,NA,NA,aquamaps_only,SLB-30821,Parasagitta euneritica,Not assigned,SLB-30821
ANIMALIA,Chaetognatha,NA,NA,NA,NA,aquamaps_only,SLB-30824,Parasagitta peruviana,Not assigned,SLB-30824
ANIMALIA,Chaetognatha,NA,NA,NA,NA,aquamaps_only,SLB-30825,Parasagitta popovicii,Not assigned,SLB-30825
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-3334,Plakosyllis quadrioculata,Polychaeta,SLB-3334
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-3419,Typosyllis cornuta,Polychaeta,SLB-3419
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-3428,Typosyllis hyalina,Polychaeta,SLB-3428
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36707,Oikopleura parva,Appendicularia,SLB-36707
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36726,Adagnesia weddelli,Ascidiacea,SLB-36726
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36733,Agnezia arnaudi,Ascidiacea,SLB-36733
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36735,Agnezia biscoei,Ascidiacea,SLB-36735
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36742,Agnezia tenue,Ascidiacea,SLB-36742
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36824,Ascidia tapuni,Ascidiacea,SLB-36824
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36951,Corynascidia cubare,Ascidiacea,SLB-36951
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-36961,Xenobranchion insigne,Ascidiacea,SLB-36961
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37031,Didemnum biglutinum,Ascidiacea,SLB-37031
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37119,Didemnum obscurum,Ascidiacea,SLB-37119
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37159,Didemnum subflavum,Ascidiacea,SLB-37159
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37248,Leptoclinides kerguelenensis,Ascidiacea,SLB-37248
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37327,Lissoclinum tuheiavae,Ascidiacea,SLB-37327
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37401,Polysyncraton trivolutum,Ascidiacea,SLB-37401
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37406,Trididemnum auriculatum,Ascidiacea,SLB-37406
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37483,Distaplia concreta,Ascidiacea,SLB-37483
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37576,Polyoctacnemus patagoniensis,Ascidiacea,SLB-37576
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37637,Plurella kottae,Ascidiacea,SLB-37637
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37658,Cystodytes luteus,Ascidiacea,SLB-37658
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37687,Eudistoma australe,Ascidiacea,SLB-37687
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37770,Exostoma ianthinum,Ascidiacea,SLB-37770
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37843,Aplidiopsis pyriformis,Ascidiacea,SLB-37843
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37849,Aplidium acropodium,Ascidiacea,SLB-37849
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37855,Aplidium annulatum,Ascidiacea,SLB-37855
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37885,Aplidium controversum,Ascidiacea,SLB-37885
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37893,Aplidium didemniformis,Ascidiacea,SLB-37893
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37923,Aplidium hians,Ascidiacea,SLB-37923
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37932,Aplidium laevigatum,Ascidiacea,SLB-37932
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37936,Aplidium leviventer,Ascidiacea,SLB-37936
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37951,Aplidium millari,Ascidiacea,SLB-37951
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37963,Aplidium nottii,Ascidiacea,SLB-37963
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37970,Aplidium paessleri,Ascidiacea,SLB-37970
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37978,Aplidium peresi,Ascidiacea,SLB-37978
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37991,Aplidium quadriversum,Ascidiacea,SLB-37991
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-37995,Aplidium retiforme,Ascidiacea,SLB-37995
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38030,Aplidium vexillum,Ascidiacea,SLB-38030
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38172,Synoicum polygyna,Ascidiacea,SLB-38172
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38181,Synoicum salivum,Ascidiacea,SLB-38181
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38268,Asajirus ovirarus,Ascidiacea,SLB-38268
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38278,Oligotrema psammatodes,Ascidiacea,SLB-38278
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38280,Oligotrema sandersi,Ascidiacea,SLB-38280
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38281,Oligotrema unigonas,Ascidiacea,SLB-38281
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38343,Gamaster vallatum,Ascidiacea,SLB-38343
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38409,Molgula macquariensis,Ascidiacea,SLB-38409
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38461,Molgula variazizi,Ascidiacea,SLB-38461
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38468,Molguloides coronatum,Ascidiacea,SLB-38468
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38470,Molguloides crinibus,Ascidiacea,SLB-38470
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38472,Molguloides glans,Ascidiacea,SLB-38472
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38653,Microcosmus savignyi,Ascidiacea,SLB-38653
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38723,Pyura stubenrauchi,Ascidiacea,SLB-38723
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38739,Alloeocarpa bacca,Ascidiacea,SLB-38739
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38799,Botryllus niger,Ascidiacea,SLB-38799
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38836,Cnemidocarpa effracta,Ascidiacea,SLB-38836
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38837,Cnemidocarpa eposi,Ascidiacea,SLB-38837
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38859,Cnemidocarpa pfefferi,Ascidiacea,SLB-38859
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38902,Dextrocarpa misanthropos,Ascidiacea,SLB-38902
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38906,Dicarpa cornicula,Ascidiacea,SLB-38906
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38963,Oligocarpa megalorchis,Ascidiacea,SLB-38963
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-38988,Polyandrocarpa rollandi,Ascidiacea,SLB-38988
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-39032,Polycarpa gradata,Ascidiacea,SLB-39032
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-39073,Polycarpa reviviscens,Ascidiacea,SLB-39073
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-39095,Polyzoa minor,Ascidiacea,SLB-39095
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-39167,Styela mallei,Ascidiacea,SLB-39167
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-39193,Styela talpina,Ascidiacea,SLB-39193
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-4019,Janua kayi,Polychaeta,SLB-4019
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-4052,Pomatoceros triqueter,Polychaeta,SLB-4052
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-4492,Mediomastus ambiseta,Polychaeta,SLB-4492
ANIMALIA,Annelida,NA,NA,NA,NA,aquamaps_only,SLB-4539,Axiothella mucosa,Polychaeta,SLB-4539
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,SLB-49307,Epigonichthys lucayanum,Cephalochordata,SLB-49307
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5433,Acanthonotozomoides oatesi,Malacostraca,SLB-5433
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5461,Ampelisca anversensis,Malacostraca,SLB-5461
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5466,Ampelisca barnardi,Malacostraca,SLB-5466
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5570,Ampelisca richardsoni,Malacostraca,SLB-5570
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-56007,Urticina coriacea,Anthozoa,SLB-56007
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-56010,Urticina crassicornis,Anthozoa,SLB-56010
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-56831,Urticina lofotensis,Anthozoa,SLB-56831
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-57504,Paranthus niveus,Anthozoa,SLB-57504
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-58228,Edwardsia claparedii,Anthozoa,SLB-58228
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5836,Aora kergueleni,Malacostraca,SLB-5836
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5837,Aora maculata,Malacostraca,SLB-5837
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-5958,Aristias antarcticus,Malacostraca,SLB-5958
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-59898,Nemanthus nitidus,Anthozoa,SLB-59898
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-60865,Telesto flavula,Anthozoa,SLB-60865
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-60866,Telesto fruticulosa,Anthozoa,SLB-60866
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-60867,Telesto nelleae,Anthozoa,SLB-60867
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-60870,Telesto sanguinea,Anthozoa,SLB-60870
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-60880,Nidalia occidentalis,Anthozoa,SLB-60880
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61201,Anthopodium rubens,Anthozoa,SLB-61201
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61204,Diodogorgia nodulifera,Anthozoa,SLB-61204
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61207,Iciligorgia schrammi,Anthozoa,SLB-61207
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61209,Titanideum frauenfeldii,Anthozoa,SLB-61209
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61242,Leptogorgia euryale,Anthozoa,SLB-61242
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61243,Leptogorgia hebes,Anthozoa,SLB-61243
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61244,Leptogorgia medusa,Anthozoa,SLB-61244
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61245,Leptogorgia setacea,Anthozoa,SLB-61245
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61246,Leptogorgia stheno,Anthozoa,SLB-61246
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61247,Leptogorgia virgulata,Anthozoa,SLB-61247
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61255,Pseudopterogorgia acerosa,Anthozoa,SLB-61255
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61256,Pseudopterogorgia americana,Anthozoa,SLB-61256
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61257,Pseudopterogorgia anceps,Anthozoa,SLB-61257
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61260,Pseudopterogorgia elisabethae,Anthozoa,SLB-61260
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61264,Pseudopterogorgia rigida,Anthozoa,SLB-61264
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61265,Pterogorgia anceps,Anthozoa,SLB-61265
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61266,Pterogorgia citrina,Anthozoa,SLB-61266
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61281,Stenisis humilis,Anthozoa,SLB-61281
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61288,Bebryce grandis,Anthozoa,SLB-61288
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61289,Bebryce parastellata,Anthozoa,SLB-61289
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61301,Lytreia plana,Anthozoa,SLB-61301
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61310,Placogorgia mirabilis,Anthozoa,SLB-61310
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61312,Placogorgia tenuis,Anthozoa,SLB-61312
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61314,Scleracis guadaloupensis,Anthozoa,SLB-61314
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61319,Swiftia casta,Anthozoa,SLB-61319
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61320,Swiftia exserta,Anthozoa,SLB-61320
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61323,Villogorgia nigrescens,Anthozoa,SLB-61323
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61326,Eunicea asperula,Anthozoa,SLB-61326
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61327,Eunicea calyculata,Anthozoa,SLB-61327
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61333,Eunicea mammosa,Anthozoa,SLB-61333
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61334,Eunicea palmeri,Anthozoa,SLB-61334
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61341,Muricea elongata,Anthozoa,SLB-61341
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61343,Muricea laxa,Anthozoa,SLB-61343
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61344,Muricea muricata,Anthozoa,SLB-61344
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61345,Muricea pendula,Anthozoa,SLB-61345
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61351,Plexaura homomalla,Anthozoa,SLB-61351
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61354,Plexaurella fusifera,Anthozoa,SLB-61354
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61356,Plexaurella nutans,Anthozoa,SLB-61356
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61363,Pseudoplexaura wagenaari,Anthozoa,SLB-61363
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61365,Thesea grandiflora,Anthozoa,SLB-61365
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61366,Thesea guadalupensis,Anthozoa,SLB-61366
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61370,Thesea rugosa,Anthozoa,SLB-61370
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61371,Thesea solitaria,Anthozoa,SLB-61371
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61378,Plumarella pourtalesii,Anthozoa,SLB-61378
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61490,Protoptilum thomsoni,Anthozoa,SLB-61490
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61493,Renilla muelleri,Anthozoa,SLB-61493
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61546,Acanthoptilum agassizi,Anthozoa,SLB-61546
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61559,Stylatula antillarum,Anthozoa,SLB-61559
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61563,Stylatula elegans,Anthozoa,SLB-61563
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-61584,Virgularia presbytes,Anthozoa,SLB-61584
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,SLB-6185,Monocorophium acherusicum,Malacostraca,SLB-6185
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-62479,Montastraea multipunctata,Anthozoa,SLB-62479
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-62982,Coscinaraea exaesa,Anthozoa,SLB-62982
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63122,Periphylla periphylla,Scyphozoa,SLB-63122
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63176,Hydractinia milleri,Hydrozoa,SLB-63176
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63214,Calyptopora sinuosa,Hydrozoa,SLB-63214
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63587,Calycella syringa,Hydrozoa,SLB-63587
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63818,Helgicirrha schulzei,Hydrozoa,SLB-63818
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63892,Dipurena halterata,Hydrozoa,SLB-63892
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-63900,Sarsia angulata,Hydrozoa,SLB-63900
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64467,Gymnangium speciosum,Hydrozoa,SLB-64467
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64473,Halopteris constricta,Hydrozoa,SLB-64473
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64483,Macrorhynchia allmani,Hydrozoa,SLB-64483
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64730,Sertularella intricata,Hydrozoa,SLB-64730
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64873,Tridentata marginata,Hydrozoa,SLB-64873
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64875,Tridentata tumida,Hydrozoa,SLB-64875
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64876,Tridentata turbinata,Hydrozoa,SLB-64876
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64971,Abylopsis eschscholtzi,Hydrozoa,SLB-64971
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64977,Ceratocymba leuckarti,Hydrozoa,SLB-64977
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-64981,Agalma okeni,Hydrozoa,SLB-64981
ANIMALIA,Cnidaria,NA,NA,NA,NA,aquamaps_only,SLB-65076,Sphaeronectes gracilis,Hydrozoa,SLB-65076
ANIMALIA,Ctenophora,NA,NA,NA,NA,aquamaps_only,SLB-65329,Bathyctena chuni,Tentaculata,SLB-65329
ANIMALIA,Ctenophora,NA,NA,NA,NA,aquamaps_only,SLB-65398,Bathocyroe fosteri,Tentaculata,SLB-65398
ANIMALIA,Ctenophora,NA,NA,NA,NA,aquamaps_only,SLB-65429,Leucothea pulchra,Tentaculata,SLB-65429
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65492,Craterobrisingia synaptoma,Asteroidea,SLB-65492
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65694,Hymenaster perissonatus,Asteroidea,SLB-65694
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65739,Cryptopeltaster lepidonotus,Asteroidea,SLB-65739
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65747,Hippasteria spinosa,Asteroidea,SLB-65747
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65777,Linckia guildingii,Asteroidea,SLB-65777
ANIMALIA,Echinodermata,NA,NA,NA,NA,aquamaps_only,SLB-65788,Antedon bifida,Crinoidea,SLB-65788
