species_id,sciname,kingdom,phylum,class
Fis-32666,Lophichthys boschmai,Animalia,Chordata,Actinopterygii
Fis-32667,Lyconus pinnatus,Animalia,Chordata,Actinopterygii
Fis-32668,Lyconus brachycolus,Animalia,Chordata,Actinopterygii
Fis-32669,Gymnocrotaphus curvidens,Animalia,Chordata,Actinopterygii
Fis-32678,Saurida nebulosa,Animalia,Chordata,Actinopterygii
Fis-32679,Pseudanthias hypselosoma,Animalia,Chordata,Actinopterygii
Fis-32681,Chromis iomelas,Animalia,Chordata,Actinopterygii
Fis-32690,Apionichthys dumerili,Animalia,Chordata,Actinopterygii
Fis-32700,Plotosus canius,Animalia,Chordata,Actinopterygii
Fis-32704,Girella tricuspidata,Animalia,Chordata,Actinopterygii
Fis-32706,Anacanthus barbatus,Animalia,Chordata,Actinopterygii
Fis-32707,Halieutaea fumosa,Animalia,Chordata,Actinopterygii
Fis-32708,Coryphaenoides delsolari,Animalia,Chordata,Actinopterygii
Fis-32709,Trachyrincus helolepis,Animalia,Chordata,Actinopterygii
Fis-32710,Trachyrincus villegai,Animalia,Chordata,Actinopterygii
Fis-32712,Sirembo imberbis,Animalia,Chordata,Actinopterygii
Fis-32713,Zebrias quagga,Animalia,Chordata,Actinopterygii
Fis-32714,Myxine circifrons,Animalia,Chordata,Myxini
Fis-32715,Ogcocephalus darwini,Animalia,Chordata,Actinopterygii
Fis-32717,Muraena lentiginosa,Animalia,Chordata,Actinopterygii
Fis-32718,Cleidopus gloriamaris,Animalia,Chordata,Actinopterygii
Fis-32719,Narcine entemedor,Animalia,Chordata,Elasmobranchii
Fis-32721,Raja equatorialis,Animalia,Chordata,Elasmobranchii
Fis-32722,Synodus lacertinus,Animalia,Chordata,Actinopterygii
Fis-32725,Ancylopsetta dendritica,Animalia,Chordata,Actinopterygii
Fis-32731,Brachypleura novaezeelandiae,Animalia,Chordata,Actinopterygii
Fis-32732,Chaunax abei,Animalia,Chordata,Actinopterygii
Fis-32733,Chelidoperca hirundinacea,Animalia,Chordata,Actinopterygii
Fis-32734,Cynoglossus lingua,Animalia,Chordata,Actinopterygii
Fis-32735,Dactylopus dactylopus,Animalia,Chordata,Actinopterygii
Fis-32736,Dendrochirus bellus,Animalia,Chordata,Actinopterygii
Fis-32737,Apogon dovii,Animalia,Chordata,Actinopterygii
Fis-32739,Bathygobius ramosus,Animalia,Chordata,Actinopterygii
Fis-32743,Bollmannia chlamydes,Animalia,Chordata,Actinopterygii
Fis-32745,Caulolatilus affinis,Animalia,Chordata,Actinopterygii
Fis-32746,Pomacentrus tripunctatus,Animalia,Chordata,Actinopterygii
Fis-32749,Psettina gigantea,Animalia,Chordata,Actinopterygii
Fis-32750,Pseudorhombus argus,Animalia,Chordata,Actinopterygii
Fis-32751,Pseudorhombus quinquocellatus,Animalia,Chordata,Actinopterygii
Fis-32753,Fistularia corneta,Animalia,Chordata,Actinopterygii
Fis-32754,Samaris cristatus,Animalia,Chordata,Actinopterygii
Fis-32756,Labrisomus multiporosus,Animalia,Chordata,Actinopterygii
Fis-32757,Labrisomus xanti,Animalia,Chordata,Actinopterygii
Fis-32758,Myrichthys tigrinus,Animalia,Chordata,Actinopterygii
Fis-32759,Synodus macrops,Animalia,Chordata,Actinopterygii
Fis-32761,Uranoscopus oligolepis,Animalia,Chordata,Actinopterygii
Fis-32763,Polynemus paradiseus,Animalia,Chordata,Actinopterygii
Fis-32764,Sillago vincenti,Animalia,Chordata,Actinopterygii
Fis-32765,Parapsettus panamensis,Animalia,Chordata,Actinopterygii
Fis-32767,Rypticus nigripinnis,Animalia,Chordata,Actinopterygii
Fis-32768,Scorpaena histrio,Animalia,Chordata,Actinopterygii
Fis-32769,Xenichthys xanti,Animalia,Chordata,Actinopterygii
Fis-32770,Sphyraena idiastes,Animalia,Chordata,Actinopterygii
Fis-32806,Seriolella porosa,Animalia,Chordata,Actinopterygii
Fis-32809,Discopyge tschudii,Animalia,Chordata,Elasmobranchii
Fis-32810,Cubiceps caeruleus,Animalia,Chordata,Actinopterygii
Fis-32811,Temera hardwickii,Animalia,Chordata,Elasmobranchii
Fis-32814,Bregmaceros mcclellandi,Animalia,Chordata,Actinopterygii
Fis-32815,Bregmaceros nectabanus,Animalia,Chordata,Actinopterygii
Fis-32817,Pinjalo lewisi,Animalia,Chordata,Actinopterygii
Fis-32818,Liopropoma collettei,Animalia,Chordata,Actinopterygii
Fis-32819,Liopropoma mitratum,Animalia,Chordata,Actinopterygii
Fis-32820,Bathygadus favosus,Animalia,Chordata,Actinopterygii
Fis-32836,Priolepis fallacincta,Animalia,Chordata,Actinopterygii
Fis-32839,Diplospinus multistriatus,Animalia,Chordata,Actinopterygii
Fis-32844,Epinnula magistralis,Animalia,Chordata,Actinopterygii
Fis-32845,Coryphaenoides ariommus,Animalia,Chordata,Actinopterygii
Fis-32846,Coryphaenoides longifilis,Animalia,Chordata,Actinopterygii
Fis-32847,Coryphaenoides marginatus,Animalia,Chordata,Actinopterygii
Fis-32849,Coryphaenoides serrulatus,Animalia,Chordata,Actinopterygii
Fis-32850,Coryphaenoides subserrulatus,Animalia,Chordata,Actinopterygii
Fis-32851,Lepidorhynchus denticulatus,Animalia,Chordata,Actinopterygii
Fis-32852,Paradiplospinus antarcticus,Animalia,Chordata,Actinopterygii
Fis-32853,Rexea antefurcata,Animalia,Chordata,Actinopterygii
Fis-32854,Rexea brevilineata,Animalia,Chordata,Actinopterygii
Fis-32855,Rexea nakamurai,Animalia,Chordata,Actinopterygii
Fis-32856,Sillago aeolus,Animalia,Chordata,Actinopterygii
Fis-32857,Sillago analis,Animalia,Chordata,Actinopterygii
Fis-32858,Rexichthys johnpaxtoni,Animalia,Chordata,Actinopterygii
Fis-32859,Sillago arabica,Animalia,Chordata,Actinopterygii
Fis-32861,Sillago asiatica,Animalia,Chordata,Actinopterygii
Fis-32863,Sillago bassensis,Animalia,Chordata,Actinopterygii
Fis-32865,Helcogramma capidata,Animalia,Chordata,Actinopterygii
Fis-32866,Helcogramma chica,Animalia,Chordata,Actinopterygii
Fis-32868,Sillago burrus,Animalia,Chordata,Actinopterygii
Fis-32869,Helcogramma decurrens,Animalia,Chordata,Actinopterygii
Fis-32870,Helcogramma fuscopinna,Animalia,Chordata,Actinopterygii
Fis-32871,Helcogramma rhinoceros,Animalia,Chordata,Actinopterygii
Fis-32872,Helcogramma springeri,Animalia,Chordata,Actinopterygii
Fis-32873,Sillago flindersi,Animalia,Chordata,Actinopterygii
Fis-32874,Helcogramma striata,Animalia,Chordata,Actinopterygii
Fis-32875,Nezumia condylura,Animalia,Chordata,Actinopterygii
Fis-32876,Sillago ingenuua,Animalia,Chordata,Actinopterygii
Fis-32877,Nezumia duodecim,Animalia,Chordata,Actinopterygii
Fis-32878,Sillago intermedius,Animalia,Chordata,Actinopterygii
Fis-32879,Nezumia micronychodon,Animalia,Chordata,Actinopterygii
Fis-32880,Nezumia milleri,Animalia,Chordata,Actinopterygii
Fis-32883,Sillago parvisquamis,Animalia,Chordata,Actinopterygii
Fis-32885,Homostolus acer,Animalia,Chordata,Actinopterygii
Fis-32887,Sillago vittata,Animalia,Chordata,Actinopterygii
Fis-32888,Tongaichthys robustus,Animalia,Chordata,Actinopterygii
Fis-32889,Aphanopus intermedius,Animalia,Chordata,Actinopterygii
Fis-32890,Aphanopus microphthalmus,Animalia,Chordata,Actinopterygii
Fis-32891,Aphanopus mikhailini,Animalia,Chordata,Actinopterygii
Fis-32892,Nezumia pudens,Animalia,Chordata,Actinopterygii
Fis-32893,Benthodesmus macrophthalmus,Animalia,Chordata,Actinopterygii
Fis-32894,Benthodesmus neglectus,Animalia,Chordata,Actinopterygii
Fis-32895,Benthodesmus oligoradiatus,Animalia,Chordata,Actinopterygii
Fis-32896,Benthodesmus pacificus,Animalia,Chordata,Actinopterygii
Fis-32897,Benthodesmus papua,Animalia,Chordata,Actinopterygii
Fis-32898,Benthodesmus suluensis,Animalia,Chordata,Actinopterygii
Fis-32900,Benthodesmus tuckeri,Animalia,Chordata,Actinopterygii
Fis-32901,Benthodesmus vityazi,Animalia,Chordata,Actinopterygii
Fis-32902,Samariscus triocellatus,Animalia,Chordata,Actinopterygii
Fis-32913,Cheilodipterus zonatus,Animalia,Chordata,Actinopterygii
Fis-32915,Neamia octospina,Animalia,Chordata,Actinopterygii
Fis-32916,Rhinomuraena quaesita,Animalia,Chordata,Actinopterygii
Fis-32952,Lepidopus dubius,Animalia,Chordata,Actinopterygii
Fis-32954,Trichiurus auriga,Animalia,Chordata,Actinopterygii
Fis-32958,Ventrifossa macropogon,Animalia,Chordata,Actinopterygii
Fis-32960,Myliobatis australis,Animalia,Chordata,Elasmobranchii
Fis-32962,Ventrifossa mucocephalus,Animalia,Chordata,Actinopterygii
Fis-32963,Ventrifossa nigrodorsalis,Animalia,Chordata,Actinopterygii
Fis-32967,Zebrias lucapensis,Animalia,Chordata,Actinopterygii
Fis-32970,Myxine affinis,Animalia,Chordata,Myxini
Fis-32973,Benthobatis marcida,Animalia,Chordata,Elasmobranchii
Fis-32975,Rhina ancylostoma,Animalia,Chordata,Elasmobranchii
Fis-32976,Trygonorrhina fasciata,Animalia,Chordata,Elasmobranchii
Fis-32981,Acipenser sinensis,Animalia,Chordata,Actinopterygii
Fis-33010,Myxine ios,Animalia,Chordata,Myxini
Fis-33012,Citharoides macrolepidotus,Animalia,Chordata,Actinopterygii
Fis-33013,Lepidoblepharon ophthalmolepis,Animalia,Chordata,Actinopterygii
Fis-33014,Arnoglossus capensis,Animalia,Chordata,Actinopterygii
Fis-33015,Bothus guibei,Animalia,Chordata,Actinopterygii
Fis-33018,Pseudorhombus pentophthalmus,Animalia,Chordata,Actinopterygii
Fis-33019,Acanthopsetta nadeshnyi,Animalia,Chordata,Actinopterygii
Fis-33020,Ammotretis rostratus,Animalia,Chordata,Actinopterygii
Fis-33022,Dexistes rikuzenius,Animalia,Chordata,Actinopterygii
Fis-33023,Hippoglossoides dubius,Animalia,Chordata,Actinopterygii
Fis-33024,Lepidopsetta mochigarei,Animalia,Chordata,Actinopterygii
Fis-33025,Microchirus boscanion,Animalia,Chordata,Actinopterygii
Fis-33026,Pelotretis flavilatus,Animalia,Chordata,Actinopterygii
Fis-33027,Peltorhamphus novaezeelandiae,Animalia,Chordata,Actinopterygii
Fis-33029,Solea senegalensis,Animalia,Chordata,Actinopterygii
Fis-33035,Cynoglossus cadenati,Animalia,Chordata,Actinopterygii
Fis-33044,Symphurus normani,Animalia,Chordata,Actinopterygii
Fis-33049,Rhinobatos irvinei,Animalia,Chordata,Elasmobranchii
Fis-33055,Rhombosolea tapirina,Animalia,Chordata,Actinopterygii
Fis-33065,Poecilopsetta natalensis,Animalia,Chordata,Actinopterygii
Fis-33078,Raja africana,Animalia,Chordata,Elasmobranchii
Fis-33079,Raja asterias,Animalia,Chordata,Elasmobranchii
Fis-33081,Raja herwigi,Animalia,Chordata,Elasmobranchii
Fis-33084,Raja radula,Animalia,Chordata,Elasmobranchii
Fis-33085,Physiculus huloti,Animalia,Chordata,Actinopterygii
Fis-33087,Raja rouxi,Animalia,Chordata,Elasmobranchii
Fis-33094,Torpedo mackayana,Animalia,Chordata,Elasmobranchii
Fis-33095,Acanthonus armatus,Animalia,Chordata,Actinopterygii
Fis-33096,Brotulotaenia brevicauda,Animalia,Chordata,Actinopterygii
Fis-33097,Brotulotaenia crassa,Animalia,Chordata,Actinopterygii
Fis-33098,Dicrolene pallidus,Animalia,Chordata,Actinopterygii
Fis-3310,Chelidonichthys lucerna,Animalia,Chordata,Actinopterygii
Fis-33100,Cynoglossus interruptus,Animalia,Chordata,Actinopterygii
Fis-33102,Cynoglossus joyneri,Animalia,Chordata,Actinopterygii
Fis-33107,Dasyatis marmorata,Animalia,Chordata,Elasmobranchii
Fis-33110,Lamprogrammus niger,Animalia,Chordata,Actinopterygii
Fis-33111,Luciobrotula corethromycter,Animalia,Chordata,Actinopterygii
Fis-33123,Chimaera jordani,Animalia,Chordata,Holocephali
Fis-33124,Xyelacyba myersi,Animalia,Chordata,Actinopterygii
Fis-33125,Bellottia apoda,Animalia,Chordata,Actinopterygii
Fis-33126,Hydrolagus alberti,Animalia,Chordata,Holocephali
Fis-33127,Harriotta haeckeli,Animalia,Chordata,Holocephali
Fis-33128,Thalassobathia pelagica,Animalia,Chordata,Actinopterygii
Fis-33129,Rhinochimaera atlantica,Animalia,Chordata,Holocephali
Fis-33130,Aphyonus gelatinosus,Animalia,Chordata,Actinopterygii
Fis-33132,Aldrovandia gracilis,Animalia,Chordata,Actinopterygii
Fis-33133,Aldrovandia oleosa,Animalia,Chordata,Actinopterygii
Fis-33134,Halosaurus attenuatus,Animalia,Chordata,Actinopterygii
Fis-33135,Halosaurus guentheri,Animalia,Chordata,Actinopterygii
Fis-33136,Halosaurus johnsonianus,Animalia,Chordata,Actinopterygii
Fis-33139,Notacanthus bonaparte,Animalia,Chordata,Actinopterygii
Fis-33142,Diaphus subtilis,Animalia,Chordata,Actinopterygii
Fis-33144,Gymnothorax mareei,Animalia,Chordata,Actinopterygii
Fis-33145,Gymnothorax polygonius,Animalia,Chordata,Actinopterygii
Fis-33146,Cetomimus gillii,Animalia,Chordata,Actinopterygii
Fis-33147,Cetomimus hempeli,Animalia,Chordata,Actinopterygii
Fis-33148,Cetostoma regani,Animalia,Chordata,Actinopterygii
Fis-33149,Parataeniophorus gulosus,Animalia,Chordata,Actinopterygii
Fis-33151,Panturichthys mauritanicus,Animalia,Chordata,Actinopterygii
Fis-33152,Melamphaes eulepis,Animalia,Chordata,Actinopterygii
Fis-33153,Melamphaes hubbsi,Animalia,Chordata,Actinopterygii
Fis-33154,Melamphaes leprus,Animalia,Chordata,Actinopterygii
Fis-33155,Melamphaes longivelis,Animalia,Chordata,Actinopterygii
Fis-33156,Melamphaes pumilus,Animalia,Chordata,Actinopterygii
Fis-33157,Heteroconger longissimus,Animalia,Chordata,Actinopterygii
Fis-33159,Coloconger cadenati,Animalia,Chordata,Actinopterygii
Fis-33162,Serrivomer schmidti,Animalia,Chordata,Actinopterygii
Fis-33163,Hoplunnis punctata,Animalia,Chordata,Actinopterygii
Fis-33164,Bascanichthys ceciliae,Animalia,Chordata,Actinopterygii
Fis-33169,Hemerorhinus opici,Animalia,Chordata,Actinopterygii
Fis-33171,Mystriophis crosnieri,Animalia,Chordata,Actinopterygii
Fis-33175,Pseudomyrophis atlanticus,Animalia,Chordata,Actinopterygii
Fis-33178,Ilyophis brunneus,Animalia,Chordata,Actinopterygii
Fis-33179,Synaphobranchus kaupii,Animalia,Chordata,Actinopterygii
Fis-33180,Labichthys carinatus,Animalia,Chordata,Actinopterygii
Fis-33181,Cyema atrum,Animalia,Chordata,Actinopterygii
Fis-33182,Saccopharynx ramosus,Animalia,Chordata,Actinopterygii
Fis-33183,Saccopharynx thalassa,Animalia,Chordata,Actinopterygii
Fis-33184,Monognathus taningi,Animalia,Chordata,Actinopterygii
Fis-33186,Glossanodon polli,Animalia,Chordata,Actinopterygii
Fis-33187,Nansenia atlantica,Animalia,Chordata,Actinopterygii
Fis-33188,Xenophthalmichthys danae,Animalia,Chordata,Actinopterygii
Fis-33191,Bathylychnops exilis,Animalia,Chordata,Actinopterygii
Fis-33193,Opisthoproctus grimaldii,Animalia,Chordata,Actinopterygii
Fis-33194,Winteria telescopa,Animalia,Chordata,Actinopterygii
Fis-33196,Zenion longipinnis,Animalia,Chordata,Actinopterygii
Fis-33198,Bathymicrops regis,Animalia,Chordata,Actinopterygii
Fis-33202,Bathypterois dubius,Animalia,Chordata,Actinopterygii
Fis-33203,Grammicolepis brachiusculus,Animalia,Chordata,Actinopterygii
Fis-33206,Bathypterois longipes,Animalia,Chordata,Actinopterygii
Fis-33207,Allocyttus guineensis,Animalia,Chordata,Actinopterygii
Fis-33210,Bathypterois phenax,Animalia,Chordata,Actinopterygii
Fis-33212,Neocyttus rhomboidalis,Animalia,Chordata,Actinopterygii
Fis-33213,Bathypterois quadrifilis,Animalia,Chordata,Actinopterygii
Fis-33215,Bathytyphlops marionae,Animalia,Chordata,Actinopterygii
Fis-33216,Ipnops agassizii,Animalia,Chordata,Actinopterygii
Fis-33217,Radiicephalus elongatus,Animalia,Chordata,Actinopterygii
Fis-33219,Ahliesaurus berryi,Animalia,Chordata,Actinopterygii
Fis-33221,Luciosudis normani,Animalia,Chordata,Actinopterygii
Fis-33223,Scopelosaurus meadi,Animalia,Chordata,Actinopterygii
Fis-33224,Scopelosaurus smithii,Animalia,Chordata,Actinopterygii
Fis-33227,Leptochilichthys agassizii,Animalia,Chordata,Actinopterygii
Fis-33231,Alepocephalus agassizii,Animalia,Chordata,Actinopterygii
Fis-33232,Alepocephalus australis,Animalia,Chordata,Actinopterygii
Fis-33234,Asquamiceps caeruleus,Animalia,Chordata,Actinopterygii
Fis-33241,Gigantura chuni,Animalia,Chordata,Actinopterygii
Fis-33242,Pomatoschistus bathi,Animalia,Chordata,Actinopterygii
Fis-33244,Belone svetovidovi,Animalia,Chordata,Actinopterygii
Fis-33245,Cottunculus microps,Animalia,Chordata,Actinopterygii
Fis-33246,Gobius couchi,Animalia,Chordata,Actinopterygii
Fis-33247,Amphiprion latezonatus,Animalia,Chordata,Actinopterygii
Fis-33249,Amphiprion mccullochi,Animalia,Chordata,Actinopterygii
Fis-33250,Amphiprion rubrocinctus,Animalia,Chordata,Actinopterygii
Fis-33254,Chromis struhsakeri,Animalia,Chordata,Actinopterygii
Fis-33256,Acropoma hanedai,Animalia,Chordata,Actinopterygii
Fis-33257,Malakichthys wakiyae,Animalia,Chordata,Actinopterygii
Fis-33258,Ambassis miops,Animalia,Chordata,Actinopterygii
Fis-33259,Ambassis urotaenia,Animalia,Chordata,Actinopterygii
Fis-33261,Aploactis aspera,Animalia,Chordata,Actinopterygii
Fis-33262,Erisphex pottii,Animalia,Chordata,Actinopterygii
Fis-33269,Cynoglossus maculipinnis,Animalia,Chordata,Actinopterygii
Fis-33271,Dascyllus strasburgi,Animalia,Chordata,Actinopterygii
Fis-33274,Trachinus araneus,Animalia,Chordata,Actinopterygii
Fis-33294,Raja polystigma,Animalia,Chordata,Elasmobranchii
Fis-33311,Raja rondeleti,Animalia,Chordata,Elasmobranchii
Fis-33336,Dasyatis tortonesei,Animalia,Chordata,Elasmobranchii
Fis-33413,Leuroglossus schmidti,Animalia,Chordata,Actinopterygii
Fis-33558,Abudefduf whitleyi,Animalia,Chordata,Actinopterygii
Fis-33633,Acipenser mikadoi,Animalia,Chordata,Actinopterygii
Fis-33699,Chaunax penicillatus,Animalia,Chordata,Actinopterygii
Fis-33712,Ambassis dussumieri,Animalia,Chordata,Actinopterygii
Fis-33714,Priacanthus alalaua,Animalia,Chordata,Actinopterygii
Fis-33715,Priacanthus blochii,Animalia,Chordata,Actinopterygii
Fis-33716,Priacanthus fitchi,Animalia,Chordata,Actinopterygii
Fis-33717,Gerres nigri,Animalia,Chordata,Actinopterygii
Fis-33719,Priacanthus prolixus,Animalia,Chordata,Actinopterygii
Fis-33721,Priacanthus zaiserae,Animalia,Chordata,Actinopterygii
Fis-33734,Bonapartia pedaliota,Animalia,Chordata,Actinopterygii
Fis-33735,Kraemeria samoensis,Animalia,Chordata,Actinopterygii
Fis-33739,Cyclothone livida,Animalia,Chordata,Actinopterygii
Fis-33740,Cyclothone obscura,Animalia,Chordata,Actinopterygii
Fis-33742,Cyclothone pygmaea,Animalia,Chordata,Actinopterygii
Fis-33744,Silhouettea insinuans,Animalia,Chordata,Actinopterygii
Fis-33746,Alepocephalus productus,Animalia,Chordata,Actinopterygii
Fis-33748,Asquamiceps velaris,Animalia,Chordata,Actinopterygii
Fis-33751,Eleotris melanosoma,Animalia,Chordata,Actinopterygii
Fis-33773,Parabembras robinsoni,Animalia,Chordata,Actinopterygii
Fis-33774,Myxine capensis,Animalia,Chordata,Myxini
Fis-33775,Heteronarce garmani,Animalia,Chordata,Elasmobranchii
Fis-33777,Rhinobatos holcorhynchus,Animalia,Chordata,Elasmobranchii
Fis-33779,Gymnothorax chlamydatus,Animalia,Chordata,Actinopterygii
Fis-33786,Maulisia mauli,Animalia,Chordata,Actinopterygii
Fis-33787,Maulisia microlepis,Animalia,Chordata,Actinopterygii
Fis-33788,Astronesthes richardsoni,Animalia,Chordata,Actinopterygii
Fis-33789,Diplophos taenia,Animalia,Chordata,Actinopterygii
Fis-33790,Malacosteus niger,Animalia,Chordata,Actinopterygii
Fis-33791,Leptostomias gracilis,Animalia,Chordata,Actinopterygii
Fis-33792,Gymnothorax reticularis,Animalia,Chordata,Actinopterygii
Fis-33793,Melanostomias biseriatus,Animalia,Chordata,Actinopterygii
Fis-33794,Melanostomias macrophotus,Animalia,Chordata,Actinopterygii
Fis-33795,Polyipnus polli,Animalia,Chordata,Actinopterygii
Fis-33796,Sternoptyx pseudobscura,Animalia,Chordata,Actinopterygii
Fis-33797,Stomias affinis,Animalia,Chordata,Actinopterygii
Fis-33798,Dolichosudis fuliginosa,Animalia,Chordata,Actinopterygii
Fis-33799,Lestidium atlanticum,Animalia,Chordata,Actinopterygii
Fis-33801,Diaphus taaningi,Animalia,Chordata,Actinopterygii
Fis-33802,Neoscopelus microchir,Animalia,Chordata,Actinopterygii
Fis-33803,Odontomacrurus murrayi,Animalia,Chordata,Actinopterygii
Fis-33804,Diceratias pileatus,Animalia,Chordata,Actinopterygii
Fis-33807,Scorpaena maderensis,Animalia,Chordata,Actinopterygii
Fis-33808,Lepidotrigla dieuzeidei,Animalia,Chordata,Actinopterygii
Fis-33810,Chiasmodon niger,Animalia,Chordata,Actinopterygii
Fis-33811,Centrarchops chapini,Animalia,Chordata,Actinopterygii
Fis-33812,Cubiceps baxteri,Animalia,Chordata,Actinopterygii
Fis-33813,Bembrops greyi,Animalia,Chordata,Actinopterygii
Fis-33814,Umbrina steindachneri,Animalia,Chordata,Actinopterygii
Fis-33817,Cynoglossus acutirostris,Animalia,Chordata,Actinopterygii
Fis-33818,Cynoglossus carpenteri,Animalia,Chordata,Actinopterygii
Fis-33819,Astronesthes indicus,Animalia,Chordata,Actinopterygii
Fis-33820,Astronesthes martensii,Animalia,Chordata,Actinopterygii
Fis-33821,Echiostoma barbatum,Animalia,Chordata,Actinopterygii
Fis-33826,Encheliophis vermicularis,Animalia,Chordata,Actinopterygii
